name,stra.14027,stra.14031,stra.14032,stra.14148,stra.14149,stra.14151,stra.14152,stra.14153,stra.14269,stra.14397,stra.14399,stra.14512,stra.14632,stra.14642
416800,0.000132007,0.100793,0.0895216,0.000272049,0.00240019,0.196178,0.211677,0.117326,0.000171715,0.00125985,0.000544577,0.000669105,5.40E-10,0.0188009
416900,0.000130884,0.100354,0.0891561,0.000271448,0.00239838,0.196245,0.211796,0.11741,0.000171953,0.00126412,0.000546447,0.000669224,5.36E-10,0.0188395
417000,0.000129455,0.0998731,0.0887575,0.000269934,0.00239093,0.195967,0.211565,0.117306,0.000171463,0.00126428,0.000546555,0.000666879,5.31E-10,0.0187344
417100,0.000129569,0.100019,0.0888458,0.000270642,0.00239867,0.196535,0.212085,0.117538,0.000171656,0.0012583,0.000543646,0.000659452,5.19E-10,0.0192794
417200,0.000128872,0.0996132,0.0884748,0.000270451,0.00239835,0.196525,0.212043,0.117496,0.00017189,0.0012595,0.000544071,0.00065878,5.16E-10,0.0196097
417300,0.000128689,0.0995592,0.0884051,0.000270684,0.00240139,0.196715,0.212178,0.117532,0.000171933,0.00125317,0.000541099,0.000652553,5.06E-10,0.0202212
417400,0.000128323,0.0995014,0.0883382,0.000270936,0.00240623,0.197164,0.212613,0.117738,0.000172281,0.00125082,0.00053961,0.000649404,4.95E-10,0.0207385
417500,0.000127258,0.099071,0.0879711,0.000270409,0.00240511,0.197282,0.212768,0.117828,0.000172608,0.00125563,0.000541515,0.000651193,4.92E-10,0.0208775
417600,0.000127096,0.0989879,0.0878488,0.000270416,0.0024066,0.197316,0.212696,0.117722,0.000172179,0.00124207,0.000535305,0.000637536,4.72E-10,0.0214867
417700,0.000125959,0.0986467,0.0875777,0.000269524,0.00240362,0.197392,0.212853,0.117838,0.000172071,0.00124417,0.000536246,0.000635235,4.66E-10,0.021373
417800,0.000124926,0.0982387,0.0872368,0.00026895,0.00240219,0.197508,0.213028,0.117954,0.000172307,0.00124997,0.000538802,0.00063678,4.65E-10,0.0214413
417900,0.000124095,0.0982319,0.0872679,0.000268699,0.00240592,0.198279,0.213978,0.118522,0.000172607,0.00125727,0.000542059,0.000635826,4.60E-10,0.0215
418000,0.000122828,0.0979018,0.0869971,0.000267005,0.00239799,0.198053,0.213814,0.118454,0.000171701,0.0012536,0.000540487,0.000628786,4.48E-10,0.0217023
418100,0.000122135,0.097582,0.0866852,0.000266761,0.00239884,0.198158,0.213856,0.118429,0.000171794,0.00124923,0.000538174,0.000622374,4.31E-10,0.0220251
418200,0.000121381,0.0974677,0.0866036,0.000266487,0.00240113,0.198661,0.214458,0.118779,0.000172037,0.00125412,0.000540231,0.000621853,4.26E-10,0.0223686
418300,0.000120323,0.0968856,0.086091,0.000265822,0.00239768,0.198505,0.214296,0.118686,0.000172245,0.00125797,0.000541785,0.000622927,4.24E-10,0.0226341
418400,0.000119246,0.0968153,0.0860672,0.000263819,0.0023887,0.198444,0.214403,0.118806,0.000170575,0.00125211,0.000539641,0.000608225,4.04E-10,0.0231562
418500,0.000117751,0.0965199,0.0858807,0.000261564,0.00237732,0.198293,0.214486,0.118956,0.000169255,0.00125388,0.000540951,0.000599651,3.91E-10,0.0234284
418600,0.000116559,0.0961709,0.0856163,0.000259936,0.00236816,0.197994,0.214293,0.118902,0.000168337,0.00125039,0.000539612,0.000592135,3.81E-10,0.0238249
418700,0.000115238,0.0957447,0.0852572,0.000257821,0.00235608,0.197394,0.213712,0.118597,0.000167012,0.0012423,0.000536076,0.000583901,3.72E-10,0.02413
418800,0.000115052,0.0959439,0.0854307,0.000258592,0.00236708,0.198495,0.2149,0.119243,0.000167801,0.00124843,0.000538551,0.000584615,3.70E-10,0.0247568
418900,0.000114679,0.0956349,0.085108,0.000258808,0.00236985,0.198595,0.214882,0.11916,0.000168063,0.00124319,0.000535775,0.000579799,3.61E-10,0.0254566
419000,0.000114061,0.0950533,0.0845121,0.000258246,0.00236543,0.198003,0.21405,0.118587,0.00016762,0.00122954,0.000529212,0.000570769,3.51E-10,0.0261122
419100,0.000113336,0.0948321,0.0842991,0.000257967,0.00236769,0.198337,0.214376,0.118735,0.000167789,0.00123028,0.000529258,0.00056922,3.47E-10,0.0264138
419200,0.000112493,0.0947934,0.0842889,0.000258055,0.00237571,0.199414,0.215608,0.119437,0.000168661,0.00124356,0.000534908,0.000574233,3.49E-10,0.0264141
419300,0.000111422,0.0942733,0.0838551,0.000257499,0.00237391,0.199525,0.215799,0.119573,0.000169098,0.00125329,0.000539187,0.000578257,3.50E-10,0.0266802
419400,0.000110424,0.0938233,0.083456,0.000256908,0.00237295,0.199644,0.215934,0.119641,0.000169346,0.00125854,0.000541304,0.000579822,3.50E-10,0.026698
419500,0.000109816,0.0936719,0.0833195,0.000256951,0.0023776,0.200181,0.216505,0.119944,0.00016983,0.00126289,0.000543029,0.000580327,3.48E-10,0.0269452
419600,0.000108603,0.0932733,0.0830246,0.000255832,0.00237281,0.200233,0.216709,0.120127,0.000169755,0.0012699,0.000546331,0.000581178,3.47E-10,0.0270629
419700,0.000107151,0.0928637,0.0827408,0.000254099,0.00236413,0.200125,0.216797,0.12027,0.000169229,0.00127454,0.000548669,0.000579772,3.44E-10,0.0271557
419800,0.000106402,0.0924978,0.0824236,0.000253908,0.00236478,0.200308,0.217002,0.120383,0.000169642,0.00127834,0.000550233,0.000580009,3.42E-10,0.0276014
419900,0.000105836,0.0922851,0.0822389,0.000254094,0.00236908,0.200812,0.217551,0.120681,0.000170257,0.00128264,0.000551877,0.00057989,3.38E-10,0.0281741
420000,0.000105052,0.0919609,0.0819657,0.000253694,0.00236851,0.200966,0.217751,0.120802,0.000170463,0.00128569,0.000553153,0.000579504,3.36E-10,0.0287195
420100,0.000104059,0.0914154,0.0814861,0.000253475,0.00236961,0.201238,0.218057,0.12097,0.000171297,0.00129739,0.000558069,0.00058529,3.38E-10,0.0289442
420200,0.000103014,0.0908194,0.0809659,0.000252228,0.0023609,0.200673,0.217463,0.120642,0.000170797,0.00129327,0.000556198,0.000581279,3.33E-10,0.0295946
420300,0.000102205,0.0907301,0.0809544,0.000252376,0.00236734,0.201707,0.218754,0.121441,0.000171884,0.00131198,0.000564576,0.000588872,3.38E-10,0.0298983
420400,0.000100771,0.0900371,0.080361,0.000250493,0.00235601,0.201153,0.218231,0.121175,0.000171158,0.00131105,0.000564101,0.000585273,3.32E-10,0.0300918
420500,9.96E-05,0.0899296,0.0803527,0.000249783,0.00235853,0.202162,0.219582,0.12204,0.000171765,0.00133191,0.00057353,0.000592472,3.36E-10,0.0300499
420600,9.86E-05,0.0895334,0.0800088,0.000249333,0.00235903,0.20249,0.219976,0.122263,0.000172217,0.00134034,0.000577008,0.000594896,3.35E-10,0.0303205
420700,9.83E-05,0.0891915,0.0796655,0.000249684,0.00236303,0.202705,0.220093,0.122265,0.000172802,0.00134022,0.000576606,0.000593546,3.32E-10,0.0311908
420800,9.72E-05,0.0888246,0.0793571,0.000248848,0.00236117,0.2029,0.220358,0.122425,0.000172892,0.00134512,0.000578568,0.000593917,3.30E-10,0.0315585
420900,9.68E-05,0.0882573,0.078773,0.000249056,0.00236256,0.202691,0.219909,0.122052,0.000173317,0.00133845,0.000574958,0.000590062,3.24E-10,0.0324697
421000,9.67E-05,0.0881566,0.0786133,0.000250006,0.00237302,0.203433,0.220535,0.12229,0.000174174,0.00133767,0.000573862,0.000588118,3.19E-10,0.0335848
421100,9.55E-05,0.0876528,0.0782138,0.000248644,0.00236594,0.203297,0.220525,0.122347,0.00017393,0.00134387,0.000576755,0.000588495,3.18E-10,0.0340932
421200,9.44E-05,0.0872862,0.0779449,0.00024764,0.00236251,0.203535,0.22095,0.12266,0.000173917,0.00135238,0.000580744,0.000588197,3.15E-10,0.034624
421300,9.32E-05,0.0867174,0.0774776,0.000246466,0.00235583,0.203334,0.220838,0.122646,0.000173836,0.00135825,0.000583407,0.000589106,3.14E-10,0.0348445
421400,9.28E-05,0.0864399,0.0771764,0.000246417,0.00235796,0.203458,0.220832,0.122553,0.000173856,0.00135057,0.000579419,0.000582874,3.07E-10,0.03579
421500,9.21E-05,0.0861206,0.0769039,0.000246648,0.00236359,0.204147,0.221606,0.122991,0.000174933,0.00136438,0.000585313,0.000588611,3.09E-10,0.0362859
421600,9.12E-05,0.0856428,0.0764858,0.000246517,0.0023666,0.204612,0.222124,0.123279,0.000175924,0.00137827,0.000591194,0.000594976,3.11E-10,0.0364535
421700,9.02E-05,0.0850237,0.0759401,0.000246015,0.0023646,0.204566,0.222079,0.123254,0.000176417,0.00138522,0.000594167,0.00059631,3.08E-10,0.0367656
421800,8.90E-05,0.0844023,0.0754238,0.000245005,0.00235987,0.20455,0.222169,0.123353,0.000176701,0.00139642,0.000599185,0.000598375,3.02E-10,0.0370407
421900,8.84E-05,0.0842279,0.0752724,0.00024489,0.00236357,0.205133,0.222816,0.123706,0.000177027,0.00139794,0.000599587,0.000593651,2.92E-10,0.0378661
422000,8.74E-05,0.0835383,0.0746717,0.000243821,0.00235631,0.204697,0.22237,0.123468,0.000176954,0.00139894,0.000599968,0.000591432,2.86E-10,0.0385173
422100,8.66E-05,0.0832449,0.0744303,0.000243764,0.0023594,0.205215,0.222979,0.123824,0.000177663,0.00140755,0.00060364,0.000593002,2.84E-10,0.0393053
422200,8.54E-05,0.0829057,0.0742092,0.000242325,0.00235438,0.205582,0.223637,0.124306,0.000177561,0.00142095,0.0006099,0.000594509,2.82E-10,0.0392939
422300,8.40E-05,0.0824754,0.0738957,0.000240342,0.00234529,0.20558,0.223868,0.124537,0.00017695,0.0014298,0.000614083,0.000594588,2.80E-10,0.0393272
422400,8.30E-05,0.0819191,0.0734176,0.000239465,0.00234069,0.205448,0.223778,0.124509,0.000177056,0.00143601,0.000616797,0.000595835,2.79E-10,0.0400809
422500,8.22E-05,0.0813711,0.0729141,0.000238979,0.00233863,0.205342,0.223614,0.124384,0.000177359,0.00143809,0.000617352,0.000595799,2.77E-10,0.0411031
422600,8.15E-05,0.081,0.072589,0.000238703,0.0023402,0.205687,0.223995,0.124592,0.000177925,0.00144583,0.000620545,0.000598204,2.77E-10,0.0420057
422700,8.07E-05,0.0804297,0.072071,0.000238258,0.00233793,0.20554,0.223795,0.124457,0.000178251,0.0014484,0.000621459,0.000598268,2.75E-10,0.04313
422800,7.99E-05,0.0799481,0.0716514,0.000238166,0.00233979,0.205864,0.224168,0.124674,0.000179128,0.0014601,0.000626521,0.000602418,2.76E-10,0.0439757
422900,7.87E-05,0.0792372,0.0710552,0.000237246,0.00233574,0.205919,0.224343,0.124825,0.000179842,0.00147858,0.000634657,0.000610436,0.00100801,0.0440766
423000,7.80E-05,0.0789697,0.0708258,0.000236729,0.00233542,0.206181,0.224662,0.125007,0.000179902,0.00148049,0.000635345,0.00060847,0.000997611,0.0454043
423100,7.71E-05,0.0783552,0.070281,0.000236428,0.00233597,0.206415,0.224925,0.125154,0.000180861,0.00149563,0.00064178,0.000615116,0.0010059,0.0461707
423200,7.60E-05,0.0778369,0.0698726,0.000235221,0.00233062,0.206518,0.225213,0.125395,0.000180979,0.00150787,0.000647339,0.00061749,0.00100438,0.0467547
423300,7.48E-05,0.0770823,0.0692182,0.00023377,0.00232091,0.205959,0.224661,0.125114,0.000180779,0.00151299,0.000649631,0.000618455,0.00100219,0.0474703
423400,7.42E-05,0.0768347,0.0690087,0.000233726,0.00232492,0.206576,0.225362,0.125509,0.000181423,0.00151988,0.000652434,0.000618592,0.000993289,0.0485112
423500,7.35E-05,0.0763495,0.0685604,0.000233597,0.00232653,0.206794,0.225542,0.125571,0.000182111,0.00152427,0.000653848,0.000619009,0.000983666,0.0493687
423600,7.28E-05,0.0758735,0.0681209,0.000233158,0.0023251,0.206757,0.225451,0.125485,0.000182264,0.00152163,0.000652191,0.000614782,0.000954563,0.051084
423700,7.21E-05,0.0752904,0.0675645,0.00023275,0.00232379,0.206594,0.22513,0.125217,0.000182525,0.00151035,0.000646123,0.000606189,0.000894713,0.0522281
423800,7.17E-05,0.0750029,0.0672651,0.000233125,0.00232907,0.206904,0.225298,0.125219,0.000182975,0.0014996,0.00064072,0.000597269,0.000850895,0.0544544
423900,7.11E-05,0.0746882,0.0669886,0.000233091,0.00233365,0.20758,0.226046,0.12563,0.000183695,0.00150558,0.000643019,0.000595314,0.000827704,0.0558602
424000,6.98E-05,0.0738407,0.0662563,0.000231792,0.00232618,0.207287,0.225801,0.125526,0.000184092,0.00151895,0.000648734,0.000600341,0.000827143,0.0564241
424100,6.86E-05,0.0731881,0.0657212,0.000230988,0.00232475,0.207722,0.226437,0.125955,0.000185158,0.00154456,0.000659928,0.000610373,0.000837107,0.0565995
424200,6.75E-05,0.0727359,0.0653853,0.000230092,0.0023233,0.208314,0.227317,0.126557,0.000185879,0.00156724,0.000670069,0.000617104,0.000841262,0.0571909
424300,6.65E-05,0.0720999,0.064839,0.0002289,0.00231761,0.208241,0.227322,0.126592,0.000186056,0.00157821,0.000674787,0.000619862,0.000839821,0.0579387
424400,6.57E-05,0.0716028,0.064388,0.000228662,0.00231999,0.20863,0.227717,0.12679,0.000186933,0.00158937,0.000679305,0.000623428,0.00083816,0.0589265
424500,6.49E-05,0.0709956,0.0638373,0.0002284,0.00232131,0.208882,0.227948,0.126889,0.000187974,0.0016013,0.000684074,0.000628062,0.000838507,0.059504
424600,6.43E-05,0.0705283,0.0633902,0.000228967,0.00232961,0.209607,0.228627,0.127203,0.000189583,0.00161533,0.000689534,0.000633491,0.000839315,0.0611676
424700,6.31E-05,0.069722,0.0626976,0.000227468,0.00232065,0.209246,0.228331,0.127081,0.000189809,0.0016295,0.000695677,0.000638735,0.000843882,0.0621908
424800,6.24E-05,0.0693267,0.0623366,0.000226818,0.00231967,0.209414,0.228489,0.127142,0.000189865,0.00162925,0.000695098,0.000635666,0.000831067,0.0648252
424900,6.15E-05,0.0688147,0.0618903,0.000226137,0.00231824,0.209626,0.228764,0.127309,0.000190283,0.00163865,0.000699118,0.00063659,0.000825617,0.0671816
425000,6.08E-05,0.068174,0.0613012,0.00022622,0.00232139,0.209909,0.228988,0.12739,0.00019166,0.00165088,0.000703946,0.000641193,0.000824421,0.0694876
425100,5.98E-05,0.0673415,0.0605493,0.000225488,0.00231748,0.209672,0.228685,0.127197,0.000192452,0.00166129,0.000708146,0.000644501,0.000821484,0.0714621
425200,5.88E-05,0.0665567,0.0598253,0.00022475,0.0023155,0.20961,0.228527,0.127053,0.000193263,0.00167114,0.000711836,0.000647986,0.000818617,0.0729653
425300,5.79E-05,0.0659997,0.0593515,0.000224717,0.00232101,0.210511,0.229587,0.127679,0.000195144,0.00170211,0.000725117,0.000660451,0.000832178,0.0747557
425400,5.67E-05,0.0651036,0.0585826,0.000223648,0.00231498,0.210373,0.229548,0.127716,0.000196213,0.00172811,0.000736545,0.000671108,0.000844612,0.0764606
425500,5.56E-05,0.0642267,0.0578235,0.000222631,0.00231019,0.210354,0.229618,0.127801,0.000197414,0.0017562,0.000748711,0.000683276,0.00085972,0.0780037
425600,5.45E-05,0.0633894,0.0570932,0.000222068,0.00230977,0.210691,0.230054,0.128076,0.000199224,0.00179096,0.000763633,0.000699012,0.000879894,0.0794503
425700,5.33E-05,0.0625081,0.0563343,0.000220856,0.00230342,0.210602,0.230075,0.128144,0.000200137,0.00181539,0.000774339,0.000704902,0.00086967,0.0810153
425800,5.22E-05,0.0617632,0.055699,0.000220346,0.002305,0.21125,0.230901,0.128664,0.000202101,0.00185485,0.000791496,0.0007201,0.000882034,0.0817691
425900,5.10E-05,0.0609471,0.0550152,0.000219066,0.00229962,0.211432,0.231294,0.128978,0.000203267,0.00188936,0.000806718,0.000732011,0.000889152,0.0826753
426000,5.01E-05,0.0601246,0.0542755,0.000218177,0.00229523,0.211271,0.231112,0.128869,0.000204192,0.00190815,0.000814605,0.000738502,0.000891132,0.085376
426100,4.91E-05,0.059395,0.0536425,0.000217476,0.00229423,0.211633,0.231592,0.129176,0.000205623,0.00193752,0.000827208,0.000748601,0.00089712,0.0878423
426200,4.80E-05,0.058478,0.0528274,0.000216665,0.00229077,0.211606,0.231584,0.129181,0.00020726,0.00196974,0.000840907,0.000763264,0.000913213,0.090181
426300,4.70E-05,0.0576381,0.0520858,0.000215821,0.00228772,0.21169,0.23172,0.129277,0.000208707,0.00199963,0.000853602,0.000775214,0.000923161,0.0925694
426400,4.58E-05,0.0566271,0.0511968,0.00021429,0.00227747,0.211175,0.231238,0.129046,0.000209613,0.00202796,0.000865729,0.000786968,0.00093449,0.0952231
426500,4.48E-05,0.0557494,0.050432,0.000213523,0.00227527,0.211414,0.231594,0.129294,0.000211627,0.0020722,0.000884865,0.000806795,0.0009589,0.097758
426600,4.36E-05,0.0548498,0.0496613,0.0002122,0.00226863,0.211435,0.231793,0.129496,0.000212985,0.00211321,0.000903161,0.000820624,0.000969467,0.10019
426700,4.26E-05,0.0539313,0.0488492,0.000210812,0.00225977,0.210995,0.23136,0.129279,0.000213783,0.00213492,0.000912429,0.000827384,0.000968822,0.104019
426800,4.14E-05,0.0529164,0.0479513,0.000209158,0.0022487,0.210394,0.230767,0.128979,0.000214588,0.00216112,0.000923603,0.000835973,0.000966105,0.107344
426900,4.04E-05,0.0519923,0.0471226,0.000208614,0.00224825,0.21065,0.231052,0.12914,0.000217047,0.00220783,0.000943372,0.000857423,0.000988936,0.111073
427000,3.93E-05,0.0510391,0.0462758,0.000207326,0.00224214,0.210551,0.230997,0.12913,0.00021865,0.00224894,0.00096082,0.000875465,0.00100783,0.114074
427100,3.81E-05,0.0499423,0.0453162,0.000205821,0.00223278,0.21021,0.23075,0.129061,0.000220576,0.00230291,0.002007,0.000900435,0.00103832,0.117061
427200,3.69E-05,0.0489047,0.044414,0.000204141,0.00222342,0.210011,0.230693,0.12911,0.000222396,0.00236036,0.00205793,0.000926732,0.00107107,0.119685
427300,3.58E-05,0.0478813,0.0435132,0.000202527,0.00221322,0.209582,0.230329,0.128963,0.000223838,0.00240585,0.00209835,0.000945872,0.00109074,0.12388
427400,3.48E-05,0.0468603,0.0426002,0.000201232,0.0022057,0.209257,0.229999,0.128794,0.000225687,0.00244992,0.00213656,0.000965025,0.00110684,0.128611
427500,3.36E-05,0.0458119,0.0416792,0.000199814,0.00219879,0.209234,0.230106,0.12892,0.00022817,0.00251935,0.00219771,0.000997431,0.00114621,0.132341
427600,3.24E-05,0.0446406,0.0406459,0.000197761,0.00218455,0.208505,0.229439,0.128617,0.000229857,0.00258084,0.0022522,0.00102665,0.00118256,0.136512
427700,3.13E-05,0.0435386,0.0396723,0.000196377,0.00217689,0.208343,0.229376,0.128646,0.000232682,0.00265841,0.00232071,0.00106442,0.00123013,0.140839
427800,3.01E-05,0.0423188,0.0385884,0.000194139,0.00215987,0.207254,0.22827,0.128077,0.000234212,0.00271414,0.00236966,0.00109193,0.00125981,0.145906
427900,2.89E-05,0.0411199,0.0375079,0.000192335,0.00214725,0.206485,0.22745,0.12763,0.000236419,0.00277776,0.00242469,0.0011223,0.00128048,0.151153
428000,2.79E-05,0.0399558,0.0364593,0.000190901,0.00213775,0.205945,0.226874,0.127323,0.000239286,0.00285103,0.00248861,0.00115729,0.00129729,0.157407
428100,2.68E-05,0.0387996,0.0354279,0.000188936,0.00212337,0.205087,0.226013,0.12689,0.000241241,0.00291403,0.00254423,0.00118385,0.00130227,0.164889
428200,2.57E-05,0.0375963,0.0343572,0.000187109,0.00211115,0.204518,0.225503,0.126669,0.000244315,0.00300901,0.00262808,0.00123017,0.00134356,0.170957
428300,2.45E-05,0.0362929,0.0331968,0.000184883,0.00209483,0.203607,0.224636,0.12626,0.000247421,0.00311537,0.00272209,0.00128434,0.00139856,0.176337
428400,2.33E-05,0.0349985,0.0320476,0.000182445,0.00207661,0.202578,0.22367,0.125811,0.000250354,0.00322632,0.00282066,0.00134098,0.0014591,0.182308
428500,2.21E-05,0.0337493,0.0309338,0.000179945,0.00205862,0.201588,0.222727,0.125361,0.000253139,0.00333751,0.00291903,0.00139761,0.00151959,0.189021
428600,2.10E-05,0.0324173,0.0297463,0.000177217,0.00203703,0.200241,0.221411,0.124719,0.000256086,0.0034619,0.00302969,0.00146328,0.00159531,0.195734
428700,1.98E-05,0.0311048,0.0285706,0.000174488,0.00201504,0.198791,0.219949,0.123977,0.000258975,0.00358528,0.00313923,0.00152926,0.00167139,0.204196
428800,1.87E-05,0.0297696,0.0273709,0.000171272,0.00198795,0.196861,0.217951,0.122927,0.000261001,0.00369718,0.00323827,0.00158944,0.00173919,0.21385
428900,1.76E-05,0.0283467,0.026081,0.000167839,0.00195791,0.194506,0.215412,0.121537,0.000263172,0.00381461,0.00334142,0.00165701,0.00181633,0.222544
429000,1.65E-05,0.0270121,0.024886,0.000164542,0.00193097,0.192724,0.213634,0.120643,0.000266214,0.00397284,0.00348239,0.0017451,0.0019242,0.231405
429100,1.54E-05,0.0257082,0.0237206,0.000161407,0.00190598,0.191196,0.21217,0.119947,0.000270105,0.00416415,0.00365339,0.00185223,0.00205954,0.23983
429200,1.43E-05,0.0243915,0.0225307,0.000158262,0.00187991,0.189374,0.210288,0.118964,0.000274049,0.00435404,0.00382177,0.00196327,0.00219857,0.249609
429300,1.33E-05,0.0230544,0.0213205,0.000154785,0.00184966,0.187138,0.207949,0.117727,0.000277664,0.00454987,0.00399559,0.00208038,0.00234648,0.260441
429400,1.23E-05,0.021689,0.0200856,0.000150793,0.0018138,0.184421,0.205116,0.116232,0.000280746,0.00475964,0.00418293,0.002208,0.00251267,0.270967
429500,1.14E-05,0.0203677,0.0188836,0.000147189,0.0017813,0.181897,0.202436,0.114793,0.000284875,0.00499335,0.00439054,0.00235405,0.00270262,0.282801
429600,1.04E-05,0.0190596,0.0176947,0.000143309,0.00174583,0.179151,0.199546,0.113253,0.000288908,0.00525135,0.00462029,0.002518,0.00292159,0.29534
429700,9.51E-06,0.0177494,0.0165001,0.000139143,0.00170666,0.175988,0.196172,0.111429,0.00029268,0.00551968,0.00485899,0.00269432,0.00315786,0.308426
429800,8.64E-06,0.0164884,0.0153561,0.000134778,0.00166601,0.17286,0.192928,0.109727,0.000296598,0.00583612,0.00514303,0.00290142,0.00344589,0.321145
