name,stra.13321,stra.13332,stra.13442,stra.14642
21000,0.999007,9.42E-09,2.47E-09,4.9E-324
21100,0.998711,8.62E-09,2.24E-09,4.9E-324
21200,0.99915,7.89E-09,2.04E-09,4.9E-324
21300,0.998385,7.22E-09,1.85E-09,4.9E-324
21400,0.999333,6.61E-09,1.68E-09,4.9E-324
21500,0.999588,6.05E-09,1.52E-09,4.9E-324
21600,0.997795,5.53E-09,1.38E-09,4.9E-324
21700,0.999518,5.07E-09,1.25E-09,4.9E-324
21800,0.999683,4.64E-09,1.14E-09,4.9E-324
21900,0.999882,4.25E-09,1.03E-09,4.9E-324
22000,0.999913,3.89E-09,9.37E-10,4.9E-324
22100,0.99995,3.56E-09,8.50E-10,4.9E-324
22200,0.999963,3.26E-09,7.71E-10,4.9E-324
22300,0.999973,2.98E-09,7.00E-10,4.9E-324
22400,0.999794,2.73E-09,6.35E-10,4.9E-324
22500,0.999026,2.50E-09,5.76E-10,4.9E-324
22600,0.999594,2.29E-09,5.23E-10,4.9E-324
22700,0.999576,2.09E-09,4.75E-10,4.9E-324
22800,0.999258,1.91E-09,4.31E-10,4.9E-324
22900,0.999994,1.75E-09,3.91E-10,4.9E-324
23000,0.999895,1.60E-09,3.55E-10,4.9E-324
23100,0.999505,1.47E-09,3.22E-10,4.9E-324
23200,0.999767,1.34E-09,2.92E-10,4.9E-324
23300,0.999985,1.23E-09,2.65E-10,4.9E-324
23400,0.9994,1.12E-09,2.40E-10,4.9E-324
23500,0.999353,1.03E-09,2.18E-10,4.9E-324
23600,0.999002,9.41E-10,1.98E-10,4.9E-324
23700,0.999881,8.62E-10,1.80E-10,4.9E-324
23800,0.999851,7.89E-10,1.63E-10,4.9E-324
23900,0.999977,7.22E-10,1.48E-10,4.9E-324
24000,0.999826,6.61E-10,1.34E-10,4.9E-324
24100,0.999764,6.05E-10,1.22E-10,4.9E-324
24200,0.999227,5.53E-10,1.11E-10,4.9E-324
24300,0.997764,5.06E-10,1.00E-10,4.9E-324
24400,0.999289,4.63E-10,9.11E-11,4.9E-324
24500,0.998972,4.24E-10,8.26E-11,4.9E-324
24600,0.999032,3.88E-10,7.50E-11,4.9E-324
24700,0.999479,3.55E-10,6.81E-11,4.9E-324
24800,0.999927,3.25E-10,6.18E-11,4.9E-324
24900,0.999915,2.98E-10,5.61E-11,4.9E-324
25000,0.999882,2.72E-10,5.09E-11,4.9E-324
25100,0.999931,2.49E-10,4.62E-11,4.9E-324
25200,0.99942,2.28E-10,4.19E-11,4.9E-324
25300,0.999659,2.09E-10,3.80E-11,4.9E-324
25400,0.999977,1.91E-10,3.45E-11,4.9E-324
25500,0.999984,1.75E-10,3.13E-11,4.9E-324
25600,0.999547,1.60E-10,2.84E-11,4.9E-324
25700,0.999631,1.46E-10,2.58E-11,4.9E-324
25800,0.999067,1.34E-10,2.34E-11,4.9E-324
25900,0.998695,1.23E-10,2.12E-11,4.9E-324
26000,0.999307,1.12E-10,1.93E-11,4.9E-324
26100,0.999607,1.03E-10,1.75E-11,4.9E-324
26200,0.999813,9.42E-11,1.59E-11,4.9E-324
26300,0.999619,8.61E-11,1.44E-11,4.9E-324
26400,0.999091,7.88E-11,1.31E-11,4.9E-324
26500,0.999733,7.21E-11,1.19E-11,4.9E-324
26600,0.999928,6.60E-11,1.08E-11,4.9E-324
26700,0.999875,6.04E-11,9.77E-12,4.9E-324
26800,0.999839,5.53E-11,8.87E-12,4.9E-324
26900,0.999613,5.06E-11,8.05E-12,4.9E-324
27000,0.999853,4.64E-11,7.30E-12,4.9E-324
27100,0.999991,4.24E-11,6.63E-12,4.9E-324
27200,0.999997,3.88E-11,6.01E-12,4.9E-324
27300,0.999152,3.55E-11,5.45E-12,4.9E-324
27400,0.999955,3.25E-11,4.95E-12,4.9E-324
27500,0.999964,2.98E-11,4.49E-12,4.9E-324
27600,0.998458,2.72E-11,4.07E-12,4.9E-324
27700,0.999415,2.49E-11,3.70E-12,4.9E-324
27800,0.998811,2.28E-11,3.35E-12,4.9E-324
27900,0.99978,2.09E-11,3.05E-12,4.9E-324
28000,0.999463,1.91E-11,2.76E-12,4.9E-324
28100,0.999452,1.75E-11,2.51E-12,4.9E-324
28200,0.99992,1.60E-11,2.28E-12,4.9E-324
28300,0.999992,1.47E-11,2.07E-12,4.9E-324
28400,0.999973,1.34E-11,1.87E-12,4.9E-324
28500,0.999813,1.23E-11,1.70E-12,4.9E-324
28600,0.999977,1.12E-11,1.54E-12,4.9E-324
28700,0.998975,1.03E-11,1.40E-12,4.9E-324
28800,0.999287,9.40E-12,1.27E-12,4.9E-324
28900,0.999455,8.61E-12,1.15E-12,4.9E-324
29000,0.998756,7.87E-12,1.05E-12,4.9E-324
29100,0.999258,7.21E-12,9.50E-13,4.9E-324
29200,0.999017,6.59E-12,8.62E-13,4.9E-324
29300,0.999691,6.04E-12,7.83E-13,4.9E-324
29400,0.999885,5.53E-12,7.10E-13,4.9E-324
29500,0.999966,5.06E-12,6.45E-13,4.9E-324
29600,0.999939,4.63E-12,5.85E-13,4.9E-324
29700,0.999655,4.24E-12,5.31E-13,4.9E-324
29800,0.99988,3.88E-12,4.82E-13,4.9E-324
29900,0.998691,3.54E-12,4.37E-13,4.9E-324
30000,0.999595,3.25E-12,3.97E-13,4.9E-324
30100,0.999823,2.97E-12,3.60E-13,4.9E-324
30200,0.999564,2.72E-12,3.27E-13,4.9E-324
30300,0.999933,2.49E-12,2.97E-13,4.9E-324
30400,0.999204,2.28E-12,2.69E-13,4.9E-324
30500,0.999951,2.09E-12,2.44E-13,4.9E-324
30600,0.99998,1.91E-12,2.22E-13,4.9E-324
30700,0.999939,1.75E-12,2.01E-13,4.9E-324
30800,0.998912,1.60E-12,1.82E-13,4.9E-324
30900,0.99972,1.46E-12,1.66E-13,4.9E-324
31000,0.998848,1.34E-12,1.50E-13,4.9E-324
31100,0.999921,1.23E-12,1.37E-13,4.9E-324
31200,0.999551,1.12E-12,1.24E-13,4.9E-324
31300,0.999996,1.03E-12,1.12E-13,4.9E-324
31400,0.999779,9.40E-13,1.02E-13,4.9E-324
31500,0.999937,8.60E-13,9.26E-14,4.9E-324
31600,0.999396,7.87E-13,8.40E-14,4.9E-324
31700,0.999885,7.21E-13,7.62E-14,4.9E-324
31800,0.99986,6.60E-13,6.92E-14,4.9E-324
31900,0.999283,6.04E-13,6.27E-14,4.9E-324
32000,0.999663,5.53E-13,5.70E-14,4.9E-324
32100,0.999858,5.06E-13,5.17E-14,4.9E-324
32200,0.999987,4.63E-13,4.69E-14,4.9E-324
32300,0.999629,4.24E-13,4.26E-14,4.9E-324
32400,0.999865,3.88E-13,3.86E-14,4.9E-324
32500,0.999301,3.55E-13,3.51E-14,4.9E-324
32600,0.999989,3.25E-13,3.18E-14,4.9E-324
32700,0.999991,2.98E-13,2.89E-14,4.9E-324
32800,0.999999,2.72E-13,2.62E-14,4.9E-324
32900,0.998895,2.49E-13,2.38E-14,4.9E-324
33000,0.999878,2.28E-13,2.16E-14,4.9E-324
33100,0.999999,2.09E-13,1.96E-14,4.9E-324
33200,0.999091,1.91E-13,1.78E-14,4.9E-324
33300,0.999513,1.75E-13,1.62E-14,4.9E-324
33400,0.99854,1.60E-13,1.46E-14,4.9E-324
33500,0.998514,1.46E-13,1.33E-14,4.9E-324
33600,0.999398,1.34E-13,1.21E-14,4.9E-324
33700,0.999939,1.23E-13,1.10E-14,4.9E-324
33800,0.998797,1.12E-13,9.94E-15,4.9E-324
33900,0.99968,1.03E-13,9.02E-15,4.9E-324
34000,0.999611,9.41E-14,8.19E-15,4.9E-324
34100,0.998874,8.61E-14,7.42E-15,4.9E-324
34200,0.99968,7.88E-14,6.74E-15,4.9E-324
34300,0.999929,7.21E-14,6.12E-15,4.9E-324
34400,0.999986,6.60E-14,5.56E-15,4.9E-324
34500,0.999959,6.05E-14,5.04E-15,4.9E-324
34600,0.999993,5.53E-14,4.58E-15,4.9E-324
34700,0.999944,5.07E-14,4.15E-15,4.9E-324
34800,0.999901,4.64E-14,3.77E-15,4.9E-324
34900,0.999696,4.24E-14,3.42E-15,4.9E-324
35000,0.99931,3.88E-14,3.10E-15,4.9E-324
35100,0.99997,3.56E-14,2.82E-15,4.9E-324
35200,0.999725,3.25E-14,2.55E-15,4.9E-324
35300,1,2.98E-14,2.32E-15,4.9E-324
35400,0.99936,2.72E-14,2.10E-15,4.9E-324
35500,0.999824,2.49E-14,1.91E-15,4.9E-324
35600,0.999424,2.28E-14,1.73E-15,4.9E-324
35700,0.999118,2.09E-14,1.57E-15,4.9E-324
35800,0.999217,1.91E-14,1.43E-15,4.9E-324
35900,0.999574,1.75E-14,1.29E-15,4.9E-324
36000,0.999656,1.60E-14,1.17E-15,4.9E-324
36100,0.999265,1.46E-14,1.07E-15,4.9E-324
36200,0.99966,1.34E-14,9.67E-16,4.9E-324
36300,0.999972,1.23E-14,8.78E-16,4.9E-324
36400,0.998931,1.12E-14,7.96E-16,4.9E-324
36500,0.999953,1.03E-14,7.23E-16,4.9E-324
36600,0.99956,9.40E-15,6.56E-16,4.9E-324
36700,0.998673,8.59E-15,5.95E-16,4.9E-324
36800,0.997875,7.86E-15,5.39E-16,4.9E-324
36900,0.998536,7.20E-15,4.90E-16,4.9E-324
37000,0.999742,6.60E-15,4.45E-16,4.9E-324
37100,0.999899,6.04E-15,4.04E-16,4.9E-324
37200,0.9999,5.53E-15,3.66E-16,4.9E-324
37300,0.999966,5.06E-15,3.33E-16,4.9E-324
37400,0.999965,4.63E-15,3.02E-16,4.9E-324
37500,0.99827,4.23E-15,2.73E-16,4.9E-324
37600,0.999944,3.88E-15,2.49E-16,4.9E-324
37700,0.998511,3.54E-15,2.25E-16,4.9E-324
37800,0.999793,3.25E-15,2.05E-16,4.9E-324
37900,0.999175,2.97E-15,1.86E-16,4.9E-324
38000,0.999196,2.72E-15,1.68E-16,4.9E-324
38100,0.999083,2.49E-15,1.53E-16,4.9E-324
38200,0.999476,2.28E-15,1.39E-16,4.9E-324
38300,0.999887,2.08E-15,1.26E-16,4.9E-324
38400,0.999939,1.91E-15,1.14E-16,4.9E-324
38500,0.99999,1.75E-15,1.04E-16,4.9E-324
38600,0.999844,1.60E-15,9.42E-17,4.9E-324
38700,0.999431,1.46E-15,8.54E-17,4.9E-324
38800,1,1.34E-15,7.75E-17,4.9E-324
38900,1,1.22E-15,7.04E-17,4.9E-324
39000,0.999997,1.12E-15,6.39E-17,4.9E-324
39100,0.998989,1.02E-15,5.79E-17,4.9E-324
39200,0.998962,9.38E-16,5.25E-17,4.9E-324
39300,0.997944,8.57E-16,4.76E-17,4.9E-324
39400,0.999849,7.86E-16,4.33E-17,4.9E-324
39500,0.999002,7.19E-16,3.93E-17,4.9E-324
39600,0.9995,6.59E-16,3.56E-17,4.9E-324
39700,0.999897,6.03E-16,3.24E-17,4.9E-324
39800,0.999966,5.52E-16,2.94E-17,4.9E-324
39900,0.999976,5.05E-16,2.67E-17,4.9E-324
40000,0.999612,4.62E-16,2.42E-17,4.9E-324
40100,0.999031,4.23E-16,2.19E-17,4.9E-324
40200,0.999195,3.87E-16,1.99E-17,4.9E-324
40300,0.999479,3.54E-16,1.81E-17,4.9E-324
40400,0.998564,3.24E-16,1.64E-17,4.9E-324
40500,0.99958,2.97E-16,1.49E-17,4.9E-324
40600,0.999103,2.71E-16,1.35E-17,4.9E-324
40700,0.999927,2.49E-16,1.23E-17,4.9E-324
40800,0.999989,2.28E-16,1.11E-17,4.9E-324
40900,0.999928,2.08E-16,1.01E-17,4.9E-324
41000,0.999962,1.91E-16,9.17E-18,4.9E-324
41100,0.999418,1.74E-16,8.31E-18,4.9E-324
41200,0.999747,1.60E-16,7.55E-18,4.9E-324
41300,0.999005,1.46E-16,6.84E-18,4.9E-324
41400,0.999573,1.34E-16,6.21E-18,4.9E-324
41500,0.999278,1.22E-16,5.64E-18,4.9E-324
41600,0.999814,1.12E-16,5.12E-18,4.9E-324
41700,0.999351,1.03E-16,4.64E-18,4.9E-324
41800,0.998744,9.38E-17,4.21E-18,4.9E-324
41900,0.999227,8.59E-17,3.82E-18,4.9E-324
42000,0.999734,7.86E-17,3.47E-18,4.9E-324
42100,0.999587,7.20E-17,3.15E-18,4.9E-324
42200,0.999934,6.59E-17,2.86E-18,4.9E-324
42300,0.999833,6.03E-17,2.60E-18,4.9E-324
42400,0.999439,5.51E-17,2.35E-18,4.9E-324
42500,0.999548,5.04E-17,2.14E-18,4.9E-324
42600,0.999974,4.62E-17,1.94E-18,4.9E-324
42700,0.999999,4.23E-17,1.76E-18,4.9E-324
42800,0.999859,3.87E-17,1.60E-18,4.9E-324
42900,1,3.54E-17,1.45E-18,4.9E-324
43000,0.999645,3.24E-17,1.31E-18,4.9E-324
43100,0.998812,2.96E-17,1.19E-18,4.9E-324
43200,0.998453,2.71E-17,1.08E-18,4.9E-324
43300,0.998988,2.48E-17,9.82E-19,4.9E-324
43400,0.999404,2.27E-17,8.91E-19,4.9E-324
43500,0.998853,2.08E-17,8.08E-19,4.9E-324
43600,0.999736,1.90E-17,7.34E-19,4.9E-324
43700,0.99998,1.74E-17,6.66E-19,4.9E-324
43800,0.999989,1.59E-17,6.05E-19,4.9E-324
43900,0.999187,1.46E-17,5.48E-19,4.9E-324
44000,0.999996,1.34E-17,4.98E-19,4.9E-324
44100,0.998774,1.22E-17,4.51E-19,4.9E-324
44200,0.998987,1.12E-17,4.10E-19,4.9E-324
44300,0.999136,1.02E-17,3.72E-19,4.9E-324
44400,0.999587,9.37E-18,3.38E-19,4.9E-324
44500,0.999652,8.58E-18,3.06E-19,4.9E-324
44600,0.999099,7.85E-18,2.78E-19,4.9E-324
44700,0.999764,7.19E-18,2.52E-19,4.9E-324
44800,0.999749,6.58E-18,2.29E-19,4.9E-324
44900,1,6.02E-18,2.08E-19,4.9E-324
45000,0.999843,5.51E-18,1.89E-19,4.9E-324
45100,0.999684,5.04E-18,1.71E-19,4.9E-324
45200,0.999925,4.61E-18,1.55E-19,4.9E-324
45300,0.999799,4.22E-18,1.41E-19,4.9E-324
45400,0.999961,3.87E-18,1.28E-19,4.9E-324
45500,0.99885,3.53E-18,1.16E-19,4.9E-324
45600,0.999315,3.23E-18,1.05E-19,4.9E-324
45700,0.999781,2.96E-18,9.55E-20,4.9E-324
45800,0.999157,2.71E-18,8.66E-20,4.9E-324
45900,0.998733,2.48E-18,7.86E-20,4.9E-324
46000,0.999211,2.27E-18,7.13E-20,4.9E-324
46100,0.999694,2.08E-18,6.48E-20,4.9E-324
46200,0.999381,1.90E-18,5.87E-20,4.9E-324
46300,0.998947,1.74E-18,5.33E-20,4.9E-324
46400,0.998614,1.59E-18,4.83E-20,4.9E-324
46500,0.99931,1.46E-18,4.39E-20,4.9E-324
46600,0.999417,1.33E-18,3.99E-20,4.9E-324
46700,0.998988,1.22E-18,3.62E-20,4.9E-324
46800,0.999537,1.12E-18,3.28E-20,4.9E-324
46900,0.999906,1.02E-18,2.98E-20,4.9E-324
47000,0.999977,9.38E-19,2.71E-20,4.9E-324
47100,0.999956,8.58E-19,2.46E-20,4.9E-324
47200,0.999989,7.86E-19,2.23E-20,4.9E-324
47300,0.999118,7.19E-19,2.02E-20,4.9E-324
47400,0.999065,6.58E-19,1.83E-20,4.9E-324
47500,0.999072,6.02E-19,1.66E-20,4.9E-324
47600,0.999327,5.51E-19,1.51E-20,4.9E-324
47700,0.998851,5.04E-19,1.37E-20,4.9E-324
47800,0.999888,4.61E-19,1.24E-20,4.9E-324
47900,0.99975,4.22E-19,1.13E-20,4.9E-324
48000,0.99992,3.86E-19,1.02E-20,4.9E-324
48100,0.999989,3.53E-19,9.30E-21,4.9E-324
48200,0.999646,3.23E-19,8.44E-21,4.9E-324
48300,0.999495,2.96E-19,7.66E-21,4.9E-324
48400,0.999995,2.71E-19,6.95E-21,4.9E-324
48500,0.999999,2.48E-19,6.31E-21,4.9E-324
48600,0.999999,2.27E-19,5.73E-21,4.9E-324
48700,0.99919,2.08E-19,5.19E-21,4.9E-324
48800,0.998306,1.90E-19,4.71E-21,4.9E-324
48900,0.999912,1.74E-19,4.28E-21,4.9E-324
49000,0.999757,1.59E-19,3.88E-21,4.9E-324
49100,0.999965,1.46E-19,3.52E-21,4.9E-324
49200,0.99967,1.33E-19,3.20E-21,4.9E-324
49300,0.999794,1.22E-19,2.90E-21,4.9E-324
49400,0.999177,1.12E-19,2.63E-21,4.9E-324
49500,0.999018,1.02E-19,2.39E-21,4.9E-324
49600,0.997864,9.34E-20,2.16E-21,4.9E-324
49700,0.999538,8.56E-20,1.97E-21,4.9E-324
49800,0.999233,7.83E-20,1.78E-21,4.9E-324
49900,0.999765,7.17E-20,1.62E-21,4.9E-324
50000,0.998488,6.56E-20,1.47E-21,4.9E-324
50100,0.999545,6.01E-20,1.33E-21,4.9E-324
50200,0.999962,5.50E-20,1.21E-21,4.9E-324
50300,0.999988,5.03E-20,1.10E-21,4.9E-324
50400,0.999176,4.60E-20,9.97E-22,4.9E-324
50500,0.999992,4.21E-20,9.05E-22,4.9E-324
50600,0.999728,3.86E-20,8.21E-22,4.9E-324
50700,0.999645,3.53E-20,7.45E-22,4.9E-324
50800,0.999732,3.23E-20,6.76E-22,4.9E-324
50900,0.999847,2.96E-20,6.14E-22,4.9E-324
51000,1,2.71E-20,5.57E-22,4.9E-324
51100,0.999728,2.48E-20,5.05E-22,4.9E-324
51200,0.999462,2.27E-20,4.58E-22,4.9E-324
51300,0.999934,2.08E-20,4.16E-22,4.9E-324
51400,0.999996,1.90E-20,3.78E-22,4.9E-324
51500,1,1.74E-20,3.43E-22,4.9E-324
51600,0.999317,1.59E-20,3.11E-22,4.9E-324
51700,0.999825,1.46E-20,2.82E-22,4.9E-324
51800,0.999945,1.33E-20,2.56E-22,4.9E-324
51900,0.999973,1.22E-20,2.32E-22,4.9E-324
52000,0.999993,1.12E-20,2.11E-22,4.9E-324
52100,0.999726,1.02E-20,1.91E-22,4.9E-324
52200,0.999431,9.36E-21,1.74E-22,4.9E-324
52300,0.99999,8.57E-21,1.58E-22,4.9E-324
52400,0.999349,7.83E-21,1.43E-22,4.9E-324
52500,0.999985,7.18E-21,1.30E-22,4.9E-324
52600,0.999975,6.57E-21,1.18E-22,4.9E-324
52700,0.999751,6.01E-21,1.07E-22,4.9E-324
52800,0.999684,5.50E-21,9.70E-23,4.9E-324
52900,0.999991,5.04E-21,8.80E-23,4.9E-324
53000,0.999062,4.60E-21,7.98E-23,4.9E-324
53100,0.999884,4.22E-21,7.25E-23,4.9E-324
53200,0.999947,3.86E-21,6.57E-23,4.9E-324
53300,0.999931,3.53E-21,5.97E-23,4.9E-324
53400,0.999968,3.23E-21,5.41E-23,4.9E-324
53500,0.999637,2.96E-21,4.91E-23,4.9E-324
53600,0.999795,2.71E-21,4.46E-23,4.9E-324
53700,0.999982,2.48E-21,4.05E-23,4.9E-324
53800,0.999318,2.27E-21,3.67E-23,4.9E-324
53900,0.999993,2.08E-21,3.33E-23,4.9E-324
54000,0.99872,1.90E-21,3.02E-23,4.9E-324
54100,0.999679,1.74E-21,2.74E-23,4.9E-324
54200,0.999915,1.59E-21,2.49E-23,4.9E-324
54300,0.998733,1.46E-21,2.26E-23,4.9E-324
54400,0.999805,1.33E-21,2.05E-23,4.9E-324
54500,0.999874,1.22E-21,1.86E-23,4.9E-324
54600,0.999187,1.12E-21,1.69E-23,4.9E-324
54700,0.998043,1.02E-21,1.53E-23,4.9E-324
54800,0.998896,9.35E-22,1.39E-23,4.9E-324
54900,0.999593,8.57E-22,1.26E-23,4.9E-324
55000,0.999712,7.84E-22,1.15E-23,4.9E-324
55100,0.999492,7.18E-22,1.04E-23,4.9E-324
55200,0.999958,6.57E-22,9.43E-24,4.9E-324
55300,0.998024,6.00E-22,8.54E-24,4.9E-324
55400,0.999159,5.50E-22,7.76E-24,4.9E-324
55500,0.999605,5.04E-22,7.05E-24,4.9E-324
55600,0.999906,4.61E-22,6.40E-24,4.9E-324
55700,0.999592,4.22E-22,5.80E-24,4.9E-324
55800,0.998808,3.86E-22,5.26E-24,4.9E-324
55900,0.999479,3.53E-22,4.78E-24,4.9E-324
56000,0.999394,3.23E-22,4.34E-24,4.9E-324
56100,0.999592,2.96E-22,3.94E-24,4.9E-324
56200,0.999838,2.71E-22,3.57E-24,4.9E-324
56300,0.99946,2.48E-22,3.24E-24,4.9E-324
56400,0.999983,2.27E-22,2.94E-24,4.9E-324
56500,0.999973,2.08E-22,2.67E-24,4.9E-324
56600,0.999311,1.90E-22,2.42E-24,4.9E-324
56700,0.999827,1.74E-22,2.20E-24,4.9E-324
56800,0.999295,1.59E-22,1.99E-24,4.9E-324
56900,0.99984,1.46E-22,1.81E-24,4.9E-324
57000,0.999984,1.33E-22,1.64E-24,4.9E-324
57100,0.999791,1.22E-22,1.49E-24,4.9E-324
57200,0.99986,1.12E-22,1.35E-24,4.9E-324
57300,0.999647,1.02E-22,1.23E-24,4.9E-324
57400,0.999699,9.36E-23,1.11E-24,4.9E-324
57500,0.999978,8.57E-23,1.01E-24,4.9E-324
57600,0.999993,7.84E-23,9.18E-25,4.9E-324
57700,0.999624,7.17E-23,8.33E-25,4.9E-324
57800,1,6.57E-23,7.56E-25,4.9E-324
57900,0.999982,6.01E-23,6.86E-25,4.9E-324
58000,1,5.50E-23,6.23E-25,4.9E-324
58100,0.99929,5.03E-23,5.65E-25,4.9E-324
58200,1,4.61E-23,5.13E-25,4.9E-324
58300,0.999022,4.21E-23,4.65E-25,4.9E-324
58400,1,3.86E-23,4.22E-25,4.9E-324
58500,1,3.53E-23,3.83E-25,4.9E-324
58600,0.999449,3.23E-23,3.48E-25,4.9E-324
58700,0.999053,2.96E-23,3.15E-25,4.9E-324
58800,0.999353,2.71E-23,2.86E-25,4.9E-324
58900,0.999424,2.48E-23,2.60E-25,4.9E-324
59000,0.999844,2.27E-23,2.36E-25,4.9E-324
59100,0.999245,2.07E-23,2.14E-25,4.9E-324
59200,0.999859,1.90E-23,1.94E-25,4.9E-324
59300,0.999673,1.74E-23,1.76E-25,4.9E-324
59400,0.999112,1.59E-23,1.60E-25,4.9E-324
59500,0.999873,1.46E-23,1.45E-25,4.9E-324
59600,0.999146,1.33E-23,1.32E-25,4.9E-324
59700,0.999925,1.22E-23,1.20E-25,4.9E-324
59800,0.999683,1.12E-23,1.09E-25,4.9E-324
59900,0.99996,1.02E-23,9.86E-26,4.9E-324
60000,0.998975,9.35E-24,8.94E-26,4.9E-324
60100,0.998795,8.55E-24,8.11E-26,4.9E-324
60200,0.999152,7.83E-24,7.37E-26,4.9E-324
60300,0.999903,7.17E-24,6.69E-26,4.9E-324
60400,0.999881,6.56E-24,6.07E-26,4.9E-324
60500,0.998686,6.00E-24,5.50E-26,4.9E-324
60600,0.999555,5.50E-24,5.00E-26,4.9E-324
60700,0.999777,5.03E-24,4.54E-26,4.9E-324
60800,0.999958,4.60E-24,4.12E-26,4.9E-324
60900,0.999987,4.21E-24,3.74E-26,4.9E-324
61000,0.999135,3.85E-24,3.39E-26,4.9E-324
61100,0.999556,3.53E-24,3.08E-26,4.9E-324
61200,0.99974,3.23E-24,2.79E-26,4.9E-324
61300,0.999458,2.95E-24,2.53E-26,4.9E-324
61400,0.999543,2.70E-24,2.30E-26,4.9E-324
61500,0.999885,2.47E-24,2.09E-26,4.9E-324
61600,0.999138,2.26E-24,1.89E-26,4.9E-324
61700,0.999326,2.07E-24,1.72E-26,4.9E-324
61800,0.999423,1.90E-24,1.56E-26,4.9E-324
61900,0.998917,1.73E-24,1.41E-26,4.9E-324
62000,0.999012,1.59E-24,1.28E-26,4.9E-324
62100,0.997683,1.45E-24,1.16E-26,4.9E-324
62200,0.998915,1.33E-24,1.06E-26,4.9E-324
62300,0.999604,1.22E-24,9.59E-27,4.9E-324
62400,0.998529,1.11E-24,8.69E-27,4.9E-324
62500,0.998744,1.02E-24,7.89E-27,4.9E-324
62600,0.999781,9.33E-25,7.17E-27,4.9E-324
62700,0.999671,8.54E-25,6.50E-27,4.9E-324
62800,0.999248,7.81E-25,5.90E-27,4.9E-324
62900,0.9983,7.15E-25,5.35E-27,4.9E-324
63000,0.99893,6.54E-25,4.85E-27,4.9E-324
63100,0.998714,5.99E-25,4.40E-27,4.9E-324
63200,0.999519,5.49E-25,4.00E-27,4.9E-324
63300,0.999699,5.02E-25,3.63E-27,4.9E-324
63400,0.999648,4.60E-25,3.29E-27,4.9E-324
63500,0.998085,4.20E-25,2.98E-27,4.9E-324
63600,0.998814,3.85E-25,2.71E-27,4.9E-324
63700,0.998721,3.52E-25,2.46E-27,4.9E-324
63800,0.999218,3.22E-25,2.23E-27,4.9E-324
63900,0.999215,2.95E-25,2.03E-27,4.9E-324
64000,0.99953,2.70E-25,1.84E-27,4.9E-324
64100,0.999548,2.47E-25,1.67E-27,4.9E-324
64200,0.998782,2.26E-25,1.52E-27,4.9E-324
64300,0.999119,2.07E-25,1.38E-27,4.9E-324
64400,0.999673,1.89E-25,1.25E-27,4.9E-324
64500,0.998456,1.73E-25,1.13E-27,4.9E-324
64600,0.999458,1.59E-25,1.03E-27,4.9E-324
64700,0.998448,1.45E-25,9.32E-28,4.9E-324
64800,0.999583,1.33E-25,8.47E-28,4.9E-324
64900,0.999874,1.22E-25,7.69E-28,4.9E-324
65000,0.999918,1.11E-25,6.98E-28,4.9E-324
65100,0.999216,1.02E-25,6.33E-28,4.9E-324
65200,0.99751,9.30E-26,5.73E-28,4.9E-324
65300,0.999669,8.53E-26,5.21E-28,4.9E-324
65400,0.999876,7.81E-26,4.73E-28,4.9E-324
65500,0.99972,7.15E-26,4.29E-28,4.9E-324
65600,0.999975,6.54E-26,3.90E-28,4.9E-324
65700,0.999972,5.99E-26,3.54E-28,4.9E-324
65800,0.999364,5.48E-26,3.21E-28,4.9E-324
65900,0.99997,5.02E-26,2.91E-28,4.9E-324
66000,0.999765,4.59E-26,2.64E-28,4.9E-324
66100,0.99894,4.20E-26,2.40E-28,4.9E-324
66200,0.999461,3.84E-26,2.18E-28,4.9E-324
66300,0.999851,3.52E-26,1.97E-28,4.9E-324
66400,0.999878,3.22E-26,1.79E-28,4.9E-324
66500,0.999717,2.95E-26,1.63E-28,4.9E-324
66600,0.999903,2.70E-26,1.48E-28,4.9E-324
66700,0.999341,2.47E-26,1.34E-28,4.9E-324
66800,0.999951,2.26E-26,1.21E-28,4.9E-324
66900,0.999798,2.07E-26,1.10E-28,4.9E-324
67000,0.999667,1.89E-26,1.00E-28,4.9E-324
67100,0.999998,1.73E-26,9.08E-29,4.9E-324
67200,0.999997,1.59E-26,8.24E-29,4.9E-324
67300,0.999999,1.45E-26,7.48E-29,4.9E-324
67400,0.999982,1.33E-26,6.79E-29,4.9E-324
67500,0.999522,1.21E-26,6.15E-29,4.9E-324
67600,0.999887,1.11E-26,5.59E-29,4.9E-324
67700,0.999295,1.02E-26,5.07E-29,4.9E-324
67800,0.998956,9.31E-27,4.60E-29,4.9E-324
67900,0.998874,8.52E-27,4.17E-29,4.9E-324
68000,0.999945,7.80E-27,3.79E-29,4.9E-324
68100,0.999974,7.14E-27,3.44E-29,4.9E-324
68200,0.999453,6.54E-27,3.12E-29,4.9E-324
68300,0.999987,5.99E-27,2.83E-29,4.9E-324
68400,0.999998,5.48E-27,2.57E-29,4.9E-324
68500,0.99996,5.01E-27,2.33E-29,4.9E-324
68600,0.999904,4.59E-27,2.12E-29,4.9E-324
68700,0.999992,4.20E-27,1.92E-29,4.9E-324
68800,0.998712,3.84E-27,1.74E-29,4.9E-324
68900,0.999991,3.52E-27,1.58E-29,4.9E-324
69000,0.999998,3.22E-27,1.44E-29,4.9E-324
69100,0.9999,2.95E-27,1.30E-29,4.9E-324
69200,0.999658,2.70E-27,1.18E-29,4.9E-324
