name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13787,stra.13788,stra.13790,stra.13905,stra.13906,stra.13908,stra.14026,stra.14147,stra.13321
177500,4.25E-25,1.80E-05,2.82E-05,0.00108612,0.0335534,0.00625616,0.762498,0.000346291,0.00139945,0.0746761,0.000121935,7.51E-06,9.84E-33
177600,4.26E-25,1.81E-05,2.83E-05,0.00109349,0.0337205,0.00627577,0.761629,0.000346907,0.00140378,0.0747273,0.000121305,7.39E-06,6.03E-33
177700,4.19E-25,1.81E-05,2.80E-05,0.0010981,0.0339354,0.0063068,0.762098,0.00034378,0.00140766,0.0749808,0.000119692,7.23E-06,3.70E-33
177800,4.02E-25,1.78E-05,2.71E-05,0.00108698,0.0339382,0.00631381,0.762761,0.000333322,0.001396,0.0749673,0.000116076,6.99E-06,2.22E-33
177900,3.91E-25,1.75E-05,2.67E-05,0.00108033,0.033912,0.00631366,0.762825,0.000330458,0.00139559,0.0752555,0.000115515,6.97E-06,1.27E-33
178000,3.84E-25,1.73E-05,2.64E-05,0.00107714,0.0339316,0.00632,0.763449,0.000329774,0.00139891,0.0756235,0.000115617,6.98E-06,7.06E-34
178100,3.79E-25,1.72E-05,2.64E-05,0.00107776,0.0339811,0.00632525,0.762535,0.000329881,0.00140288,0.075839,0.000115581,6.94E-06,3.91E-34
178200,3.73E-25,1.71E-05,2.62E-05,0.00107821,0.0340666,0.00633689,0.762094,0.000329431,0.00140995,0.0762984,0.000115642,6.94E-06,2.12E-34
178300,3.61E-25,1.68E-05,2.57E-05,0.00107264,0.0340576,0.00633801,0.762069,0.000326129,0.00141343,0.0767447,0.000115211,6.94E-06,1.21E-34
178400,3.44E-25,1.64E-05,2.48E-05,0.00105811,0.0338856,0.00631492,0.7601,0.000318116,0.00140389,0.0767509,0.000113092,6.84E-06,7.21E-35
178500,3.34E-25,1.62E-05,2.43E-05,0.00105315,0.0339209,0.00632371,0.760391,0.000313248,0.00140068,0.0769028,0.000111475,6.73E-06,4.47E-35
178600,3.30E-25,1.61E-05,2.42E-05,0.00105632,0.0340685,0.00634551,0.760941,0.000312168,0.00140677,0.0772587,0.000111003,6.67E-06,2.81E-35
178700,3.25E-25,1.61E-05,2.40E-05,0.00105884,0.0341677,0.00635674,0.759871,0.000311785,0.00141365,0.0776022,0.000110881,6.65E-06,1.63E-35
178800,3.18E-25,1.59E-05,2.37E-05,0.00105568,0.0342021,0.00636422,0.760082,0.000309925,0.00141702,0.0780033,0.000110578,6.63E-06,9.24E-36
178900,3.11E-25,1.57E-05,2.34E-05,0.00105222,0.0342,0.00636278,0.758866,0.000307616,0.00141777,0.0781837,0.000109953,6.58E-06,5.54E-36
179000,3.06E-25,1.56E-05,2.32E-05,0.00105346,0.0342626,0.00636715,0.757028,0.000305151,0.00141853,0.0781896,0.000108779,6.47E-06,3.47E-36
179100,2.97E-25,1.54E-05,2.27E-05,0.00104449,0.0341503,0.00634786,0.753927,0.000298748,0.00140737,0.0778896,0.000106295,6.29E-06,2.09E-36
179200,2.94E-25,1.54E-05,2.25E-05,0.00104479,0.0342419,0.00635969,0.75308,0.000294392,0.00140041,0.0776163,0.000103909,6.08E-06,1.34E-36
179300,2.88E-25,1.53E-05,2.21E-05,0.00104028,0.0342539,0.00636668,0.754238,0.000290532,0.00139355,0.0774948,0.000102306,5.96E-06,8.35E-37
179400,2.82E-25,1.52E-05,2.18E-05,0.0010372,0.0343187,0.00637998,0.754895,0.000286497,0.00138716,0.077412,0.000100436,5.80E-06,5.27E-37
179500,2.76E-25,1.51E-05,2.15E-05,0.00103263,0.0343502,0.00638956,0.755797,0.000282567,0.0013805,0.0773436,9.88E-05,5.67E-06,3.30E-37
179600,2.66E-25,1.48E-05,2.09E-05,0.00102302,0.0343052,0.00638851,0.756073,0.000275679,0.00136945,0.0772077,9.64E-05,5.51E-06,2.03E-37
179700,2.64E-25,1.49E-05,2.08E-05,0.00102836,0.0345059,0.00641811,0.757107,0.000275,0.00137548,0.077501,9.58E-05,5.44E-06,1.22E-37
179800,2.59E-25,1.47E-05,2.07E-05,0.00102647,0.0345471,0.00642648,0.757507,0.000273435,0.00137568,0.0776571,9.53E-05,5.40E-06,7.36E-38
179900,2.53E-25,1.46E-05,2.03E-05,0.00102069,0.0345633,0.00643473,0.758618,0.000269482,0.00136976,0.0776839,9.38E-05,5.30E-06,4.31E-38
180000,2.47E-25,1.44E-05,1.99E-05,0.00101092,0.0344311,0.00641596,0.75669,0.00026486,0.00135746,0.0773217,9.21E-05,5.18E-06,2.53E-38
180100,2.38E-25,1.42E-05,1.94E-05,0.00100185,0.0344165,0.00642191,0.758015,0.000257891,0.00134481,0.0771501,8.95E-05,5.01E-06,1.60E-38
180200,2.32E-25,1.40E-05,1.90E-05,0.000996124,0.0344174,0.00642681,0.758637,0.000254036,0.00134101,0.0772699,8.83E-05,4.94E-06,9.42E-39
180300,2.27E-25,1.39E-05,1.87E-05,0.000995628,0.0345151,0.00644292,0.758975,0.000251277,0.0013409,0.0774203,8.72E-05,4.85E-06,5.69E-39
180400,2.24E-25,1.39E-05,1.86E-05,0.000999224,0.0346789,0.00646776,0.759925,0.000250754,0.00134748,0.0777838,8.70E-05,4.82E-06,3.29E-39
180500,2.20E-25,1.38E-05,1.85E-05,0.000998398,0.0347418,0.00648091,0.761241,0.000250511,0.00135324,0.078247,8.72E-05,4.84E-06,1.84E-39
180600,2.15E-25,1.36E-05,1.83E-05,0.000992782,0.0346801,0.00647186,0.759879,0.000248616,0.0013509,0.0783525,8.67E-05,4.80E-06,1.00E-39
180700,2.09E-25,1.33E-05,1.79E-05,0.000983846,0.0345623,0.0064522,0.756914,0.00024453,0.00134329,0.0782536,8.54E-05,4.73E-06,5.63E-40
180800,2.05E-25,1.33E-05,1.77E-05,0.000982589,0.0346986,0.00648106,0.760004,0.000242311,0.00134097,0.078422,8.44E-05,4.65E-06,3.52E-40
180900,2.01E-25,1.31E-05,1.74E-05,0.000975839,0.0346399,0.00647652,0.760011,0.000239368,0.00133206,0.0782259,8.32E-05,4.56E-06,2.05E-40
181000,1.99E-25,1.31E-05,1.74E-05,0.000975157,0.0346587,0.00647637,0.758581,0.000238469,0.00133105,0.0781719,8.27E-05,4.51E-06,1.17E-40
181100,1.97E-25,1.30E-05,1.73E-05,0.000975187,0.0347373,0.00649144,0.759861,0.000238602,0.00133586,0.0785492,8.29E-05,4.51E-06,6.53E-41
181200,1.88E-25,1.27E-05,1.67E-05,0.000965314,0.0346592,0.00648208,0.758764,0.000231899,0.00132563,0.0784308,8.07E-05,4.38E-06,3.88E-41
181300,1.84E-25,1.26E-05,1.64E-05,0.000962809,0.034719,0.00649335,0.759142,0.000228792,0.00132474,0.0786048,7.96E-05,4.32E-06,2.38E-41
181400,1.78E-25,1.25E-05,1.61E-05,0.000955573,0.0346419,0.00648059,0.756871,0.000224533,0.00131659,0.0784169,7.81E-05,4.22E-06,1.44E-41
181500,1.73E-25,1.23E-05,1.58E-05,0.000949706,0.0346476,0.00648717,0.75769,0.000221188,0.00131128,0.0784805,7.70E-05,4.14E-06,9.21E-42
181600,1.69E-25,1.22E-05,1.55E-05,0.000943826,0.0346226,0.00648799,0.758165,0.000217205,0.00130337,0.0783316,7.55E-05,4.05E-06,5.57E-42
181700,1.65E-25,1.20E-05,1.52E-05,0.000937617,0.0345619,0.00648265,0.758171,0.000214161,0.00129602,0.078186,7.44E-05,3.98E-06,3.41E-42
181800,1.63E-25,1.20E-05,1.51E-05,0.000939423,0.034649,0.0064925,0.757101,0.000213436,0.00129786,0.0782751,7.39E-05,3.93E-06,2.18E-42
181900,1.61E-25,1.19E-05,1.50E-05,0.000934095,0.0345456,0.00647217,0.753584,0.000210913,0.00128908,0.0778783,7.28E-05,3.84E-06,1.44E-42
182000,1.58E-25,1.18E-05,1.48E-05,0.000929282,0.0345523,0.00647883,0.754536,0.000207493,0.00127716,0.0774852,7.11E-05,3.72E-06,1.00E-42
182100,1.57E-25,1.18E-05,1.47E-05,0.000929137,0.0346164,0.00648823,0.754279,0.000205764,0.00127169,0.0772105,7.01E-05,3.63E-06,6.91E-43
182200,1.56E-25,1.19E-05,1.46E-05,0.000930024,0.03472,0.00650498,0.75472,0.000204166,0.00126676,0.0770039,6.90E-05,3.53E-06,4.49E-43
182300,1.54E-25,1.18E-05,1.45E-05,0.000929356,0.0348714,0.00653903,0.758991,0.000203472,0.00126893,0.0774204,6.88E-05,3.51E-06,2.74E-43
182400,1.51E-25,1.16E-05,1.43E-05,0.00092095,0.0347592,0.0065255,0.758099,0.000200328,0.00125653,0.0770176,6.75E-05,3.43E-06,1.76E-43
182500,1.49E-25,1.16E-05,1.42E-05,0.00091798,0.03474,0.00652104,0.756578,0.000198611,0.00125046,0.0767573,6.67E-05,3.36E-06,1.19E-43
182600,1.48E-25,1.16E-05,1.41E-05,0.000917335,0.0347818,0.0065255,0.755477,0.000196632,0.0012425,0.0763607,6.55E-05,3.26E-06,8.25E-44
182700,1.47E-25,1.16E-05,1.41E-05,0.000919787,0.0349512,0.00655542,0.757598,0.000196136,0.00124354,0.076533,6.50E-05,3.21E-06,5.51E-44
182800,1.41E-25,1.13E-05,1.35E-05,0.000905148,0.0348297,0.00654696,0.757923,0.000189326,0.00122409,0.0761403,6.27E-05,3.08E-06,3.73E-44
182900,1.40E-25,1.13E-05,1.35E-05,0.000909057,0.0349958,0.00657053,0.758156,0.000189148,0.00122738,0.0763032,6.23E-05,3.04E-06,2.33E-44
183000,1.39E-25,1.13E-05,1.35E-05,0.000909592,0.0351039,0.00658826,0.758744,0.000188055,0.00122609,0.0763386,6.17E-05,2.99E-06,1.50E-44
183100,1.38E-25,1.13E-05,1.35E-05,0.000913982,0.0352944,0.00661784,0.760078,0.000188116,0.00123005,0.0765724,6.14E-05,2.95E-06,9.04E-45
183200,1.32E-25,1.11E-05,1.30E-05,0.000904445,0.0352371,0.00661396,0.759777,0.000182257,0.00121954,0.0764609,5.96E-05,2.86E-06,5.41E-45
183300,1.29E-25,1.11E-05,1.28E-05,0.000903795,0.0352931,0.00661939,0.758328,0.000180363,0.00122088,0.0766328,5.90E-05,2.82E-06,3.19E-45
183400,1.27E-25,1.10E-05,1.27E-05,0.00090404,0.0353867,0.00663469,0.758813,0.000179241,0.00122322,0.0768777,5.86E-05,2.80E-06,1.90E-45
183500,1.24E-25,1.09E-05,1.25E-05,0.0009007,0.0353708,0.00663353,0.7584,0.000177924,0.00122233,0.0769935,5.83E-05,2.78E-06,1.11E-45
183600,1.21E-25,1.08E-05,1.23E-05,0.000893952,0.0353215,0.00663219,0.7591,0.000175001,0.00121332,0.0767982,5.72E-05,2.72E-06,6.96E-46
183700,1.19E-25,1.07E-05,1.21E-05,0.000890162,0.0353676,0.00664384,0.760067,0.000171632,0.00120392,0.0765079,5.58E-05,2.63E-06,4.59E-46
183800,1.18E-25,1.07E-05,1.20E-05,0.000893494,0.0355552,0.00667257,0.761143,0.000170837,0.00120741,0.0767516,5.54E-05,2.59E-06,2.85E-46
183900,0.000989638,1.06E-05,1.19E-05,0.000891176,0.0355721,0.00667833,0.761779,0.000170275,0.0012093,0.0770419,5.53E-05,2.58E-06,1.60E-46
184000,0.000957071,1.04E-05,1.17E-05,0.000881815,0.0354603,0.00666712,0.761635,0.000167082,0.00120144,0.0770142,5.44E-05,2.54E-06,8.75E-47
184100,0.000940588,1.03E-05,1.16E-05,0.000879296,0.035441,0.00666239,0.76015,0.000166187,0.00120091,0.0770703,5.41E-05,2.52E-06,4.89E-47
184200,0.000934273,1.03E-05,1.15E-05,0.000883047,0.0356092,0.00668725,0.760769,0.000166357,0.00120635,0.0773829,5.41E-05,2.50E-06,2.67E-47
184300,0.000919516,1.02E-05,1.15E-05,0.000882591,0.0356613,0.00669565,0.760716,0.000166403,0.00121135,0.0777794,5.42E-05,2.51E-06,1.48E-47
184400,0.000906902,1.01E-05,1.14E-05,0.000883366,0.0357488,0.0067086,0.760668,0.000166391,0.00121625,0.0781222,5.43E-05,2.50E-06,8.46E-48
184500,0.000880876,1.00E-05,1.12E-05,0.000877183,0.0356975,0.00670391,0.760238,0.00016373,0.00121013,0.078033,5.34E-05,2.46E-06,4.70E-48
184600,0.000847766,9.78E-06,1.09E-05,0.000865965,0.0355166,0.00667964,0.758388,0.000160718,0.00120181,0.0779723,5.27E-05,2.43E-06,2.73E-48
184700,0.000814595,9.57E-06,1.06E-05,0.00085615,0.0354473,0.00667819,0.759404,0.000157327,0.00119528,0.0781458,5.18E-05,2.40E-06,1.54E-48
184800,0.000795153,9.47E-06,1.04E-05,0.000850979,0.0354318,0.00667993,0.759663,0.000154676,0.00118781,0.0779879,5.08E-05,2.34E-06,9.18E-49
184900,0.000780416,9.39E-06,1.03E-05,0.000847102,0.0354592,0.006691,0.761219,0.000152822,0.00118193,0.0779369,5.01E-05,2.29E-06,5.30E-49
185000,0.000766489,9.30E-06,1.02E-05,0.000843482,0.0354506,0.00669297,0.761381,0.000151538,0.00117828,0.0779306,4.96E-05,2.26E-06,3.10E-49
185100,0.000766059,9.33E-06,1.02E-05,0.000847087,0.0355014,0.0066872,0.756854,0.000151443,0.00117899,0.0777006,4.92E-05,2.22E-06,1.81E-49
185200,0.000762877,9.36E-06,1.02E-05,0.000853163,0.0358122,0.0067408,0.761003,0.000151536,0.00118588,0.0781984,4.91E-05,2.20E-06,1.04E-49
185300,0.000744046,9.22E-06,1.00E-05,0.000848018,0.0357509,0.00673313,0.760171,0.000150283,0.00118393,0.0783077,4.88E-05,2.18E-06,5.61E-50
185400,0.000736747,9.19E-06,1.01E-05,0.000852505,0.0359165,0.00675463,0.759886,0.000151288,0.00119544,0.0789342,4.92E-05,2.20E-06,2.99E-50
185500,0.000711216,9.02E-06,9.82E-06,0.000844617,0.0358122,0.00674024,0.758321,0.000148583,0.0011893,0.078916,4.84E-05,2.16E-06,1.78E-50
185600,0.000693417,8.91E-06,9.65E-06,0.000839701,0.0358049,0.00674194,0.758034,0.000146544,0.00118452,0.078933,4.77E-05,2.12E-06,1.06E-50
185700,0.000672364,8.79E-06,9.44E-06,0.000833891,0.0357453,0.00673343,0.756626,0.00014391,0.00117872,0.0788646,4.69E-05,2.08E-06,6.37E-51
185800,0.000654974,8.70E-06,9.29E-06,0.000831668,0.0358384,0.00675562,0.759171,0.000142414,0.00118011,0.0792852,4.65E-05,2.06E-06,3.68E-51
185900,0.000635653,8.55E-06,9.13E-06,0.000825874,0.0357456,0.00674104,0.757237,0.000141072,0.00117913,0.0794621,4.63E-05,2.06E-06,2.07E-51
186000,0.000624493,8.50E-06,9.04E-06,0.000825547,0.0358101,0.00674621,0.75513,0.000140028,0.00117933,0.0795321,4.59E-05,2.03E-06,1.27E-51
186100,0.0006013,8.39E-06,8.79E-06,0.000820044,0.035782,0.00673965,0.752724,0.000136719,0.00117283,0.0793934,4.48E-05,1.97E-06,8.08E-52
186200,0.000582814,8.32E-06,8.58E-06,0.000816497,0.03582,0.00674317,0.750824,0.000133582,0.00116584,0.0791836,4.36E-05,1.91E-06,4.98E-52
186300,0.000565562,8.21E-06,8.43E-06,0.000812295,0.0358891,0.00676439,0.753736,0.000131967,0.00116345,0.0793966,4.31E-05,1.88E-06,3.05E-52
186400,0.000546296,8.03E-06,8.26E-06,0.000804059,0.035798,0.00675771,0.75392,0.000130314,0.00115851,0.0794961,4.28E-05,1.87E-06,1.73E-52
186500,0.000529867,7.92E-06,8.10E-06,0.000799934,0.0358416,0.00676759,0.753896,0.000128588,0.0011573,0.0797649,4.22E-05,1.84E-06,1.01E-52
186600,0.000519609,7.84E-06,8.04E-06,0.000799541,0.0359741,0.00679503,0.756452,0.000128377,0.00116234,0.0803377,4.22E-05,1.84E-06,5.79E-53
186700,0.000509132,7.74E-06,7.95E-06,0.000795331,0.0359269,0.00678922,0.75563,0.000127345,0.00115909,0.0803345,4.19E-05,1.81E-06,3.35E-53
186800,0.000498672,7.63E-06,7.86E-06,0.000791411,0.035907,0.00679211,0.756662,0.000126761,0.00115874,0.0805751,4.18E-05,1.81E-06,1.86E-53
186900,0.000495877,7.63E-06,7.84E-06,0.000791564,0.0359092,0.00678472,0.753456,0.000126083,0.00115504,0.0802413,4.13E-05,1.77E-06,1.12E-53
187000,0.000492301,7.63E-06,7.83E-06,0.000795481,0.0361056,0.00681583,0.755046,0.000126192,0.00116106,0.0806175,4.13E-05,1.76E-06,6.46E-54
187100,0.000474731,7.54E-06,7.61E-06,0.000790074,0.0361017,0.00681848,0.754849,0.000122892,0.00115261,0.0804255,4.02E-05,1.71E-06,4.05E-54
187200,0.000453528,7.38E-06,7.36E-06,0.000779497,0.0359809,0.00681051,0.755762,0.000119641,0.00114154,0.0802864,3.92E-05,1.67E-06,2.41E-54
187300,0.000441345,7.30E-06,7.23E-06,0.000775854,0.0360008,0.00681903,0.756761,0.000118115,0.00113927,0.080421,3.88E-05,1.65E-06,1.41E-54
187400,0.000432711,7.24E-06,7.15E-06,0.000774419,0.0360237,0.00682208,0.75613,0.000117339,0.00113992,0.0805588,3.86E-05,1.63E-06,8.03E-55
187500,0.000424347,7.17E-06,7.06E-06,0.000771525,0.0360276,0.0068248,0.756011,0.000116138,0.00113655,0.0805327,3.81E-05,1.61E-06,4.53E-55
187600,0.00041279,7.05E-06,6.90E-06,0.000761575,0.0357967,0.00679045,0.753196,0.000113606,0.00112091,0.0798627,3.72E-05,1.56E-06,2.68E-55
187700,0.000409338,7.05E-06,6.86E-06,0.000762168,0.0359206,0.00681202,0.754275,0.0001126,0.00111713,0.0797275,3.66E-05,1.52E-06,1.74E-55
187800,0.000404966,7.04E-06,6.82E-06,0.000762512,0.0360604,0.00683945,0.756542,0.000111877,0.00111585,0.0798311,3.62E-05,1.49E-06,1.08E-55
187900,0.000399522,6.99E-06,6.77E-06,0.000760509,0.0360336,0.00683296,0.754938,0.000111175,0.00111306,0.0797106,3.59E-05,1.47E-06,6.31E-56
188000,0.000389275,6.88E-06,6.65E-06,0.000753419,0.0359477,0.00682683,0.755332,0.000109524,0.00110517,0.0796082,3.54E-05,1.44E-06,3.59E-56
188100,0.000385792,6.85E-06,6.61E-06,0.000752418,0.0359656,0.00682796,0.754195,0.000108714,0.00110087,0.0793764,3.49E-05,1.41E-06,2.08E-56
188200,0.000375931,6.80E-06,6.47E-06,0.000748858,0.0360233,0.00684106,0.754779,0.000106542,0.00109377,0.0792311,3.41E-05,1.37E-06,1.30E-56
188300,0.000367071,6.76E-06,6.37E-06,0.000748028,0.0361686,0.00686917,0.756742,0.000105158,0.00109276,0.0794351,3.36E-05,1.34E-06,7.95E-57
188400,0.000358612,6.70E-06,6.28E-06,0.000745182,0.0362351,0.00688612,0.758323,0.000103951,0.00108983,0.0795598,3.32E-05,1.32E-06,4.55E-57
188500,0.000350897,6.62E-06,6.21E-06,0.000743125,0.0362877,0.00689879,0.75932,0.000103499,0.00109185,0.0799499,3.31E-05,1.32E-06,2.51E-57
188600,0.000342779,6.52E-06,6.14E-06,0.000739346,0.0362475,0.00689489,0.758838,0.000103079,0.00109284,0.0802487,3.32E-05,1.32E-06,1.40E-57
188700,0.000337241,6.46E-06,6.09E-06,0.000737279,0.0362312,0.00689117,0.757541,0.00010269,0.00109272,0.080346,3.30E-05,1.31E-06,8.23E-58
188800,0.000334994,6.45E-06,6.06E-06,0.000736992,0.0362474,0.00688912,0.755584,0.000101955,0.00108798,0.0799856,3.26E-05,1.28E-06,5.39E-58
188900,0.00033648,6.51E-06,6.10E-06,0.000743225,0.0365001,0.00692319,0.755561,0.000102039,0.0010913,0.0800658,3.23E-05,1.25E-06,3.36E-58
189000,0.000332155,6.46E-06,6.06E-06,0.000742683,0.0365735,0.00693739,0.756381,0.000101726,0.00109225,0.080284,3.22E-05,1.24E-06,1.97E-58
189100,0.000327961,6.42E-06,6.03E-06,0.000741538,0.0365667,0.00693318,0.754734,0.000101425,0.00109219,0.0803125,3.21E-05,1.23E-06,1.14E-58
189200,0.000325391,6.41E-06,6.00E-06,0.000741613,0.036699,0.00695952,0.756884,0.000100608,0.0010884,0.080239,3.16E-05,1.21E-06,7.13E-59
189300,0.000320887,6.36E-06,5.95E-06,0.000740333,0.036755,0.00697196,0.757798,0.00010019,0.00108825,0.080405,3.14E-05,1.19E-06,4.13E-59
189400,0.000313924,6.27E-06,5.89E-06,0.000735875,0.0366831,0.00696396,0.757382,9.97E-05,0.00108778,0.0806171,3.14E-05,1.19E-06,2.43E-59
189500,0.000303447,6.14E-06,5.75E-06,0.000727322,0.0365313,0.00694435,0.756028,9.80E-05,0.0010807,0.0805796,3.10E-05,1.18E-06,1.39E-59
189600,0.000298095,6.08E-06,5.67E-06,0.000722711,0.0364799,0.0069395,0.755578,9.66E-05,0.0010722,0.0802495,3.04E-05,1.15E-06,8.49E-60
189700,0.000297812,6.11E-06,5.67E-06,0.000725631,0.0366363,0.00696171,0.755619,9.64E-05,0.00107242,0.0802193,3.01E-05,1.13E-06,5.49E-60
189800,0.000297996,6.13E-06,5.69E-06,0.00072964,0.0367811,0.00697686,0.754074,9.65E-05,0.00107545,0.0802608,3.00E-05,1.11E-06,3.53E-60
189900,0.000298513,6.16E-06,5.71E-06,0.000733635,0.0369226,0.00699218,0.752846,9.66E-05,0.00107737,0.0802079,2.99E-05,1.10E-06,2.32E-60
190000,0.000294885,6.14E-06,5.67E-06,0.000732721,0.0370047,0.00700877,0.754044,9.57E-05,0.00107409,0.0801467,2.95E-05,1.08E-06,1.45E-60
190100,0.000290911,6.13E-06,5.61E-06,0.000732886,0.0370974,0.00702163,0.753582,9.47E-05,0.0010715,0.0800328,2.90E-05,1.05E-06,9.06E-61
190200,0.000284869,6.06E-06,5.53E-06,0.000728723,0.0370684,0.00702142,0.753705,9.36E-05,0.00106652,0.0799658,2.87E-05,1.04E-06,5.71E-61
190300,0.000283456,6.07E-06,5.52E-06,0.00073024,0.0371283,0.00702332,0.751396,9.32E-05,0.00106559,0.0797593,2.84E-05,1.02E-06,3.71E-61
190400,0.000280862,6.06E-06,5.49E-06,0.00073124,0.037286,0.00705361,0.754045,9.28E-05,0.00106525,0.0798525,2.82E-05,1.00E-06,2.37E-61
190500,0.000278224,6.04E-06,5.47E-06,0.000731888,0.0373716,0.00706629,0.754029,9.25E-05,0.00106598,0.0799296,2.80E-05,9.91E-07,1.45E-61
190600,0.000275409,6.01E-06,5.46E-06,0.000732681,0.0374417,0.00707381,0.752995,9.25E-05,0.00106858,0.0800995,2.80E-05,9.86E-07,9.45E-62
190700,0.000273152,6.00E-06,5.44E-06,0.00073384,0.0375595,0.00709258,0.753576,9.23E-05,0.00106978,0.0802339,2.78E-05,9.74E-07,6.09E-62
190800,0.000268847,5.94E-06,5.39E-06,0.000730626,0.0374943,0.00708151,0.751972,9.18E-05,0.0010671,0.0801754,2.77E-05,9.65E-07,3.84E-62
190900,0.000265589,5.89E-06,5.35E-06,0.000727396,0.0373951,0.00706001,0.748324,9.09E-05,0.00106069,0.0797699,2.73E-05,9.46E-07,2.38E-62
191000,0.000264457,5.90E-06,5.35E-06,0.000730752,0.0376157,0.00709741,0.750688,9.11E-05,0.00106539,0.0801637,2.73E-05,9.40E-07,1.51E-62
191100,0.0002622,5.88E-06,5.34E-06,0.000731724,0.0377298,0.00711517,0.750952,9.09E-05,0.00106711,0.0803663,2.71E-05,9.31E-07,9.40E-63
191200,0.000257501,5.81E-06,5.28E-06,0.000727927,0.0376734,0.0071076,0.74995,9.02E-05,0.00106419,0.0803682,2.70E-05,9.23E-07,5.64E-63
191300,0.0002519,5.73E-06,5.22E-06,0.000723428,0.0376486,0.00711174,0.751252,8.96E-05,0.00106269,0.0806249,2.69E-05,9.20E-07,3.38E-63
191400,0.000250737,5.73E-06,5.20E-06,0.000724314,0.0377055,0.00811671,0.749463,8.93E-05,0.00106063,0.0804195,2.66E-05,9.03E-07,2.12E-63
191500,0.000250629,5.75E-06,5.21E-06,0.000727532,0.0378362,0.00813117,0.747631,8.91E-05,0.00106111,0.0802848,2.64E-05,8.86E-07,1.34E-63
191600,0.000253568,5.83E-06,5.27E-06,0.000737046,0.0381756,0.00818007,0.74738,8.98E-05,0.00106848,0.0804361,2.63E-05,8.72E-07,9.16E-64
191700,0.000252639,5.84E-06,5.27E-06,0.000739527,0.0383317,0.00820762,0.748235,8.97E-05,0.00107028,0.0805593,2.62E-05,8.62E-07,5.88E-64
191800,0.0002531,5.88E-06,5.29E-06,0.000744813,0.0385846,0.00824979,0.749265,8.98E-05,0.0010744,0.0807543,2.61E-05,8.50E-07,3.66E-64
191900,0.000250559,5.85E-06,5.26E-06,0.000743175,0.038589,0.0082511,0.748837,8.92E-05,0.00107058,0.0805834,2.58E-05,8.36E-07,2.14E-64
192000,0.000244631,5.79E-06,5.17E-06,0.000739218,0.0386053,0.00826171,0.750176,8.77E-05,0.0010649,0.0805173,2.53E-05,8.18E-07,1.22E-64
192100,0.000243309,5.80E-06,5.16E-06,0.000741959,0.0387483,0.0082829,0.749876,8.77E-05,0.00106752,0.0806294,2.52E-05,8.08E-07,7.09E-65
192200,0.000240269,5.76E-06,5.14E-06,0.000741289,0.038776,0.00828712,0.749379,8.76E-05,0.0010693,0.0808129,2.52E-05,8.06E-07,3.94E-65
192300,0.000237726,5.74E-06,5.11E-06,0.000741855,0.0388184,0.00828798,0.747368,8.72E-05,0.00107024,0.0808452,2.50E-05,7.97E-07,2.28E-65
192400,0.000235621,5.72E-06,5.09E-06,0.00074303,0.0388832,0.00829319,0.745746,8.70E-05,0.00107179,0.080894,2.49E-05,7.89E-07,1.40E-65
192500,0.000229936,5.68E-06,4.98E-06,0.00073736,0.0388502,0.00829058,0.744944,8.47E-05,0.00105879,0.0803377,2.41E-05,7.56E-07,9.35E-66
192600,0.000229502,5.73E-06,4.96E-06,0.000741947,0.0391547,0.00834617,0.747326,8.40E-05,0.00105791,0.0803082,2.37E-05,7.31E-07,6.40E-66
192700,0.00022464,5.68E-06,4.89E-06,0.000739312,0.0391738,0.00835193,0.747284,8.31E-05,0.00105537,0.0803379,2.34E-05,7.20E-07,3.99E-66
192800,0.000218633,5.60E-06,4.82E-06,0.000736587,0.039256,0.00837651,0.749768,8.23E-05,0.00105607,0.080723,2.32E-05,7.15E-07,2.50E-66
192900,0.000214538,5.54E-06,4.77E-06,0.000733886,0.0392063,0.00836376,0.74745,8.18E-05,0.00105463,0.080714,2.31E-05,7.07E-07,1.51E-66
193000,0.000211032,5.51E-06,4.72E-06,0.00073299,0.039308,0.00838595,0.748616,8.12E-05,0.00105404,0.0808778,2.29E-05,6.98E-07,8.94E-67
193100,0.000206325,5.42E-06,4.66E-06,0.000727929,0.0391801,0.0083633,0.746712,8.06E-05,0.00105144,0.080894,2.27E-05,6.94E-07,5.10E-67
193200,0.000203513,5.40E-06,4.63E-06,0.000728688,0.0392892,0.00838236,0.747019,8.03E-05,0.00105398,0.0811374,2.26E-05,6.87E-07,3.04E-67
193300,0.000196965,5.36E-06,4.53E-06,0.000728366,0.0393977,0.00839792,0.746204,7.89E-05,0.00105569,0.0813703,2.23E-05,6.75E-07,1.74E-67
193400,0.000189472,5.31E-06,4.40E-06,0.000725784,0.0394936,0.00841708,0.746489,7.70E-05,0.00105254,0.0814436,2.18E-05,6.57E-07,1.05E-67
193500,0.000183149,5.24E-06,4.29E-06,0.000720865,0.0394594,0.0084126,0.745426,7.53E-05,0.00104561,0.0812426,2.12E-05,6.39E-07,6.62E-68
193600,0.00017774,5.18E-06,4.20E-06,0.000716056,0.0394334,0.00841465,0.745876,7.38E-05,0.00103903,0.0811152,2.08E-05,6.23E-07,4.14E-68
193700,0.000174753,5.17E-06,4.16E-06,0.000718187,0.039665,0.00845906,0.747913,7.33E-05,0.0010423,0.0814972,2.06E-05,6.15E-07,2.51E-68
