name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13905,stra.13906,stra.14026,stra.14147,stra.14512,stra.14518,stra.14641,stra.14642
922650,7.90505e-323,1.58101e-322,1.28457e-322,1.18661e-311,3.0138e-322,4.24E-60,4.09E-19,6.44E-267,0.00129882,0.0331976,2.68E-56,0.800514
922700,7.90505e-323,1.58101e-322,1.28457e-322,9.03163e-312,3.0138e-322,3.62E-60,3.22E-19,5.60E-267,0.00130057,0.0332469,2.55E-56,0.799983
922750,7.90505e-323,1.58101e-322,1.28457e-322,6.88264e-312,3.0138e-322,3.09E-60,2.53E-19,4.88E-267,0.00130614,0.0334089,2.43E-56,0.799262
922800,7.90505e-323,1.58101e-322,1.28457e-322,5.22676e-312,3.0138e-322,2.63E-60,1.99E-19,4.23E-267,0.00130129,0.0332877,2.29E-56,0.799311
922850,7.90505e-323,1.58101e-322,1.28457e-322,3.96698e-312,3.0138e-322,2.24E-60,1.56E-19,3.67E-267,0.00129048,0.0330142,2.14E-56,0.799841
922900,7.90505e-323,1.58101e-322,1.28457e-322,3.01629e-312,3.0138e-322,1.91E-60,1.22E-19,3.18E-267,0.00128491,0.0328822,2.00E-56,0.800847
922950,7.90505e-323,1.58101e-322,1.28457e-322,2.28309e-312,3.0138e-322,1.62E-60,9.55E-20,2.75E-267,0.00126756,0.0324394,1.85E-56,0.802318
923000,7.90505e-323,1.58101e-322,1.28457e-322,1.73782e-312,3.0138e-322,1.38E-60,7.51E-20,2.39E-267,0.00126502,0.0323802,1.73E-56,0.804334
923050,7.90505e-323,1.58101e-322,1.28457e-322,1.31658e-312,3.0138e-322,1.17E-60,5.88E-20,2.07E-267,0.00125805,0.0322091,1.61E-56,0.804717
923100,7.90505e-323,1.58101e-322,1.28457e-322,9.99422e-313,3.0138e-322,1.00E-60,4.62E-20,1.80E-267,0.00125562,0.0321547,1.50E-56,0.805734
923150,7.90505e-323,1.58101e-322,1.28457e-322,7.56792e-313,3.0138e-322,8.50E-61,3.62E-20,1.56E-267,0.00125094,0.0320534,1.40E-56,0.804791
923200,7.90505e-323,1.58101e-322,1.28457e-322,5.71853e-313,3.0138e-322,7.20E-61,2.82E-20,1.34E-267,0.00122706,0.0313933,1.28E-56,0.809469
923250,7.90505e-323,1.58101e-322,1.28457e-322,4.33522e-313,3.0138e-322,6.13E-61,2.21E-20,1.17E-267,0.00121885,0.0311155,1.18E-56,0.811657
923300,7.90505e-323,1.58101e-322,1.28457e-322,3.28163e-313,3.0138e-322,5.22E-61,1.73E-20,1.01E-267,0.00121917,0.0311396,1.10E-56,0.811655
923350,7.90505e-323,1.58101e-322,1.28457e-322,2.47487e-313,3.0138e-322,4.42E-61,1.35E-20,8.76E-268,0.00120876,0.0308632,1.02E-56,0.813449
923400,7.90505e-323,1.58101e-322,1.28457e-322,1.86523e-313,3.0138e-322,3.74E-61,1.05E-20,7.57E-268,0.00119763,0.0305696,9.41E-57,0.814886
923450,7.90505e-323,1.58101e-322,1.28457e-322,1.39982e-313,3.0138e-322,3.16E-61,8.18E-21,6.51E-268,0.00118587,0.0302778,8.72E-57,0.813934
923500,7.90505e-323,1.58101e-322,1.28457e-322,1.05744e-313,3.0138e-322,2.68E-61,6.40E-21,5.64E-268,0.00118008,0.0301294,8.13E-57,0.816143
923550,7.90505e-323,1.58101e-322,1.28457e-322,7.99652e-314,3.0138e-322,2.28E-61,5.01E-21,4.90E-268,0.00118103,0.0301642,7.63E-57,0.817562
923600,7.90505e-323,1.58101e-322,1.28457e-322,6.02283e-314,3.0138e-322,1.93E-61,3.91E-21,4.24E-268,0.00118051,0.0301586,7.16E-57,0.817167
923650,7.90505e-323,1.58101e-322,1.28457e-322,4.54369e-314,3.0138e-322,1.64E-61,3.06E-21,3.68E-268,0.00118435,0.0302708,6.76E-57,0.816093
923700,7.90505e-323,1.58101e-322,1.28457e-322,3.43265e-314,3.0138e-322,1.39E-61,2.39E-21,3.19E-268,0.00118785,0.03038,6.39E-57,0.816449
923750,7.90505e-323,1.58101e-322,1.28457e-322,2.5812e-314,3.0138e-322,1.18E-61,1.86E-21,2.75E-268,0.00118219,0.0302574,5.98E-57,0.815494
923800,7.90505e-323,1.58101e-322,1.28457e-322,1.95078e-314,3.0138e-322,1.00E-61,1.46E-21,2.39E-268,0.00118165,0.030264,5.62E-57,0.817259
923850,7.90505e-323,1.58101e-322,1.28457e-322,1.47003e-314,3.0138e-322,8.48E-62,1.14E-21,2.07E-268,0.00118266,0.0303145,5.31E-57,0.81707
923900,7.90505e-323,1.58101e-322,1.28457e-322,1.10893e-314,3.0138e-322,7.20E-62,8.88E-22,1.79E-268,0.00118531,0.0304035,5.02E-57,0.816494
923950,7.90505e-323,1.58101e-322,1.28457e-322,8.3418e-315,3.0138e-322,6.09E-62,6.92E-22,1.55E-268,0.00117954,0.0302671,4.71E-57,0.817488
924000,7.90505e-323,1.58101e-322,1.28457e-322,6.25491e-315,3.0138e-322,5.13E-62,5.37E-22,1.33E-268,0.00116784,0.029968,4.40E-57,0.818459
924050,7.90505e-323,1.58101e-322,1.28457e-322,4.71024e-315,3.0138e-322,4.35E-62,4.18E-22,1.15E-268,0.00116757,0.0299783,4.17E-57,0.818716
924100,7.90505e-323,1.58101e-322,1.28457e-322,3.54786e-315,3.0138e-322,3.68E-62,3.26E-22,9.96E-269,0.00117061,0.0300789,3.96E-57,0.818415
924150,7.90505e-323,1.58101e-322,1.28457e-322,2.67043e-315,3.0138e-322,3.12E-62,2.55E-22,8.63E-269,0.00117426,0.0301829,3.77E-57,0.818118
924200,7.90505e-323,1.58101e-322,1.28457e-322,2.00212e-315,3.0138e-322,2.63E-62,1.98E-22,7.43E-269,0.00116747,0.030018,3.56E-57,0.817758
924250,7.90505e-323,1.58101e-322,1.28457e-322,1.50209e-315,3.0138e-322,2.22E-62,1.53E-22,6.39E-269,0.0011607,0.0298574,3.36E-57,0.819543
924300,7.90505e-323,1.58101e-322,1.28457e-322,1.12672e-315,3.0138e-322,1.87E-62,1.19E-22,5.51E-269,0.00115679,0.0297671,3.19E-57,0.819199
924350,7.90505e-323,1.58101e-322,1.28457e-322,8.48451e-316,3.0138e-322,1.59E-62,9.29E-23,4.76E-269,0.00115786,0.029802,3.04E-57,0.820167
924400,7.90505e-323,1.58101e-322,1.28457e-322,6.3614e-316,3.0138e-322,1.34E-62,7.21E-23,4.10E-269,0.00115233,0.0296742,2.88E-57,0.820952
924450,7.90505e-323,1.58101e-322,1.28457e-322,4.76016e-316,3.0138e-322,1.13E-62,5.59E-23,3.53E-269,0.00114793,0.0295688,2.74E-57,0.821587
924500,7.90505e-323,1.58101e-322,1.28457e-322,3.57655e-316,3.0138e-322,9.53E-63,4.35E-23,3.05E-269,0.00115383,0.0297446,2.64E-57,0.820797
924550,7.90505e-323,1.58101e-322,1.28457e-322,2.68623e-316,3.0138e-322,8.06E-63,3.39E-23,2.64E-269,0.00115628,0.0298248,2.53E-57,0.820992
924600,7.90505e-323,1.58101e-322,1.28457e-322,2.02093e-316,3.0138e-322,6.82E-63,2.64E-23,2.28E-269,0.00116222,0.0299969,2.44E-57,0.820243
924650,7.90505e-323,1.58101e-322,1.28457e-322,1.51883e-316,3.0138e-322,5.77E-63,2.06E-23,1.97E-269,0.00116832,0.0301769,2.35E-57,0.818445
924700,7.90505e-323,1.58101e-322,1.28457e-322,1.14124e-316,3.0138e-322,4.88E-63,1.60E-23,1.70E-269,0.00116954,0.0302199,2.26E-57,0.818267
924750,7.90505e-323,1.58101e-322,1.28457e-322,8.60514e-317,3.0138e-322,4.14E-63,1.25E-23,1.48E-269,0.00118006,0.03052,2.19E-57,0.816683
924800,7.90505e-323,1.58101e-322,1.28457e-322,6.47213e-317,3.0138e-322,3.50E-63,9.77E-24,1.28E-269,0.00118563,0.0306874,2.12E-57,0.815403
924850,7.90505e-323,1.58101e-322,1.28457e-322,4.87418e-317,3.0138e-322,2.97E-63,7.61E-24,1.11E-269,0.00118902,0.0307983,2.05E-57,0.815544
924900,7.90505e-323,1.58101e-322,1.28457e-322,3.65667e-317,3.0138e-322,2.50E-63,5.91E-24,9.52E-270,0.00118475,0.0306878,1.96E-57,0.815084
924950,7.90505e-323,1.58101e-322,1.28457e-322,2.75372e-317,3.0138e-322,2.12E-63,4.61E-24,8.24E-270,0.00118887,0.0308127,1.89E-57,0.813676
925000,7.90505e-323,1.58101e-322,1.28457e-322,2.07584e-317,3.0138e-322,1.79E-63,3.60E-24,7.13E-270,0.00119055,0.030872,1.82E-57,0.813591
925050,7.90505e-323,1.58101e-322,1.28457e-322,1.56871e-317,3.0138e-322,1.52E-63,2.82E-24,6.19E-270,0.00120054,0.0311562,1.77E-57,0.812385
925100,7.90505e-323,1.58101e-322,1.28457e-322,1.17898e-317,3.0138e-322,1.29E-63,2.19E-24,5.34E-270,0.0011969,0.031062,1.70E-57,0.811718
925150,7.90505e-323,1.58101e-322,1.28457e-322,8.89674e-318,3.0138e-322,1.09E-63,1.71E-24,4.62E-270,0.00119671,0.0310679,1.63E-57,0.811874
925200,7.90505e-323,1.58101e-322,1.28457e-322,6.74334e-318,3.0138e-322,9.30E-64,1.35E-24,4.02E-270,0.00121144,0.0314831,1.59E-57,0.810106
925250,7.90505e-323,1.58101e-322,1.28457e-322,5.10079e-318,3.0138e-322,7.90E-64,1.05E-24,3.49E-270,0.00121719,0.0316424,1.54E-57,0.808467
925300,7.90505e-323,1.58101e-322,1.28457e-322,3.85705e-318,2.96439e-322,6.71E-64,8.25E-25,3.03E-270,0.00122231,0.0318004,1.48E-57,0.80602
925350,7.90505e-323,1.58101e-322,1.28457e-322,2.93054e-318,2.96439e-322,5.72E-64,6.49E-25,2.64E-270,0.0012337,0.0321244,1.44E-57,0.80463
925400,7.90505e-323,1.58101e-322,1.28457e-322,2.21017e-318,2.96439e-322,4.84E-64,5.05E-25,2.27E-270,0.00122327,0.0318708,1.37E-57,0.804276
925450,7.90505e-323,1.58101e-322,1.28457e-322,1.67668e-318,2.96439e-322,4.12E-64,3.96E-25,1.97E-270,0.00122185,0.0318294,1.31E-57,0.805522
925500,7.90505e-323,1.58101e-322,1.28457e-322,1.26907e-318,2.96439e-322,3.50E-64,3.10E-25,1.71E-270,0.00122046,0.0318018,1.25E-57,0.805982
925550,7.90505e-323,1.58101e-322,1.28457e-322,9.63952e-319,2.96439e-322,2.98E-64,2.44E-25,1.49E-270,0.00122732,0.0320042,1.20E-57,0.805382
925600,7.90505e-323,1.58101e-322,1.28457e-322,7.30827e-319,2.96439e-322,2.54E-64,1.91E-25,1.29E-270,0.00122571,0.0319729,1.14E-57,0.805557
925650,7.90505e-323,1.58101e-322,1.28457e-322,5.52262e-319,2.96439e-322,2.15E-64,1.49E-25,1.11E-270,0.00122375,0.0319451,1.09E-57,0.804252
925700,7.90505e-323,1.58101e-322,1.28457e-322,4.18706e-319,2.96439e-322,1.83E-64,1.17E-25,9.67E-271,0.00122269,0.0319312,1.03E-57,0.804371
925750,7.90505e-323,1.58101e-322,1.28457e-322,3.1762e-319,2.96439e-322,1.56E-64,9.17E-26,8.39E-271,0.00122273,0.0319461,9.82E-58,0.805087
925800,7.90505e-323,1.58101e-322,1.28457e-322,2.39894e-319,2.96439e-322,1.32E-64,7.16E-26,7.26E-271,0.0012185,0.0318483,9.29E-58,0.805188
925850,7.90505e-323,1.58101e-322,1.28457e-322,1.81861e-319,2.96439e-322,1.12E-64,5.61E-26,6.29E-271,0.00121406,0.031732,8.77E-58,0.806471
925900,7.90505e-323,1.58101e-322,1.28457e-322,1.37909e-319,2.96439e-322,9.56E-65,4.41E-26,5.47E-271,0.0012171,0.0318331,8.33E-58,0.805635
925950,7.90505e-323,1.58101e-322,1.28457e-322,1.04411e-319,2.96439e-322,8.13E-65,3.45E-26,4.74E-271,0.00121838,0.0318911,7.90E-58,0.804317
926000,7.90505e-323,1.58101e-322,1.28457e-322,7.90999e-320,2.96439e-322,6.91E-65,2.70E-26,4.10E-271,0.00121073,0.0316894,7.41E-58,0.806134
926050,7.90505e-323,1.58101e-322,1.28457e-322,5.97375e-320,2.96439e-322,5.85E-65,2.11E-26,3.54E-271,0.00119737,0.0313186,6.90E-58,0.807202
926100,7.90505e-323,1.58101e-322,1.28457e-322,4.537e-320,2.96439e-322,4.99E-65,1.65E-26,3.08E-271,0.00119578,0.0312812,6.49E-58,0.808733
926150,7.90505e-323,1.58101e-322,1.28457e-322,3.44413e-320,2.96439e-322,4.25E-65,1.30E-26,2.68E-271,0.00119585,0.031265,6.11E-58,0.809064
926200,7.90505e-323,1.58101e-322,1.28457e-322,2.60521e-320,2.96439e-322,3.61E-65,1.02E-26,2.33E-271,0.00119757,0.0313352,5.78E-58,0.807478
926250,7.90505e-323,1.58101e-322,1.28457e-322,1.96589e-320,2.96439e-322,3.06E-65,7.94E-27,2.01E-271,0.00118916,0.0311175,5.40E-58,0.80824
926300,7.90505e-323,1.58101e-322,1.28457e-322,1.48961e-320,2.96439e-322,2.60E-65,6.22E-27,1.74E-271,0.00118729,0.0310864,5.07E-58,0.809027
926350,7.90505e-323,1.58101e-322,1.28457e-322,1.12746e-320,2.96439e-322,2.21E-65,4.87E-27,1.51E-271,0.00118804,0.0311308,4.78E-58,0.809379
926400,7.90505e-323,1.58101e-322,1.28457e-322,8.51769e-321,2.96439e-322,1.88E-65,3.80E-27,1.31E-271,0.00118164,0.030978,4.47E-58,0.809559
926450,7.90505e-323,1.58101e-322,1.28457e-322,6.46238e-321,2.96439e-322,1.60E-65,2.98E-27,1.13E-271,0.00117635,0.030852,4.18E-58,0.811291
926500,7.90505e-323,1.58101e-322,1.28457e-322,4.87643e-321,2.96439e-322,1.36E-65,2.33E-27,9.83E-272,0.00117745,0.0309086,3.93E-58,0.810993
926550,7.90505e-323,1.58101e-322,1.28457e-322,3.71043e-321,2.96439e-322,1.16E-65,1.83E-27,8.55E-272,0.00118161,0.0310388,3.71E-58,0.810068
926600,7.90505e-323,1.58101e-322,1.28457e-322,2.81617e-321,2.96439e-322,9.84E-66,1.43E-27,7.42E-272,0.00118239,0.0310768,3.48E-58,0.810142
926650,7.90505e-323,1.58101e-322,1.28457e-322,2.12942e-321,2.96439e-322,8.36E-66,1.12E-27,6.43E-272,0.00117948,0.0310062,3.26E-58,0.810688
926700,7.90505e-323,1.58101e-322,1.28457e-322,1.63042e-321,2.91499e-322,7.09E-66,8.77E-28,5.57E-272,0.00117588,0.0309384,3.05E-58,0.809236
926750,7.90505e-323,1.58101e-322,1.28457e-322,1.23516e-321,2.91499e-322,6.04E-66,6.88E-28,4.84E-272,0.00117077,0.0308692,2.83E-58,0.809994
926800,7.90505e-323,1.58101e-322,1.28457e-322,9.73309e-322,2.91499e-322,5.12E-66,5.37E-28,4.18E-272,0.00116487,0.0307526,2.63E-58,0.810944
926850,7.90505e-323,1.58101e-322,1.28457e-322,7.26276e-322,2.91499e-322,4.37E-66,4.22E-28,3.64E-272,0.00116955,0.0309061,2.48E-58,0.810202
926900,7.90505e-323,1.58101e-322,1.28457e-322,5.58294e-322,2.91499e-322,3.71E-66,3.30E-28,3.16E-272,0.00117179,0.030996,2.34E-58,0.809672
926950,7.90505e-323,1.58101e-322,1.28457e-322,4.05134e-322,2.91499e-322,3.16E-66,2.59E-28,2.75E-272,0.00117519,0.0311143,2.20E-58,0.80925
927000,7.90505e-323,1.58101e-322,1.28457e-322,3.95253e-322,2.91499e-322,2.68E-66,2.02E-28,2.37E-272,0.00116553,0.0308653,2.04E-58,0.810402
927050,7.90505e-323,1.58101e-322,1.28457e-322,3.90312e-322,2.91499e-322,2.27E-66,1.58E-28,2.05E-272,0.00115525,0.0305968,1.88E-58,0.812466
927100,7.90505e-323,1.58101e-322,1.28457e-322,3.90312e-322,2.86558e-322,1.93E-66,1.24E-28,1.78E-272,0.00114924,0.0304434,1.75E-58,0.812879
927150,7.90505e-323,1.58101e-322,1.28457e-322,3.90312e-322,2.86558e-322,1.64E-66,9.65E-29,1.54E-272,0.00114247,0.0302744,1.63E-58,0.814106
927200,7.90505e-323,1.58101e-322,1.28457e-322,3.90312e-322,2.86558e-322,1.38E-66,7.51E-29,1.33E-272,0.00113624,0.0301225,1.52E-58,0.813559
927250,7.90505e-323,1.58101e-322,1.28457e-322,3.90312e-322,2.86558e-322,1.18E-66,5.88E-29,1.15E-272,0.00112998,0.0299389,1.42E-58,0.815808
927300,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.86558e-322,9.91E-67,4.56E-29,9.90E-273,0.00111474,0.029533,1.32E-58,0.81806
927350,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.86558e-322,8.37E-67,3.55E-29,8.53E-273,0.00110801,0.0293841,1.23E-58,0.818447
927400,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.86558e-322,7.09E-67,2.76E-29,7.38E-273,0.00110539,0.0293445,1.16E-58,0.819557
927450,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.86558e-322,5.98E-67,2.14E-29,6.35E-273,0.00109721,0.0291415,1.08E-58,0.821076
927500,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.81617e-322,5.05E-67,1.67E-29,5.48E-273,0.001098,0.0291872,1.03E-58,0.819711
927550,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.81617e-322,4.29E-67,1.31E-29,4.76E-273,0.00110521,0.0294096,9.82E-59,0.819537
927600,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.81617e-322,3.63E-67,1.02E-29,4.12E-273,0.00110866,0.029527,9.36E-59,0.819255
927650,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.81617e-322,3.08E-67,7.95E-30,3.57E-273,0.00111133,0.0296123,8.91E-59,0.81882
927700,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,2.60E-67,6.18E-30,3.08E-273,0.00110758,0.0295175,8.44E-59,0.818622
927750,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,2.20E-67,4.81E-30,2.66E-273,0.00110457,0.0294636,7.95E-59,0.8183
927800,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,1.87E-67,3.76E-30,2.31E-273,0.00110623,0.0295221,7.49E-59,0.818163
927850,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,1.59E-67,2.94E-30,2.00E-273,0.00110811,0.0295914,7.08E-59,0.818096
927900,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,1.34E-67,2.29E-30,1.73E-273,0.00110392,0.0295028,6.65E-59,0.817012
927950,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,1.14E-67,1.79E-30,1.50E-273,0.00110662,0.0295959,6.30E-59,0.817522
928000,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,9.63E-68,1.39E-30,1.29E-273,0.00110576,0.0295981,5.96E-59,0.818219
928050,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,8.13E-68,1.08E-30,1.12E-273,0.00109872,0.029423,5.60E-59,0.818484
928100,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,6.90E-68,8.47E-31,9.67E-274,0.00110213,0.0295361,5.33E-59,0.819475
928150,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,5.85E-68,6.61E-31,8.37E-274,0.00110437,0.0296215,5.08E-59,0.81825
928200,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.76677e-322,4.96E-68,5.16E-31,7.26E-274,0.00111048,0.0298135,4.86E-59,0.818115
928250,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.71736e-322,4.19E-68,4.02E-31,6.26E-274,0.00110704,0.0297411,4.61E-59,0.817249
928300,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.66795e-322,3.53E-68,3.12E-31,5.39E-274,0.00109889,0.0295352,4.36E-59,0.818147
928350,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.61855e-322,3.00E-68,2.44E-31,4.68E-274,0.00110752,0.0298015,4.20E-59,0.817008
928400,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.51973e-322,2.53E-68,1.90E-31,4.03E-274,0.00110346,0.0297072,4.00E-59,0.817451
928450,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.2727e-322,2.14E-68,1.47E-31,3.47E-274,0.00109714,0.0295679,3.80E-59,0.81776
928500,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.12448e-322,1.81E-68,1.15E-31,3.00E-274,0.00109755,0.0295899,3.64E-59,0.819197
928550,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.02567e-322,1.53E-68,8.96E-32,2.60E-274,0.00110253,0.0297468,3.51E-59,0.818036
928600,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,2.02567e-322,1.30E-68,7.00E-32,2.25E-274,0.0011078,0.0299152,3.38E-59,0.817378
928650,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.10E-68,5.47E-32,1.96E-274,0.00111746,0.0302086,3.28E-59,0.815864
928700,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,9.38E-69,4.28E-32,1.70E-274,0.00112687,0.0304837,3.19E-59,0.814485
928750,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,7.97E-69,3.35E-32,1.47E-274,0.00113773,0.0308139,3.10E-59,0.812631
928800,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,6.75E-69,2.62E-32,1.28E-274,0.00114286,0.0309842,2.99E-59,0.809914
928850,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,5.74E-69,2.05E-32,1.11E-274,0.00115142,0.0312547,2.90E-59,0.807864
928900,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,4.87E-69,1.60E-32,9.60E-275,0.00115062,0.0312608,2.78E-59,0.808663
928950,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,4.14E-69,1.25E-32,8.32E-275,0.00115218,0.0313177,2.67E-59,0.808606
929000,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,3.50E-69,9.76E-33,7.16E-275,0.00113959,0.0310814,2.52E-59,0.807902
929050,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,2.97E-69,7.64E-33,6.21E-275,0.00113859,0.0311086,2.41E-59,0.808466
929100,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,2.53E-69,5.98E-33,5.38E-275,0.00114004,0.0311699,2.31E-59,0.808721
929150,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,2.14E-69,4.67E-33,4.66E-275,0.00113954,0.031184,2.21E-59,0.808624
929200,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.82E-69,3.65E-33,4.03E-275,0.00113855,0.0311739,2.11E-59,0.807424
929250,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.55E-69,2.87E-33,3.51E-275,0.00114487,0.0313673,2.03E-59,0.80725
929300,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.32E-69,2.25E-33,3.05E-275,0.00115332,0.031631,1.96E-59,0.805294
929350,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.12E-69,1.77E-33,2.65E-275,0.00115319,0.0316568,1.87E-59,0.804929
929400,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,9.54E-70,1.38E-33,2.30E-275,0.00115245,0.0316425,1.78E-59,0.803967
929450,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,8.17E-70,1.09E-33,2.01E-275,0.00116307,0.0319325,1.71E-59,0.80373
929500,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,6.98E-70,8.62E-34,1.75E-275,0.00117219,0.0322147,1.63E-59,0.8013
929550,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,5.96E-70,6.78E-34,1.53E-275,0.00117054,0.0321726,1.52E-59,0.800872
929600,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,5.10E-70,5.35E-34,1.33E-275,0.0011729,0.0322469,1.43E-59,0.801175
929650,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,4.35E-70,4.21E-34,1.16E-275,0.00117556,0.0323377,1.33E-59,0.800005
929700,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,3.72E-70,3.31E-34,1.01E-275,0.0011727,0.0322607,1.24E-59,0.799816
929750,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,3.16E-70,2.60E-34,8.75E-276,0.00116017,0.0319109,1.13E-59,0.80064
929800,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,2.69E-70,2.03E-34,7.58E-276,0.00114537,0.0314915,1.03E-59,0.803379
929850,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,2.28E-70,1.59E-34,6.53E-276,0.00112348,0.0308727,9.26E-60,0.806497
929900,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.94E-70,1.24E-34,5.66E-276,0.00111224,0.0305663,8.45E-60,0.808721
929950,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.65E-70,9.77E-35,4.92E-276,0.00111126,0.0305426,7.79E-60,0.80937
930000,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.41E-70,7.65E-35,4.27E-276,0.00110581,0.030397,7.15E-60,0.810072
930050,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.20E-70,5.98E-35,3.70E-276,0.00109766,0.0301701,6.54E-60,0.811751
930100,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,1.02E-70,4.69E-35,3.22E-276,0.0010955,0.0301222,6.02E-60,0.812228
930150,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,8.65E-71,3.67E-35,2.79E-276,0.00108813,0.0299113,5.52E-60,0.812998
930200,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,7.32E-71,2.86E-35,2.41E-276,0.0010777,0.0296059,5.05E-60,0.812993
930250,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,6.25E-71,2.25E-35,2.10E-276,0.00108259,0.0297513,4.70E-60,0.813963
930300,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,5.31E-71,1.76E-35,1.82E-276,0.001079,0.0296657,4.34E-60,0.812963
930350,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,4.47E-71,1.37E-35,1.56E-276,0.00105893,0.0290974,3.94E-60,0.815212
930400,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.97626e-322,3.80E-71,1.07E-35,1.36E-276,0.00105459,0.0289713,3.64E-60,0.816945
930450,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.92686e-322,3.21E-71,8.30E-36,1.17E-276,0.00104624,0.0287523,3.36E-60,0.817428
930500,7.90505e-323,1.58101e-322,1.28457e-322,3.85371e-322,1.92686e-322,2.73E-71,6.49E-36,1.01E-276,0.0010481,0.028817,3.14E-60,0.819102
