name,stra.13663,stra.13664,stra.13673,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14518,stra.14642,stra.13321
200800,8.39912e-323,9.13E-278,3.01E-187,2.95E-54,3.85371e-322,4.44E-24,3.0138e-322,3.88E-232,4.05134e-322,1.31E-210,0.074551,0.776999,1.0E-323
200900,8.39912e-323,3.53E-278,1.43E-187,8.18E-55,3.85371e-322,2.94E-24,3.0138e-322,2.88E-232,4.05134e-322,1.01E-210,0.0742209,0.777504,1.0E-323
201000,8.39912e-323,1.36E-278,6.82E-188,2.26E-55,3.85371e-322,1.95E-24,3.0138e-322,2.14E-232,4.05134e-322,7.73E-211,0.0746021,0.775507,1.0E-323
201100,8.39912e-323,5.26E-279,3.24E-188,6.28E-56,3.85371e-322,1.29E-24,3.0138e-322,1.59E-232,4.05134e-322,5.94E-211,0.0744825,0.777709,1.0E-323
201200,8.39912e-323,2.03E-279,1.54E-188,1.74E-56,3.85371e-322,8.57E-25,3.0138e-322,1.18E-232,4.05134e-322,4.56E-211,0.0748239,0.776135,1.0E-323
201300,8.39912e-323,7.85E-280,7.32E-189,4.84E-57,3.85371e-322,5.67E-25,3.0138e-322,8.79E-233,4.05134e-322,3.51E-211,0.0750506,0.774531,1.0E-323
201400,8.39912e-323,3.04E-280,3.47E-189,1.34E-57,3.85371e-322,3.75E-25,3.0138e-322,6.53E-233,4.05134e-322,2.69E-211,0.0748031,0.775775,1.0E-323
201500,8.39912e-323,1.17E-280,1.65E-189,3.72E-58,3.85371e-322,2.48E-25,3.0138e-322,4.84E-233,4.05134e-322,2.05E-211,0.0734488,0.778907,1.0E-323
201600,8.39912e-323,4.50E-281,7.78E-190,1.02E-58,3.85371e-322,1.64E-25,3.0138e-322,3.59E-233,4.05134e-322,1.57E-211,0.0737405,0.778916,1.0E-323
201700,8.39912e-323,1.73E-281,3.69E-190,2.82E-59,3.85371e-322,1.08E-25,3.0138e-322,2.66E-233,4.05134e-322,1.21E-211,0.0744282,0.776909,1.0E-323
201800,8.39912e-323,6.67E-282,1.75E-190,7.80E-60,3.85371e-322,7.17E-26,3.0138e-322,1.97E-233,4.05134e-322,9.26E-212,0.0748109,0.777937,1.0E-323
201900,8.39912e-323,2.57E-282,8.33E-191,2.16E-60,3.85371e-322,4.75E-26,3.0138e-322,1.46E-233,4.05134e-322,7.11E-212,0.0757069,0.776314,1.0E-323
202000,8.39912e-323,9.93E-283,3.95E-191,5.99E-61,3.85371e-322,3.14E-26,3.0138e-322,1.09E-233,4.05134e-322,5.45E-212,0.0757061,0.77517,1.0E-323
202100,8.39912e-323,3.84E-283,1.88E-191,1.66E-61,3.85371e-322,2.08E-26,3.0138e-322,8.08E-234,4.05134e-322,4.19E-212,0.0762333,0.77575,1.0E-323
202200,8.39912e-323,1.49E-283,8.95E-192,4.63E-62,3.85371e-322,1.38E-26,3.0138e-322,6.01E-234,4.05134e-322,3.23E-212,0.077148,0.773553,1.0E-323
202300,8.39912e-323,5.78E-284,4.28E-192,1.29E-62,3.85371e-322,9.19E-27,3.0138e-322,4.47E-234,4.05134e-322,2.48E-212,0.0777572,0.7713,1.0E-323
202400,8.39912e-323,2.25E-284,2.06E-192,3.63E-63,3.85371e-322,6.14E-27,3.0138e-322,3.34E-234,4.05134e-322,1.91E-212,0.0786009,0.768576,1.0E-323
202500,8.39912e-323,8.83E-285,9.90E-193,1.03E-63,3.85371e-322,4.10E-27,3.0138e-322,2.49E-234,4.05134e-322,1.48E-212,0.0790918,0.766668,1.0E-323
202600,8.39912e-323,3.47E-285,4.76E-193,2.90E-64,3.85371e-322,2.74E-27,3.0138e-322,1.87E-234,4.05134e-322,1.14E-212,0.0788604,0.767596,1.0E-323
202700,8.39912e-323,1.36E-285,2.29E-193,8.21E-65,3.85371e-322,1.83E-27,3.0138e-322,1.40E-234,4.05134e-322,8.78E-213,0.0787259,0.767662,1.0E-323
202800,8.39912e-323,5.35E-286,1.10E-193,2.32E-65,3.85371e-322,1.22E-27,3.0138e-322,1.04E-234,4.05134e-322,6.76E-213,0.0784618,0.767676,1.0E-323
202900,8.39912e-323,2.10E-286,5.31E-194,6.56E-66,3.85371e-322,8.15E-28,3.0138e-322,7.79E-235,4.05134e-322,5.20E-213,0.0779156,0.766344,1.0E-323
203000,8.39912e-323,8.25E-287,2.55E-194,1.85E-66,3.85371e-322,5.44E-28,3.0138e-322,5.81E-235,4.05134e-322,4.00E-213,0.0773555,0.767417,1.0E-323
203100,8.39912e-323,3.23E-287,1.23E-194,5.24E-67,3.85371e-322,3.64E-28,3.0138e-322,4.35E-235,4.05134e-322,3.09E-213,0.0774075,0.767412,1.0E-323
203200,8.39912e-323,1.27E-287,5.93E-195,1.48E-67,3.85371e-322,2.44E-28,3.0138e-322,3.26E-235,4.05134e-322,2.39E-213,0.0775115,0.768603,1.0E-323
203300,8.39912e-323,4.99E-288,2.85E-195,4.18E-68,3.85371e-322,1.63E-28,3.0138e-322,2.44E-235,4.05134e-322,1.84E-213,0.0771441,0.769787,1.0E-323
203400,8.39912e-323,1.95E-288,1.37E-195,1.18E-68,3.85371e-322,1.09E-28,3.0138e-322,1.82E-235,4.05134e-322,1.41E-213,0.0767103,0.770666,1.0E-323
203500,8.39912e-323,7.63E-289,6.57E-196,3.31E-69,3.85371e-322,7.24E-29,3.0138e-322,1.36E-235,4.05134e-322,1.09E-213,0.0762404,0.771536,1.0E-323
203600,8.39912e-323,2.98E-289,3.16E-196,9.29E-70,3.85371e-322,4.83E-29,3.0138e-322,1.02E-235,4.05134e-322,8.42E-214,0.0764931,0.771383,1.0E-323
203700,8.39912e-323,1.16E-289,1.51E-196,2.61E-70,3.85371e-322,3.22E-29,3.0138e-322,7.59E-236,4.05134e-322,6.48E-214,0.0759529,0.772136,1.0E-323
203800,8.39912e-323,4.53E-290,7.24E-197,7.31E-71,3.85371e-322,2.14E-29,3.0138e-322,5.66E-236,4.05134e-322,4.98E-214,0.0756717,0.772398,1.0E-323
203900,8.39912e-323,1.77E-290,3.46E-197,2.04E-71,3.85371e-322,1.43E-29,3.0138e-322,4.22E-236,4.05134e-322,3.83E-214,0.0752553,0.774059,1.0E-323
204000,8.39912e-323,6.86E-291,1.65E-197,5.70E-72,3.85371e-322,9.47E-30,3.0138e-322,3.14E-236,4.05134e-322,2.94E-214,0.0751475,0.774475,1.0E-323
204100,8.39912e-323,2.66E-291,7.86E-198,1.59E-72,3.85371e-322,6.28E-30,3.0138e-322,2.33E-236,4.05134e-322,2.25E-214,0.0745242,0.775415,1.0E-323
204200,8.39912e-323,1.03E-291,3.75E-198,4.41E-73,3.85371e-322,4.17E-30,3.0138e-322,1.74E-236,4.05134e-322,1.73E-214,0.0745361,0.776526,1.0E-323
204300,8.39912e-323,3.98E-292,1.79E-198,1.23E-73,3.85371e-322,2.77E-30,3.0138e-322,1.29E-236,4.05134e-322,1.33E-214,0.0748462,0.773865,1.0E-323
204400,8.39912e-323,1.55E-292,8.51E-199,3.42E-74,3.85371e-322,1.84E-30,3.0138e-322,9.60E-237,4.05134e-322,1.02E-214,0.0742495,0.775666,1.0E-323
204500,8.39912e-323,5.99E-293,4.05E-199,9.51E-75,3.85371e-322,1.22E-30,3.0138e-322,7.14E-237,4.05134e-322,7.84E-215,0.0735061,0.777053,1.0E-323
204600,8.39912e-323,2.31E-293,1.93E-199,2.64E-75,3.85371e-322,8.08E-31,3.0138e-322,5.31E-237,4.05134e-322,6.03E-215,0.0735368,0.776075,1.0E-323
204700,8.39912e-323,8.94E-294,9.18E-200,7.32E-76,3.85371e-322,5.37E-31,3.0138e-322,3.95E-237,4.05134e-322,4.64E-215,0.0737307,0.775503,1.0E-323
204800,8.39912e-323,3.46E-294,4.38E-200,2.03E-76,3.85371e-322,3.56E-31,3.0138e-322,2.94E-237,4.05134e-322,3.56E-215,0.0734709,0.777379,1.0E-323
204900,8.39912e-323,1.34E-294,2.08E-200,5.64E-77,3.85371e-322,2.36E-31,3.0138e-322,2.18E-237,4.05134e-322,2.74E-215,0.0734958,0.776986,1.0E-323
205000,8.39912e-323,5.16E-295,9.89E-201,1.56E-77,3.85371e-322,1.56E-31,3.0138e-322,1.62E-237,4.05134e-322,2.10E-215,0.0734544,0.774361,1.0E-323
205100,8.39912e-323,2.00E-295,4.71E-201,4.35E-78,3.85371e-322,1.04E-31,3.0138e-322,1.21E-237,4.05134e-322,1.61E-215,0.0735685,0.771854,1.0E-323
205200,8.39912e-323,7.80E-296,2.27E-201,1.22E-78,3.85371e-322,6.94E-32,3.0138e-322,9.01E-238,4.05134e-322,1.24E-215,0.0740451,0.77376,1.0E-323
205300,8.39912e-323,3.03E-296,1.08E-201,3.40E-79,3.85371e-322,4.62E-32,3.0138e-322,6.71E-238,4.05134e-322,9.57E-216,0.074224,0.772385,1.0E-323
205400,8.39912e-323,1.18E-296,5.18E-202,9.53E-80,3.85371e-322,3.07E-32,3.0138e-322,5.01E-238,4.05134e-322,7.38E-216,0.0744891,0.772488,1.0E-323
205500,8.39912e-323,4.60E-297,2.47E-202,2.67E-80,3.85371e-322,2.04E-32,3.0138e-322,3.74E-238,4.05134e-322,5.68E-216,0.0741068,0.773226,1.0E-323
205600,8.39912e-323,1.79E-297,1.18E-202,7.45E-81,3.85371e-322,1.36E-32,3.0138e-322,2.79E-238,4.05134e-322,4.37E-216,0.0742732,0.774103,1.0E-323
205700,8.39912e-323,6.94E-298,5.64E-203,2.08E-81,3.85371e-322,9.04E-33,3.0138e-322,2.08E-238,4.05134e-322,3.37E-216,0.0745524,0.773117,1.0E-323
205800,8.39912e-323,2.70E-298,2.70E-203,5.82E-82,3.85371e-322,6.02E-33,3.0138e-322,1.55E-238,4.05134e-322,2.60E-216,0.0747786,0.771891,1.0E-323
205900,8.39912e-323,1.05E-298,1.29E-203,1.63E-82,3.85371e-322,4.01E-33,3.0138e-322,1.16E-238,4.05134e-322,2.01E-216,0.0748254,0.771273,1.0E-323
206000,8.39912e-323,4.10E-299,6.17E-204,4.57E-83,3.85371e-322,2.66E-33,3.0138e-322,8.62E-239,4.05134e-322,1.54E-216,0.0742068,0.771204,1.0E-323
206100,8.39912e-323,1.60E-299,2.96E-204,1.28E-83,3.85371e-322,1.78E-33,3.0138e-322,6.42E-239,4.05134e-322,1.18E-216,0.0738283,0.772841,1.0E-323
206200,8.39912e-323,6.22E-300,1.42E-204,3.58E-84,3.85371e-322,1.18E-33,3.0138e-322,4.80E-239,4.05134e-322,9.10E-217,0.0738721,0.773468,1.0E-323
206300,8.39912e-323,2.42E-300,6.77E-205,1.00E-84,3.85371e-322,7.87E-34,3.0138e-322,3.57E-239,4.05134e-322,7.01E-217,0.074038,0.770889,1.0E-323
206400,8.39912e-323,9.42E-301,3.25E-205,2.80E-85,3.85371e-322,5.24E-34,3.0138e-322,2.66E-239,4.05134e-322,5.39E-217,0.0737678,0.773589,1.0E-323
206500,8.39912e-323,3.66E-301,1.55E-205,7.84E-86,3.85371e-322,3.49E-34,3.0138e-322,1.99E-239,4.05134e-322,4.16E-217,0.0739669,0.773132,1.0E-323
206600,8.39912e-323,1.43E-301,7.42E-206,2.19E-86,3.85371e-322,2.32E-34,3.0138e-322,1.48E-239,4.05134e-322,3.21E-217,0.0740346,0.772076,1.0E-323
206700,8.39912e-323,5.56E-302,3.55E-206,6.15E-87,3.85371e-322,1.55E-34,3.0138e-322,1.11E-239,4.05134e-322,2.47E-217,0.0737156,0.773174,1.0E-323
206800,8.39912e-323,2.16E-302,1.70E-206,1.72E-87,3.85371e-322,1.03E-34,3.0138e-322,8.27E-240,4.05134e-322,1.90E-217,0.0737012,0.77311,1.0E-323
206900,8.39912e-323,8.41E-303,8.12E-207,4.80E-88,3.85371e-322,6.85E-35,3.0138e-322,6.16E-240,4.05134e-322,1.46E-217,0.0737789,0.77071,1.0E-323
207000,8.39912e-323,3.28E-303,3.90E-207,1.35E-88,3.85371e-322,4.57E-35,3.0138e-322,4.60E-240,4.05134e-322,1.13E-217,0.0738562,0.770851,1.0E-323
207100,8.39912e-323,1.28E-303,1.86E-207,3.77E-89,3.85371e-322,3.04E-35,3.0138e-322,3.43E-240,4.05134e-322,8.68E-218,0.0732791,0.774502,1.0E-323
207200,8.39912e-323,4.95E-304,8.83E-208,1.05E-89,3.85371e-322,2.01E-35,3.0138e-322,2.55E-240,4.05134e-322,6.65E-218,0.0723922,0.776858,1.0E-323
207300,8.39912e-323,1.91E-304,4.20E-208,2.91E-90,3.85371e-322,1.33E-35,3.0138e-322,1.89E-240,4.05134e-322,5.12E-218,0.0726551,0.77584,1.0E-323
207400,8.39912e-323,7.40E-305,2.00E-208,8.09E-91,3.85371e-322,8.84E-36,3.0138e-322,1.41E-240,4.05134e-322,3.92E-218,0.0723433,0.774219,1.0E-323
207500,8.39912e-323,2.87E-305,9.52E-209,2.25E-91,3.85371e-322,5.86E-36,3.0138e-322,1.05E-240,4.05134e-322,3.01E-218,0.0722317,0.775608,1.0E-323
207600,8.39912e-323,1.11E-305,4.53E-209,6.27E-92,3.85371e-322,3.89E-36,3.0138e-322,7.78E-241,4.05134e-322,2.31E-218,0.0724798,0.77562,1.0E-323
207700,8.39912e-323,4.29E-306,2.15E-209,1.74E-92,3.85371e-322,2.57E-36,3.0138e-322,5.77E-241,4.05134e-322,1.77E-218,0.072032,0.775088,1.0E-323
207800,8.39912e-323,1.66E-306,1.02E-209,4.83E-93,3.85371e-322,1.71E-36,3.0138e-322,4.29E-241,4.05134e-322,1.36E-218,0.0721732,0.775606,1.0E-323
207900,8.39912e-323,6.44E-307,4.89E-210,1.34E-93,3.85371e-322,1.13E-36,3.0138e-322,3.19E-241,4.05134e-322,1.05E-218,0.0724326,0.77471,1.0E-323
208000,8.39912e-323,2.49E-307,2.33E-210,3.74E-94,3.85371e-322,7.53E-37,3.0138e-322,2.37E-241,4.05134e-322,8.04E-219,0.0725673,0.773429,1.0E-323
208100,8.39912e-323,9.66E-308,1.11E-210,1.04E-94,3.85371e-322,5.00E-37,3.0138e-322,1.76E-241,4.05134e-322,6.15E-219,0.0722222,0.774274,1.0E-323
208200,8.39912e-323,3.74E-308,5.31E-211,2.89E-95,3.85371e-322,3.32E-37,3.0138e-322,1.31E-241,4.05134e-322,4.72E-219,0.0724014,0.775485,1.0E-323
208300,8.39912e-323,0.00E+00,2.52E-211,8.01E-96,3.85371e-322,2.20E-37,3.0138e-322,9.70E-242,4.05134e-322,3.61E-219,0.0716634,0.776395,1.0E-323
208400,8.39912e-323,0.00E+00,1.20E-211,2.22E-96,3.85371e-322,1.46E-37,3.0138e-322,7.21E-242,4.05134e-322,2.77E-219,0.0713587,0.779366,1.0E-323
208500,8.39912e-323,0.00E+00,5.68E-212,6.12E-97,3.85371e-322,9.63E-38,3.0138e-322,5.35E-242,4.05134e-322,2.12E-219,0.0716003,0.777465,1.0E-323
208600,8.39912e-323,8.2693e-310,2.69E-212,1.69E-97,3.85371e-322,6.36E-38,3.0138e-322,3.97E-242,4.05134e-322,1.63E-219,0.071539,0.778667,1.0E-323
208700,8.39912e-323,3.1823e-310,1.27E-212,4.67E-98,3.85371e-322,4.20E-38,3.0138e-322,2.94E-242,4.05134e-322,1.25E-219,0.0713498,0.778718,1.0E-323
208800,8.39912e-323,1.22421e-310,6.00E-213,1.29E-98,3.85371e-322,2.77E-38,3.0138e-322,2.19E-242,4.05134e-322,9.60E-220,0.0710421,0.781002,1.0E-323
208900,8.39912e-323,4.6857e-311,2.83E-213,3.54E-99,3.85371e-322,1.83E-38,3.0138e-322,1.62E-242,4.05134e-322,7.35E-220,0.0711482,0.781035,1.0E-323
209000,8.39912e-323,1.79519e-311,1.34E-213,9.72E-100,3.85371e-322,1.21E-38,3.0138e-322,1.20E-242,4.05134e-322,5.62E-220,0.071728,0.776635,1.0E-323
209100,8.39912e-323,6.92597e-312,6.35E-214,2.69E-100,3.85371e-322,7.98E-39,3.0138e-322,8.88E-243,4.05134e-322,4.32E-220,0.0724127,0.774732,1.0E-323
209200,8.39912e-323,2.6875e-312,3.03E-214,7.51E-101,3.85371e-322,5.30E-39,3.0138e-322,6.63E-243,4.05134e-322,3.33E-220,0.0725074,0.776156,1.0E-323
209300,8.39912e-323,1.03963e-312,1.44E-214,2.09E-101,3.85371e-322,3.51E-39,3.0138e-322,4.93E-243,4.05134e-322,2.56E-220,0.0725532,0.777056,1.0E-323
209400,8.39912e-323,4.01452e-313,6.79E-215,5.78E-102,3.85371e-322,2.32E-39,3.0138e-322,3.65E-243,4.05134e-322,1.96E-220,0.0722663,0.777314,1.0E-323
209500,8.39912e-323,1.54718e-313,3.23E-215,1.60E-102,3.85371e-322,1.53E-39,3.0138e-322,2.71E-243,4.05134e-322,1.50E-220,0.0729203,0.776418,1.0E-323
209600,8.39912e-323,5.9805e-314,1.54E-215,4.44E-103,3.85371e-322,1.02E-39,3.0138e-322,2.01E-243,4.05134e-322,1.15E-220,0.0738678,0.774664,1.0E-323
209700,8.39912e-323,2.31797e-314,7.34E-216,1.24E-103,3.85371e-322,6.76E-40,3.0138e-322,1.50E-243,4.05134e-322,8.89E-221,0.0750751,0.769539,1.0E-323
209800,8.39912e-323,9.06687e-315,3.53E-216,3.48E-104,3.85371e-322,4.51E-40,3.0138e-322,1.12E-243,4.05134e-322,6.83E-221,0.0749869,0.76925,1.0E-323
209900,8.39912e-323,3.54578e-315,1.70E-216,9.80E-105,3.85371e-322,3.01E-40,3.0138e-322,8.34E-244,4.05134e-322,5.27E-221,0.0756802,0.769177,1.0E-323
210000,8.39912e-323,1.38566e-315,8.15E-217,2.76E-105,3.85371e-322,2.01E-40,3.0138e-322,6.21E-244,4.05134e-322,4.04E-221,0.0755954,0.767287,1.0E-323
210100,8.39912e-323,5.43407e-316,3.92E-217,7.77E-106,3.85371e-322,1.34E-40,3.0138e-322,4.63E-244,4.05134e-322,3.10E-221,0.0751877,0.769925,1.0E-323
210200,8.39912e-323,2.12136e-316,1.87E-217,2.18E-106,3.85371e-322,8.89E-41,3.0138e-322,3.45E-244,4.05134e-322,2.38E-221,0.07476,0.769763,1.0E-323
210300,8.39912e-323,8.30855e-317,9.01E-218,6.15E-107,3.85371e-322,5.94E-41,3.0138e-322,2.58E-244,4.05134e-322,1.83E-221,0.0742347,0.772164,1.0E-323
210400,8.39912e-323,3.2375e-317,4.32E-218,1.72E-107,3.85371e-322,3.95E-41,3.0138e-322,1.92E-244,4.05134e-322,1.41E-221,0.0735897,0.772478,1.0E-323
210500,8.39912e-323,1.25707e-317,2.06E-218,4.80E-108,3.85371e-322,2.63E-41,3.0138e-322,1.43E-244,4.05134e-322,1.08E-221,0.0734607,0.772011,1.0E-323
210600,8.39912e-323,4.89334e-318,9.87E-219,1.34E-108,3.85371e-322,1.75E-41,3.0138e-322,1.06E-244,4.05134e-322,8.29E-222,0.0740486,0.772814,1.0E-323
210700,8.39912e-323,1.89982e-318,4.72E-219,3.73E-109,3.85371e-322,1.16E-41,3.0138e-322,7.90E-245,4.05134e-322,6.34E-222,0.0737989,0.774948,1.0E-323
210800,8.39912e-323,7.36761e-319,2.25E-219,1.04E-109,3.85371e-322,7.73E-42,3.0138e-322,5.88E-245,4.05134e-322,4.88E-222,0.0745583,0.7735,1.0E-323
210900,8.39912e-323,2.86217e-319,1.08E-219,2.90E-110,3.85371e-322,5.13E-42,3.0138e-322,4.37E-245,4.05134e-322,3.74E-222,0.0742352,0.774682,1.0E-323
211000,8.39912e-323,1.10982e-319,5.13E-220,8.09E-111,3.85371e-322,3.41E-42,3.0138e-322,3.25E-245,4.05134e-322,2.87E-222,0.0748765,0.772635,1.0E-323
211100,8.39912e-323,4.31912e-320,2.46E-220,2.26E-111,3.85371e-322,2.27E-42,3.0138e-322,2.42E-245,4.05134e-322,2.21E-222,0.0749907,0.772406,1.0E-323
211200,8.39912e-323,1.6818e-320,1.18E-220,6.33E-112,3.85371e-322,1.51E-42,3.0138e-322,1.80E-245,4.05134e-322,1.70E-222,0.0763464,0.770714,1.0E-323
211300,8.39912e-323,6.55625e-321,5.61E-221,1.77E-112,3.85371e-322,1.00E-42,3.0138e-322,1.34E-245,4.05134e-322,1.30E-222,0.0761621,0.77095,1.0E-323
211400,8.39912e-323,2.54938e-321,2.67E-221,4.97E-113,3.85371e-322,6.64E-43,3.0138e-322,9.97E-246,4.05134e-322,9.98E-223,0.0758426,0.770511,1.0E-323
211500,8.39912e-323,1.02272e-321,1.28E-221,1.39E-113,3.85371e-322,4.42E-43,3.0138e-322,7.43E-246,4.05134e-322,7.67E-223,0.0758807,0.772513,1.0E-323
211600,8.39912e-323,4.05134e-322,6.13E-222,3.90E-114,3.85371e-322,2.94E-43,3.0138e-322,5.54E-246,4.05134e-322,5.90E-223,0.0757825,0.772239,1.0E-323
211700,8.39912e-323,2.86558e-322,2.94E-222,1.09E-114,3.85371e-322,1.96E-43,3.0138e-322,4.12E-246,4.05134e-322,4.53E-223,0.0760335,0.770153,1.0E-323
211800,8.39912e-323,2.86558e-322,1.41E-222,3.06E-115,3.85371e-322,1.30E-43,3.0138e-322,3.07E-246,4.05134e-322,3.48E-223,0.0754307,0.769872,1.0E-323
211900,8.39912e-323,2.86558e-322,6.75E-223,8.60E-116,3.85371e-322,8.68E-44,3.0138e-322,2.29E-246,4.05134e-322,2.68E-223,0.0749495,0.771057,1.0E-323
212000,8.39912e-323,2.76677e-322,3.22E-223,2.40E-116,3.85371e-322,5.76E-44,3.0138e-322,1.71E-246,4.05134e-322,2.06E-223,0.0741711,0.772852,1.0E-323
212100,8.39912e-323,2.76677e-322,1.53E-223,6.70E-117,3.85371e-322,3.81E-44,3.0138e-322,1.27E-246,4.05134e-322,1.58E-223,0.0734932,0.774478,1.0E-323
212200,8.39912e-323,2.76677e-322,7.27E-224,1.86E-117,3.85371e-322,2.53E-44,3.0138e-322,9.44E-247,4.05134e-322,1.21E-223,0.0727151,0.77845,1.0E-323
212300,8.39912e-323,2.76677e-322,3.43E-224,5.13E-118,3.85371e-322,1.67E-44,3.0138e-322,6.99E-247,4.05134e-322,9.26E-224,0.0716966,0.781103,1.0E-323
212400,8.39912e-323,2.76677e-322,1.62E-224,1.41E-118,3.85371e-322,1.10E-44,3.0138e-322,5.18E-247,4.05134e-322,7.10E-224,0.071746,0.780641,1.0E-323
212500,8.39912e-323,2.76677e-322,7.64E-225,3.86E-119,3.85371e-322,7.24E-45,3.0138e-322,3.82E-247,4.05134e-322,5.42E-224,0.0716386,0.782084,1.0E-323
212600,8.39912e-323,2.76677e-322,3.60E-225,1.06E-119,3.85371e-322,4.77E-45,3.0138e-322,2.83E-247,4.05134e-322,4.15E-224,0.0720174,0.780976,1.0E-323
212700,8.39912e-323,2.76677e-322,1.70E-225,2.90E-120,3.85371e-322,3.15E-45,3.0138e-322,2.10E-247,4.05134e-322,3.19E-224,0.0729279,0.780181,1.0E-323
212800,8.39912e-323,2.76677e-322,8.02E-226,8.00E-121,3.85371e-322,2.07E-45,3.0138e-322,1.55E-247,4.05134e-322,2.44E-224,0.0727127,0.781065,1.0E-323
212900,8.39912e-323,2.76677e-322,3.77E-226,2.19E-121,3.85371e-322,1.36E-45,3.0138e-322,1.14E-247,4.05134e-322,1.86E-224,0.0723523,0.780709,1.0E-323
213000,8.39912e-323,2.76677e-322,1.78E-226,6.01E-122,3.85371e-322,8.98E-46,3.0138e-322,8.45E-248,4.05134e-322,1.42E-224,0.0724598,0.781864,1.0E-323
213100,8.39912e-323,2.76677e-322,8.41E-227,1.65E-122,3.85371e-322,5.93E-46,3.0138e-322,6.26E-248,4.05134e-322,1.09E-224,0.0737344,0.779295,1.0E-323
213200,8.39912e-323,2.76677e-322,3.98E-227,4.55E-123,3.85371e-322,3.92E-46,3.0138e-322,4.64E-248,4.05134e-322,8.36E-225,0.0745706,0.778047,1.0E-323
213300,8.39912e-323,2.76677e-322,1.89E-227,1.26E-123,3.85371e-322,2.59E-46,3.0138e-322,3.44E-248,4.05134e-322,6.41E-225,0.0752898,0.776951,1.0E-323
213400,8.39912e-323,2.76677e-322,9.00E-228,3.49E-124,3.85371e-322,1.72E-46,3.0138e-322,2.55E-248,4.05134e-322,4.92E-225,0.0765168,0.772651,1.0E-323
213500,8.39912e-323,2.71736e-322,4.28E-228,9.72E-125,3.80431e-322,1.14E-46,3.0138e-322,1.89E-248,4.00193e-322,3.76E-225,0.0760861,0.772291,1.0E-323
213600,8.39912e-323,2.71736e-322,2.04E-228,2.71E-125,3.80431e-322,7.53E-47,3.0138e-322,1.41E-248,4.00193e-322,2.89E-225,0.0760009,0.773898,1.0E-323
213700,8.39912e-323,2.71736e-322,9.72E-229,7.55E-126,3.80431e-322,5.00E-47,3.0138e-322,1.05E-248,4.00193e-322,2.22E-225,0.076596,0.772701,1.0E-323
213800,8.39912e-323,2.71736e-322,4.64E-229,2.11E-126,3.80431e-322,3.32E-47,3.0138e-322,7.79E-249,4.00193e-322,1.71E-225,0.077467,0.77069,1.0E-323
213900,8.39912e-323,2.71736e-322,2.23E-229,5.93E-127,3.80431e-322,2.22E-47,3.0138e-322,5.81E-249,4.00193e-322,1.32E-225,0.0785391,0.768587,1.0E-323
214000,8.39912e-323,2.71736e-322,1.07E-229,1.67E-127,3.80431e-322,1.47E-47,3.0138e-322,4.32E-249,4.00193e-322,1.01E-225,0.0777523,0.769462,1.0E-323
214100,8.39912e-323,2.71736e-322,5.15E-230,4.71E-128,3.80431e-322,9.87E-48,3.0138e-322,3.24E-249,4.00193e-322,7.80E-226,0.0792496,0.767274,1.0E-323
214200,8.39912e-323,2.71736e-322,2.48E-230,1.33E-128,3.80431e-322,6.60E-48,3.0138e-322,2.42E-249,4.00193e-322,6.02E-226,0.0800332,0.764744,1.0E-323
214300,8.39912e-323,2.71736e-322,1.21E-230,3.80E-129,3.80431e-322,4.44E-48,3.0138e-322,1.82E-249,4.00193e-322,4.67E-226,0.0813702,0.761464,1.0E-323
214400,8.39912e-323,2.71736e-322,5.86E-231,1.09E-129,3.80431e-322,2.98E-48,3.0138e-322,1.37E-249,4.00193e-322,3.61E-226,0.081631,0.76091,1.0E-323
214500,8.39912e-323,2.71736e-322,2.85E-231,3.12E-130,3.80431e-322,2.01E-48,3.0138e-322,1.03E-249,4.00193e-322,2.79E-226,0.081257,0.758353,1.0E-323
214600,8.39912e-323,2.71736e-322,1.39E-231,8.98E-131,3.80431e-322,1.35E-48,3.0138e-322,7.72E-250,4.00193e-322,0.000788889,0.0805095,0.759948,1.0E-323
214700,8.39912e-323,2.71736e-322,6.77E-232,2.58E-131,3.80431e-322,9.10E-49,3.0138e-322,5.81E-250,4.00193e-322,0.000611389,0.0803336,0.760944,1.0E-323
214800,8.39912e-323,2.71736e-322,3.29E-232,7.38E-132,3.80431e-322,6.11E-49,3.0138e-322,4.36E-250,4.00193e-322,0.000470923,0.0794857,0.763127,1.0E-323
214900,8.39912e-323,2.71736e-322,1.58E-232,2.10E-132,3.80431e-322,4.08E-49,3.0138e-322,3.26E-250,4.00193e-322,0.000362484,0.077904,0.767554,1.0E-323
215000,8.39912e-323,2.71736e-322,7.62E-233,5.93E-133,3.80431e-322,2.72E-49,3.0138e-322,2.44E-250,4.00193e-322,0.000279208,0.0775751,0.767323,1.0E-323
215100,8.39912e-323,2.71736e-322,3.67E-233,1.68E-133,3.80431e-322,1.82E-49,3.0138e-322,1.83E-250,4.00193e-322,0.000215794,0.077459,0.769431,1.0E-323
215200,8.39912e-323,2.71736e-322,1.76E-233,4.71E-134,3.80431e-322,1.21E-49,3.0138e-322,1.36E-250,4.00193e-322,0.000165059,0.0761627,0.771091,1.0E-323
215300,8.39912e-323,2.71736e-322,8.44E-234,1.32E-134,3.80431e-322,8.08E-50,3.0138e-322,1.02E-250,4.00193e-322,0.000126912,0.0756289,0.772484,1.0E-323
