generation,ave_total_payoff
55900,2.986360266
55950,2.985872432
56000,2.986233798
56050,2.984370004
56100,2.985627851
56150,2.986833308
56200,2.983668591
56250,2.985092507
56300,2.986795282
56350,2.986788806
56400,2.986774825
56450,2.985887622
56500,2.986495115
56550,2.986886339
56600,2.986627014
56650,2.984827575
56700,2.986702223
56750,2.985128638
56800,2.985221147
56850,2.985748695
56900,2.986738289
56950,2.986616654
57000,2.986940309
57050,2.984433109
57100,2.985999508
57150,2.985815548
57200,2.986780575
57250,2.986803058
57300,2.986576372
57350,2.986088642
57400,2.986387464
57450,2.985437776
57500,2.984667443
57550,2.986587635
57600,2.986689463
57650,2.986023597
57700,2.986582377
57750,2.984995204
57800,2.985753828
57850,2.986361268
57900,2.986090911
57950,2.986695808
58000,2.985846032
58050,2.986088018
58100,2.986024253
58150,2.986678786
58200,2.986847082
58250,2.986539395
58300,2.986289425
58350,2.986730794
58400,2.98599349
58450,2.985841031
58500,2.986147665
58550,2.985232046
58600,2.986222981
58650,2.986695155
58700,2.985923679
58750,2.986241727
58800,2.982942228
58850,2.986631375
58900,2.985491344
58950,2.986382488
59000,2.986017417
59050,2.986788525
59100,2.986254455
59150,2.986477953
59200,2.984943206
59250,2.986105849
59300,2.984451834
59350,2.986303685
59400,2.986207511
59450,2.986409322
59500,2.986496805
59550,2.985407695
59600,2.985262735
59650,2.983907491
59700,2.98462526
59750,2.986811619
59800,2.986776505
59850,2.985492061
59900,2.985350889
59950,2.983393497
60000,2.986003432
60050,2.985730132
60100,2.986417848
60150,2.984189564
60200,2.986746645
60250,2.98602654
60300,2.985717112
60350,2.985939548
60400,2.986840957
60450,2.986338187
60500,2.98530228
60550,2.986141086
60600,2.985434776
60650,2.985500649
60700,2.986758991
60750,2.986065356
60800,2.98647242
60850,2.986136535
60900,2.986510064
60950,2.985815937
61000,2.98425604
61050,2.985675376
61100,2.986122854
61150,2.984278927
61200,2.985345269
61250,2.986647865
61300,2.986739019
61350,2.985314146
61400,2.985207369
61450,2.985865798
61500,2.986791649
61550,2.986273314
61600,2.986399062
61650,2.986667205
61700,2.984729987
61750,2.986779125
61800,2.983771737
61850,2.985070594
61900,2.985481869
61950,2.985815969
62000,2.986504063
62050,2.98679802
62100,2.986652454
62150,2.986677534
62200,2.986545897
62250,2.986457835
62300,2.986335257
62350,2.985461201
62400,2.986679248
62450,2.986154954
62500,2.985323118
62550,2.986630327
62600,2.986228875
62650,2.985271101
62700,2.986651627
62750,2.985959695
62800,2.986925664
62850,2.986482558
62900,2.986134672
62950,2.986318899
63000,2.985728149
63050,2.986584689
63100,2.986651701
63150,2.986680696
63200,2.986517409
63250,2.984297066
63300,2.986285476
63350,2.985671451
63400,2.986891385
63450,2.985728451
63500,2.986182287
63550,2.986362892
63600,2.986087453
63650,2.98620276
63700,2.986784059
63750,2.986597291
63800,2.986771522
63850,2.9865427
63900,2.986071897
63950,2.985819467
64000,2.9866165
64050,2.986520302
64100,2.98669331
64150,2.984519784
64200,2.985885134
64250,2.986335146
64300,2.985497928
64350,2.985756654
64400,2.986771173
64450,2.986767619
64500,2.98655374
64550,2.98588653
64600,2.986119581
64650,2.986536091
64700,2.985872907
64750,2.986774748
64800,2.98601285
64850,2.985209485
64900,2.986161048
64950,2.986632574
65000,2.986779966
65050,2.986461251
65100,2.986593235
65150,2.986396682
65200,2.985804615
65250,2.984469706
65300,2.986746712
65350,2.986069202
65400,2.986398402
65450,2.986540936
65500,2.986875864
65550,2.986932916
65600,2.986869077
65650,2.985429953
65700,2.986869795
65750,2.985826472
65800,2.983866838
65850,2.986955071
65900,2.986902773
65950,2.985545325
66000,2.986358825
66050,2.985980932
66100,2.986332315
66150,2.986152984
66200,2.984605269
66250,2.985023449
66300,2.98509495
66350,2.986903316
66400,2.986464499
66450,2.984590425
66500,2.985887214
66550,2.986556867
66600,2.986599817
66650,2.986351122
66700,2.986331872
66750,2.985538901
66800,2.985867403
66850,2.983897024
66900,2.986013396
66950,2.986764042
67000,2.986584118
67050,2.986391262
67100,2.986272213
67150,2.986535163
67200,2.984770874
67250,2.985793141
67300,2.98627857
67350,2.985970966
67400,2.9863681
67450,2.986052591
67500,2.984132265
67550,2.985541523
67600,2.985487729
67650,2.985959448
67700,2.985018192
67750,2.986189995
67800,2.986274013
67850,2.986860135
67900,2.985116099
67950,2.986537347
68000,2.986664242
68050,2.986945978
68100,2.985225692
68150,2.986652288
68200,2.986257748
68250,2.98614688
68300,2.983865726
68350,2.986097774
68400,2.986260916
68450,2.986668615
68500,2.983560803
68550,2.986326628
68600,2.986550619
68650,2.986507396
68700,2.986434128
68750,2.985631558
68800,2.986484669
68850,2.986785177
68900,2.986874
68950,2.98603585
69000,2.986914381
69050,2.986526228
69100,2.986068342
69150,2.986287548
69200,2.986597001
69250,2.986268442
69300,2.986219684
69350,2.986120965
69400,2.986340189
69450,2.98644659
69500,2.986526216
69550,2.98611435
69600,2.985256761
69650,2.986628052
69700,2.98604215
69750,2.983558267
69800,2.985695149
69850,2.986071793
69900,2.986002402
69950,2.986249954
70000,2.985470781
70050,2.986410092
70100,2.984872922
70150,2.984769612
70200,2.98667314
70250,2.986755097
70300,2.985340615
70350,2.98609354
70400,2.985941263
70450,2.98656177
70500,2.986746758
70550,2.986333775
70600,2.985741816
70650,2.986433375
70700,2.986690076
70750,2.985466021
70800,2.986505053
70850,2.983415039
70900,2.985452535
70950,2.985500325
71000,2.98435222
71050,2.986623914
71100,2.985236499
71150,2.986643558
71200,2.985019735
71250,2.986608416
71300,2.985161189
71350,2.986737167
71400,2.986799956
71450,2.985868523
71500,2.986383707
71550,2.983369771
71600,2.986772239
71650,2.986549379
71700,2.982488317
71750,2.98526375
71800,2.985884506
71850,2.986295771
71900,2.986526575
71950,2.98601398
72000,2.986204305
72050,2.986421076
72100,2.985972851
72150,2.984668794
72200,2.986432399
72250,2.986219116
72300,2.986424
72350,2.986835332
72400,2.986692586
72450,2.986783217
72500,2.984337162
72550,2.985161417
72600,2.986781546
72650,2.985131731
72700,2.986527881
72750,2.986109951
72800,2.986449566
72850,2.985043443
72900,2.986166962
72950,2.986680584
73000,2.985769048
73050,2.986577081
73100,2.986649255
73150,2.984024155
73200,2.986725827
73250,2.984697563
73300,2.985740395
73350,2.986693311
73400,2.986209748
73450,2.986270056
73500,2.985946228
73550,2.986651675
73600,2.986147955
73650,2.986293177
73700,2.986184084
73750,2.985261667
73800,2.985840413
73850,2.985946966
73900,2.986642705
73950,2.98638399
74000,2.986269554
74050,2.986284505
74100,2.984489302
74150,2.986405023
74200,2.985019929
74250,2.984856058
74300,2.985598099
74350,2.986798678
74400,2.985840072
74450,2.986849124
74500,2.986676282
74550,2.984624003
74600,2.984710952
74650,2.986458868
74700,2.986853439
74750,2.986599514
74800,2.98553204
74850,2.986759215
74900,2.986832797
74950,2.986251715
75000,2.985713172
75050,2.986494338
75100,2.985965429
75150,2.986514421
75200,2.985947512
75250,2.98644227
75300,2.986724266
75350,2.986658356
75400,2.985455502
75450,2.985670101
75500,2.98567693
75550,2.986676109
75600,2.985637271
75650,2.986656524
75700,2.98690171
75750,2.985923762
75800,2.986293653
75850,2.985999343
75900,2.985788789
75950,2.986769525
76000,2.986497511
76050,2.986745941
76100,2.986337212
76150,2.985178758
76200,2.984732749
76250,2.985890087
76300,2.985015651
76350,2.986243355
76400,2.986034911
76450,2.984695336
76500,2.986395062
76550,2.986554577
76600,2.986377886
76650,2.986674896
76700,2.98666777
76750,2.985860257
76800,2.986200387
76850,2.985610506
76900,2.986703986
76950,2.98495817
77000,2.985805959
77050,2.986108417
77100,2.986409377
77150,2.985975318
77200,2.983692029
77250,2.986473531
77300,2.985882914
77350,2.982661491
77400,2.986040383
77450,2.986615569
77500,2.986680021
77550,2.985932575
77600,2.985456254
77650,2.986466835
77700,2.986740191
77750,2.984906591
77800,2.985844262
77850,2.986522118
77900,2.986152209
77950,2.985432714
78000,2.986001206
78050,2.986276142
78100,2.985957693
78150,2.986297391
78200,2.985879488
78250,2.986314441
78300,2.986471802
78350,2.98595678
78400,2.986562291
78450,2.985987523
78500,2.98695626
78550,2.985839907
78600,2.984987868
78650,2.985361706
78700,2.985175922
78750,2.987039744
78800,2.986999839
78850,2.986665421
78900,2.986688258
78950,2.986469479
79000,2.986592785
79050,2.986219145
79100,2.986063757
79150,2.986825517
79200,2.986997809
79250,2.986236178
79300,2.986145024
79350,2.986316663
79400,2.984715929
79450,2.98478974
79500,2.986132577
79550,2.98609614
79600,2.985773206
79650,2.985428866
79700,2.986840686
79750,2.986691132
79800,2.986498442
79850,2.986238618
79900,2.986325054
79950,2.985168343
80000,2.986077859
80050,2.985413108
80100,2.985069822
80150,2.985989624
80200,2.986187729
80250,2.985775653
80300,2.986677546
80350,2.98607242
80400,2.986288599
80450,2.986721954
80500,2.986110344
80550,2.984605485
80600,2.985665849
80650,2.98521155
80700,2.98595804
80750,2.986156589
80800,2.986500631
80850,2.98559298
80900,2.98631466
80950,2.986046177
81000,2.985144007
81050,2.986419153
81100,2.986583616
81150,2.98643603
81200,2.985739235
81250,2.986667519
81300,2.986778768
81350,2.985889446
81400,2.986218492
81450,2.986639776
81500,2.983161696
81550,2.986563667
81600,2.986333333
81650,2.986633351
81700,2.984696598
81750,2.985593822
81800,2.985168594
81850,2.986492813
81900,2.986628245
81950,2.986879021
82000,2.985961479
82050,2.986805107
82100,2.986956605
82150,2.984712283
82200,2.986413305
82250,2.985301355
82300,2.98698004
82350,2.985471055
82400,2.986337911
82450,2.986605168
82500,2.986016931
82550,2.986372549
82600,2.98341939
82650,2.986214629
82700,2.985601538
82750,2.986526241
82800,2.986825859
82850,2.986720003
82900,2.985869648
82950,2.985367826
83000,2.985931573
83050,2.98691396
83100,2.986799093
83150,2.985493383
83200,2.985802909
83250,2.986653031
83300,2.986491305
83350,2.986518411
83400,2.985771741
83450,2.986414305
83500,2.986571867
83550,2.985824064
83600,2.986210526
83650,2.98685095
83700,2.986597264
83750,2.986734731
83800,2.985927844
83850,2.986418564
83900,2.984844958
83950,2.986169801
84000,2.986157126
84050,2.98638474
84100,2.986541997
84150,2.985999905
84200,2.986641584
84250,2.986737153
84300,2.986655614
84350,2.986431442
84400,2.986411521
84450,2.985361041
84500,2.986261857
84550,2.986589477
84600,2.986254606
84650,2.986328569
84700,2.98659861
84750,2.986678644
84800,2.98378951
84850,2.985454356
84900,2.986215422
84950,2.986100622
85000,2.984721033
85050,2.985606176
85100,2.986301642
85150,2.985911085
85200,2.986665843
85250,2.985206574
85300,2.986519559
85350,2.985710097
85400,2.985969514
85450,2.986801858
85500,2.986689156
85550,2.984808717
85600,2.986632812
85650,2.986883425
85700,2.986418144
85750,2.986831147
85800,2.984497724
85850,2.986507357
85900,2.984756234
85950,2.986788234
86000,2.986964979
86050,2.986161794
86100,2.986163535
86150,2.985957903
86200,2.986489568
86250,2.986378862
86300,2.984198192
86350,2.98691642
86400,2.985831181
86450,2.985873972
86500,2.986133097
86550,2.985978734
86600,2.986936757
86650,2.984592962
86700,2.986549866
86750,2.986536426
86800,2.986394726
86850,2.986551981
86900,2.986812736
86950,2.985803393
87000,2.986794265
87050,2.985887014
87100,2.984863556
87150,2.986660886
87200,2.986630881
87250,2.986895074
87300,2.984502104
87350,2.984981541
87400,2.986489875
87450,2.986795659
87500,2.986590503
87550,2.986246751
87600,2.986691345
87650,2.985941618
87700,2.98538588
87750,2.986422459
87800,2.986746444
87850,2.985686056
87900,2.984673483
87950,2.98628194
88000,2.986157452
88050,2.986085829
88100,2.986655405
88150,2.985466277
88200,2.986416429
88250,2.986119504
88300,2.985576644
88350,2.986264981
88400,2.984363913
88450,2.986739208
88500,2.986136084
88550,2.985899672
88600,2.986396901
88650,2.985949246
88700,2.985751123
88750,2.984667104
88800,2.986098194
88850,2.983866685
88900,2.986513811
88950,2.985802962
89000,2.985885722
89050,2.985752008
89100,2.986086845
89150,2.985805257
89200,2.986371614
89250,2.985860043
89300,2.986413929
89350,2.986836006
89400,2.986645209
89450,2.986880366
89500,2.986338588
89550,2.986432631
89600,2.986305022
89650,2.986778891
89700,2.984480454
89750,2.984745604
89800,2.986666901
89850,2.98528861
89900,2.986118498
89950,2.984462831
90000,2.985268853
90050,2.986827489
90100,2.986802249
90150,2.986767034
90200,2.985248053
90250,2.985971487
90300,2.98677588
90350,2.986214008
90400,2.986661706
90450,2.986154511
90500,2.986302116
90550,2.986877664
90600,2.986196464
90650,2.986881758
90700,2.985181312
90750,2.985503728
90800,2.986861899
90850,2.986726675
90900,2.986721729
90950,2.986075264
91000,2.98532686
91050,2.986685861
91100,2.986647371
91150,2.983996372
91200,2.985812851
91250,2.986685155
91300,2.98655143
91350,2.985325194
91400,2.985188946
91450,2.986419017
91500,2.986224452
91550,2.985195206
91600,2.986195656
91650,2.986717623
91700,2.986598995
91750,2.986256654
91800,2.985294196
91850,2.986789694
91900,2.985500603
91950,2.986357789
92000,2.985649158
92050,2.986696166
92100,2.985779076
92150,2.986532312
92200,2.986800105
92250,2.985912438
92300,2.98603434
92350,2.985200092
92400,2.985675985
92450,2.986430525
92500,2.985781172
92550,2.986066154
92600,2.986861366
92650,2.986808466
92700,2.986020519
92750,2.984198286
92800,2.986760852
92850,2.985693189
92900,2.984684624
92950,2.985688199
93000,2.985882099
93050,2.986769793
93100,2.986692225
93150,2.986572221
93200,2.985059648
93250,2.986268322
93300,2.986564682
93350,2.986726884
93400,2.986128594
93450,2.985740485
93500,2.986940075
93550,2.986308341
93600,2.985773728
93650,2.986667576
93700,2.98629052
93750,2.98628763
93800,2.985735449
93850,2.9850667
93900,2.986396851
93950,2.986824919
94000,2.985872823
94050,2.984784201
94100,2.985527193
94150,2.986255377
94200,2.985216404
94250,2.984725383
94300,2.986541816
94350,2.98679853
94400,2.986729979
94450,2.98613165
94500,2.985682126
94550,2.986429641
94600,2.986370921
94650,2.985841358
94700,2.986000022
94750,2.986468219
94800,2.985979569
94850,2.986312014
94900,2.984082831
94950,2.985905142
95000,2.985873253
95050,2.986303062
95100,2.984965677
95150,2.985376093
95200,2.984237974
95250,2.986442503
95300,2.984574137
95350,2.986530949
95400,2.986109966
95450,2.983692679
95500,2.986199661
95550,2.986840837
95600,2.982693571
95650,2.985496912
95700,2.986123397
95750,2.985728699
95800,2.986748167
95850,2.986646215
95900,2.986731913
95950,2.986944928
96000,2.986231465
96050,2.986466477
96100,2.986404086
96150,2.985123627
96200,2.981678983
96250,2.986549754
96300,2.986543957
96350,2.986002723
96400,2.986407522
96450,2.985919932
96500,2.984904499
96550,2.986349459
96600,2.985077648
96650,2.986162173
96700,2.986506723
96750,2.986672952
96800,2.985975362
96850,2.985200015
96900,2.986589683
96950,2.986411223
97000,2.986861562
97050,2.986211301
97100,2.98658417
97150,2.986303859
97200,2.985778345
97250,2.986432014
97300,2.986599701
97350,2.986743944
97400,2.986640197
97450,2.986441502
97500,2.985452154
97550,2.986015042
97600,2.986261767
97650,2.986361588
97700,2.986013705
97750,2.986038135
97800,2.98563171
97850,2.985121753
97900,2.986541444
