name,stra.14151,stra.14152,stra.14153,stra.14269,stra.14392,stra.14394,stra.14511,stra.14517,stra.14520,stra.14642,stra.13321
180,0.000456198,0.000216071,0.000111615,0.00178898,7.25E-06,1.21E-06,1.00E-06,3.34E-09,1.49E-09,4.74E-05,6.48E-06
181,0.000462161,0.000218996,0.000113168,0.0018106,7.35E-06,1.23E-06,1.02E-06,3.39E-09,1.51E-09,4.67E-05,6.28E-06
182,0.000468158,0.000221939,0.00011473,0.00183234,7.46E-06,1.25E-06,1.03E-06,3.44E-09,1.53E-09,4.61E-05,6.09E-06
183,0.000474189,0.000224899,0.000116303,0.00185421,7.56E-06,1.27E-06,1.04E-06,3.49E-09,1.56E-09,4.54E-05,5.90E-06
184,0.000480253,0.000227877,0.000117885,0.00187619,7.67E-06,1.28E-06,1.06E-06,3.54E-09,1.58E-09,4.48E-05,5.72E-06
185,0.00048635,0.000230873,0.000119478,0.0018983,7.78E-06,1.30E-06,1.07E-06,3.59E-09,1.60E-09,4.42E-05,5.54E-06
186,0.000492481,0.000233886,0.00012108,0.00192053,7.89E-06,1.32E-06,1.08E-06,3.64E-09,1.63E-09,4.36E-05,5.37E-06
187,0.000498645,0.000236917,0.000122693,0.00194287,8.00E-06,1.34E-06,1.10E-06,3.69E-09,1.65E-09,4.30E-05,5.20E-06
188,0.000504842,0.000239965,0.000124315,0.00196534,8.11E-06,1.36E-06,1.11E-06,3.75E-09,1.67E-09,4.24E-05,5.04E-06
189,0.000511072,0.000243031,0.000125947,0.00198793,8.22E-06,1.38E-06,1.13E-06,3.80E-09,1.70E-09,4.18E-05,4.88E-06
190,0.000517335,0.000246114,0.000127589,0.00201064,8.33E-06,1.40E-06,1.14E-06,3.85E-09,1.72E-09,4.13E-05,4.73E-06
191,0.00052363,0.000249214,0.000129241,0.00203347,8.44E-06,1.42E-06,1.15E-06,3.91E-09,1.75E-09,4.07E-05,4.58E-06
192,0.000529958,0.000252332,0.000130902,0.00205641,8.55E-06,1.44E-06,1.17E-06,3.96E-09,1.77E-09,4.02E-05,4.43E-06
193,0.000536319,0.000255467,0.000132573,0.00207948,8.67E-06,1.46E-06,1.18E-06,4.02E-09,1.80E-09,3.97E-05,4.29E-06
194,0.000542711,0.00025862,0.000134254,0.00210267,8.78E-06,1.48E-06,1.20E-06,4.07E-09,1.82E-09,3.92E-05,4.15E-06
195,0.000549137,0.000261789,0.000135945,0.00212597,8.90E-06,1.50E-06,1.21E-06,4.13E-09,1.85E-09,3.87E-05,4.02E-06
196,0.000555594,0.000264976,0.000137645,0.00214939,9.02E-06,1.52E-06,1.23E-06,4.18E-09,1.87E-09,3.82E-05,3.89E-06
197,0.000562083,0.000268179,0.000139355,0.00217294,9.14E-06,1.54E-06,1.24E-06,4.24E-09,1.90E-09,3.77E-05,3.77E-06
198,0.000568605,0.0002714,0.000141074,0.0021966,9.26E-06,1.56E-06,1.26E-06,4.30E-09,1.93E-09,3.72E-05,3.65E-06
199,0.000575158,0.000274637,0.000142803,0.00222037,9.38E-06,1.58E-06,1.27E-06,4.36E-09,1.95E-09,3.68E-05,3.53E-06
200,0.000581743,0.000277892,0.000144542,0.00224427,9.50E-06,1.60E-06,1.29E-06,4.41E-09,1.98E-09,3.63E-05,3.42E-06
201,0.000588359,0.000281163,0.00014629,0.00226829,9.62E-06,1.62E-06,1.31E-06,4.47E-09,2.01E-09,3.59E-05,3.31E-06
202,0.000595007,0.000284451,0.000148047,0.00229242,9.74E-06,1.65E-06,1.32E-06,4.53E-09,2.03E-09,3.55E-05,3.20E-06
203,0.000601686,0.000287755,0.000149814,0.00231667,9.86E-06,1.67E-06,1.34E-06,4.59E-09,2.06E-09,3.50E-05,3.10E-06
204,0.000608396,0.000291077,0.000151591,0.00234103,9.99E-06,1.69E-06,1.35E-06,4.65E-09,2.09E-09,3.46E-05,3.00E-06
205,0.000615138,0.000294415,0.000153377,0.00236552,1.01E-05,1.71E-06,1.37E-06,4.71E-09,2.12E-09,3.42E-05,2.90E-06
206,0.00062191,0.000297769,0.000155172,0.00239012,1.02E-05,1.73E-06,1.39E-06,4.78E-09,2.14E-09,3.38E-05,2.80E-06
207,0.000628714,0.00030114,0.000156977,0.00241483,1.04E-05,1.76E-06,1.40E-06,4.84E-09,2.17E-09,3.34E-05,2.71E-06
208,0.000635548,0.000304528,0.000158791,0.00243967,1.05E-05,1.78E-06,1.42E-06,4.90E-09,2.20E-09,3.30E-05,2.62E-06
209,0.000642412,0.000307931,0.000160614,0.00246462,1.06E-05,1.80E-06,1.44E-06,4.96E-09,2.23E-09,3.27E-05,2.54E-06
210,0.000649308,0.000311352,0.000162447,0.00248968,1.08E-05,1.83E-06,1.45E-06,5.03E-09,2.26E-09,3.23E-05,2.45E-06
211,0.000656233,0.000314788,0.000164288,0.00251486,1.09E-05,1.85E-06,1.47E-06,5.09E-09,2.29E-09,3.19E-05,2.37E-06
212,0.000663189,0.000318241,0.000166139,0.00254016,1.10E-05,1.87E-06,1.49E-06,5.16E-09,2.32E-09,3.16E-05,2.29E-06
213,0.000670175,0.000321709,0.000168,0.00256557,1.11E-05,1.89E-06,1.50E-06,5.22E-09,2.35E-09,3.12E-05,2.22E-06
214,0.000677191,0.000325194,0.000169869,0.00259109,1.13E-05,1.92E-06,1.52E-06,5.29E-09,2.38E-09,3.09E-05,2.14E-06
215,0.000684238,0.000328695,0.000171747,0.00261673,1.14E-05,1.94E-06,1.54E-06,5.35E-09,2.41E-09,3.05E-05,2.07E-06
216,0.000691313,0.000332212,0.000173635,0.00264248,1.16E-05,1.97E-06,1.56E-06,5.42E-09,2.44E-09,3.02E-05,2.00E-06
217,0.000698419,0.000335745,0.000175532,0.00266835,1.17E-05,1.99E-06,1.57E-06,5.49E-09,2.47E-09,2.99E-05,1.94E-06
218,0.000705554,0.000339294,0.000177437,0.00269433,1.18E-05,2.01E-06,1.59E-06,5.56E-09,2.50E-09,2.96E-05,1.87E-06
219,0.000712719,0.000342858,0.000179352,0.00272043,1.20E-05,2.04E-06,1.61E-06,5.63E-09,2.53E-09,2.93E-05,1.81E-06
220,0.000719912,0.000346438,0.000181276,0.00274664,1.21E-05,2.06E-06,1.63E-06,5.69E-09,2.56E-09,2.89E-05,1.75E-06
221,0.000727136,0.000350034,0.000183208,0.00277296,1.22E-05,2.09E-06,1.65E-06,5.76E-09,2.60E-09,2.86E-05,1.69E-06
222,0.000734388,0.000353646,0.00018515,0.00279939,1.24E-05,2.11E-06,1.66E-06,5.83E-09,2.63E-09,2.83E-05,1.63E-06
223,0.000741669,0.000357273,0.0001871,0.00282594,1.25E-05,2.14E-06,1.68E-06,5.91E-09,2.66E-09,2.81E-05,1.58E-06
224,0.000748979,0.000360916,0.00018906,0.00285259,1.27E-05,2.16E-06,1.70E-06,5.98E-09,2.69E-09,2.78E-05,1.53E-06
225,0.000756317,0.000364574,0.000191028,0.00287936,1.28E-05,2.19E-06,1.72E-06,6.05E-09,2.73E-09,2.75E-05,1.47E-06
226,0.000763685,0.000368248,0.000193004,0.00290625,1.30E-05,2.21E-06,1.74E-06,6.12E-09,2.76E-09,2.72E-05,1.42E-06
227,0.00077108,0.000371936,0.00019499,0.00293324,1.31E-05,2.24E-06,1.76E-06,6.19E-09,2.79E-09,2.69E-05,1.38E-06
228,0.000778504,0.000375641,0.000196985,0.00296034,1.32E-05,2.27E-06,1.78E-06,6.27E-09,2.83E-09,2.67E-05,1.33E-06
229,0.000785957,0.00037936,0.000198988,0.00298756,1.34E-05,2.29E-06,1.80E-06,6.34E-09,2.86E-09,2.64E-05,1.28E-06
230,0.000793437,0.000383095,0.000200999,0.00301488,1.35E-05,2.32E-06,1.82E-06,6.42E-09,2.90E-09,2.61E-05,1.24E-06
231,0.000800946,0.000386844,0.00020302,0.00304232,1.37E-05,2.35E-06,1.83E-06,6.49E-09,2.93E-09,2.59E-05,1.20E-06
232,0.000808482,0.000390609,0.000205049,0.00306986,1.38E-05,2.37E-06,1.85E-06,6.57E-09,2.96E-09,2.56E-05,1.16E-06
233,0.000816046,0.000394389,0.000207086,0.00309752,1.40E-05,2.40E-06,1.87E-06,6.65E-09,3.00E-09,2.54E-05,1.12E-06
234,0.000823638,0.000398184,0.000209133,0.00312528,1.41E-05,2.43E-06,1.89E-06,6.72E-09,3.04E-09,2.51E-05,1.08E-06
235,0.000831257,0.000401993,0.000211187,0.00315315,1.43E-05,2.45E-06,1.91E-06,6.80E-09,3.07E-09,2.49E-05,1.04E-06
236,0.000838903,0.000405818,0.00021325,0.00318113,1.45E-05,2.48E-06,1.93E-06,6.88E-09,3.11E-09,2.47E-05,1.01E-06
237,0.000846577,0.000409657,0.000215322,0.00320922,1.46E-05,2.51E-06,1.95E-06,6.96E-09,3.14E-09,2.44E-05,9.73E-07
238,0.000854278,0.000413511,0.000217402,0.00323742,1.48E-05,2.54E-06,1.98E-06,7.04E-09,3.18E-09,2.42E-05,9.39E-07
239,0.000862006,0.000417379,0.000219491,0.00326572,1.49E-05,2.56E-06,2.00E-06,7.12E-09,3.22E-09,2.40E-05,9.07E-07
240,0.000869761,0.000421262,0.000221587,0.00329414,1.51E-05,2.59E-06,2.02E-06,7.20E-09,3.25E-09,2.38E-05,8.76E-07
241,0.000877542,0.00042516,0.000223693,0.00332266,1.52E-05,2.62E-06,2.04E-06,7.28E-09,3.29E-09,2.36E-05,8.45E-07
242,0.000885351,0.000429072,0.000225806,0.00335128,1.54E-05,2.65E-06,2.06E-06,7.36E-09,3.33E-09,2.33E-05,8.16E-07
243,0.000893186,0.000432998,0.000227928,0.00338002,1.56E-05,2.68E-06,2.08E-06,7.44E-09,3.37E-09,2.31E-05,7.88E-07
244,0.000901047,0.000436939,0.000230058,0.00340886,1.57E-05,2.71E-06,2.10E-06,7.53E-09,3.40E-09,2.29E-05,7.60E-07
245,0.000908934,0.000440894,0.000232196,0.0034378,1.59E-05,2.74E-06,2.12E-06,7.61E-09,3.44E-09,2.27E-05,7.34E-07
246,0.000916848,0.000444864,0.000234342,0.00346685,1.60E-05,2.77E-06,2.14E-06,7.69E-09,3.48E-09,2.25E-05,7.09E-07
247,0.000924788,0.000448847,0.000236497,0.00349601,1.62E-05,2.80E-06,2.17E-06,7.78E-09,3.52E-09,2.23E-05,6.84E-07
248,0.000932753,0.000452845,0.000238659,0.00352527,1.64E-05,2.82E-06,2.19E-06,7.86E-09,3.56E-09,2.21E-05,6.60E-07
249,0.000940745,0.000456856,0.00024083,0.00355463,1.65E-05,2.85E-06,2.21E-06,7.95E-09,3.60E-09,2.19E-05,6.37E-07
250,0.000948762,0.000460882,0.000243009,0.0035841,1.67E-05,2.88E-06,2.23E-06,8.04E-09,3.64E-09,2.17E-05,6.15E-07
251,0.000956805,0.000464922,0.000245196,0.00361368,1.69E-05,2.91E-06,2.25E-06,8.12E-09,3.68E-09,2.16E-05,5.93E-07
252,0.000964873,0.000468975,0.00024739,0.00364335,1.71E-05,2.94E-06,2.28E-06,8.21E-09,3.72E-09,2.14E-05,5.72E-07
253,0.000972966,0.000473042,0.000249593,0.00367314,1.72E-05,2.98E-06,2.30E-06,8.30E-09,3.76E-09,2.12E-05,5.52E-07
254,0.000981085,0.000477123,0.000251804,0.00370302,1.74E-05,3.01E-06,2.32E-06,8.39E-09,3.80E-09,2.10E-05,5.33E-07
255,0.000989229,0.000481218,0.000254022,0.00373301,1.76E-05,3.04E-06,2.35E-06,8.48E-09,3.84E-09,2.08E-05,5.14E-07
256,0.000997397,0.000485326,0.000256249,0.00376309,1.77E-05,3.07E-06,2.37E-06,8.57E-09,3.88E-09,2.07E-05,4.96E-07
257,0.00100559,0.000489448,0.000258483,0.00379329,1.79E-05,3.10E-06,2.39E-06,8.66E-09,3.93E-09,2.05E-05,4.79E-07
258,0.00101381,0.000493584,0.000260725,0.00382358,1.81E-05,3.13E-06,2.41E-06,8.75E-09,3.97E-09,2.03E-05,4.62E-07
259,0.00102205,0.000497733,0.000262975,0.00385397,1.83E-05,3.16E-06,2.44E-06,8.85E-09,4.01E-09,2.02E-05,4.46E-07
260,0.00103032,0.000501895,0.000265232,0.00388447,1.84E-05,3.19E-06,2.46E-06,8.94E-09,4.05E-09,2.00E-05,4.30E-07
261,0.00103861,0.00050607,0.000267498,0.00391506,1.86E-05,3.23E-06,2.49E-06,9.03E-09,4.10E-09,1.98E-05,4.15E-07
262,0.00104693,0.000510259,0.000269771,0.00394576,1.88E-05,3.26E-06,2.51E-06,9.13E-09,4.14E-09,1.97E-05,4.00E-07
263,0.00105527,0.000514462,0.000272051,0.00397655,1.90E-05,3.29E-06,2.53E-06,9.22E-09,4.18E-09,1.95E-05,3.86E-07
264,0.00106363,0.000518677,0.00027434,0.00400745,1.92E-05,3.32E-06,2.56E-06,9.32E-09,4.23E-09,1.94E-05,3.72E-07
265,0.00107202,0.000522905,0.000276635,0.00403844,1.93E-05,3.36E-06,2.58E-06,9.41E-09,4.27E-09,1.92E-05,3.59E-07
266,0.00108043,0.000527147,0.000278939,0.00406954,1.95E-05,3.39E-06,2.61E-06,9.51E-09,4.32E-09,1.91E-05,3.46E-07
267,0.00108887,0.000531401,0.00028125,0.00410073,1.97E-05,3.42E-06,2.63E-06,9.61E-09,4.36E-09,1.89E-05,3.34E-07
268,0.00109733,0.000535669,0.000283568,0.00413202,1.99E-05,3.45E-06,2.66E-06,9.70E-09,4.41E-09,1.88E-05,3.22E-07
269,0.00110581,0.000539949,0.000285894,0.00416341,2.01E-05,3.49E-06,2.68E-06,9.80E-09,4.45E-09,1.86E-05,3.10E-07
270,0.00111431,0.000544242,0.000288227,0.0041949,2.03E-05,3.52E-06,2.71E-06,9.90E-09,4.50E-09,1.85E-05,2.99E-07
271,0.00112284,0.000548548,0.000290568,0.00422648,2.05E-05,3.56E-06,2.73E-06,1.00E-08,4.54E-09,1.84E-05,2.89E-07
272,0.0011314,0.000552866,0.000292916,0.00425817,2.06E-05,3.59E-06,2.76E-06,1.01E-08,4.59E-09,1.82E-05,2.78E-07
273,0.00113997,0.000557197,0.000295271,0.00428994,2.08E-05,3.62E-06,2.78E-06,1.02E-08,4.64E-09,1.81E-05,2.68E-07
274,0.00114857,0.000561541,0.000297634,0.00432182,2.10E-05,3.66E-06,2.81E-06,1.03E-08,4.68E-09,1.80E-05,2.59E-07
275,0.00115719,0.000565897,0.000300004,0.00435379,2.12E-05,3.69E-06,2.83E-06,1.04E-08,4.73E-09,1.78E-05,2.49E-07
276,0.00116583,0.000570266,0.000302381,0.00438585,2.14E-05,3.73E-06,2.86E-06,1.05E-08,4.78E-09,1.77E-05,2.40E-07
277,0.0011745,0.000574647,0.000304765,0.00441802,2.16E-05,3.76E-06,2.89E-06,1.06E-08,4.83E-09,1.76E-05,2.32E-07
278,0.00118319,0.000579041,0.000307157,0.00445027,2.18E-05,3.80E-06,2.91E-06,1.07E-08,4.87E-09,1.74E-05,2.23E-07
279,0.0011919,0.000583447,0.000309556,0.00448262,2.20E-05,3.83E-06,2.94E-06,1.08E-08,4.92E-09,1.73E-05,2.15E-07
280,0.00120063,0.000587865,0.000311962,0.00451507,2.22E-05,3.87E-06,2.96E-06,1.09E-08,4.97E-09,1.72E-05,2.08E-07
281,0.00120938,0.000592295,0.000314375,0.00454761,2.24E-05,3.90E-06,2.99E-06,1.10E-08,5.02E-09,1.71E-05,2.00E-07
282,0.00121816,0.000596737,0.000316795,0.00458024,2.26E-05,3.94E-06,3.02E-06,1.11E-08,5.07E-09,1.69E-05,1.93E-07
283,0.00122696,0.000601192,0.000319222,0.00461297,2.28E-05,3.97E-06,3.04E-06,1.12E-08,5.12E-09,1.68E-05,1.86E-07
284,0.00123578,0.000605658,0.000321656,0.00464579,2.30E-05,4.01E-06,3.07E-06,1.14E-08,5.17E-09,1.67E-05,1.79E-07
285,0.00124462,0.000610137,0.000324097,0.0046787,2.32E-05,4.05E-06,3.10E-06,1.15E-08,5.22E-09,1.66E-05,1.73E-07
286,0.00125348,0.000614627,0.000326545,0.0047117,2.34E-05,4.08E-06,3.13E-06,1.16E-08,5.27E-09,1.65E-05,1.67E-07
287,0.00126237,0.000619129,0.000329,0.0047448,2.36E-05,4.12E-06,3.15E-06,1.17E-08,5.32E-09,1.64E-05,1.60E-07
288,0.00127127,0.000623643,0.000331461,0.00477798,2.38E-05,4.16E-06,3.18E-06,1.18E-08,5.37E-09,1.62E-05,1.55E-07
289,0.0012802,0.000628169,0.00033393,0.00481126,2.40E-05,4.19E-06,3.21E-06,1.19E-08,5.42E-09,1.61E-05,1.49E-07
290,0.00128915,0.000632706,0.000336405,0.00484463,2.42E-05,4.23E-06,3.24E-06,1.20E-08,5.48E-09,1.60E-05,1.44E-07
291,0.00129811,0.000637255,0.000338888,0.00487809,2.44E-05,4.27E-06,3.27E-06,1.21E-08,5.53E-09,1.59E-05,1.38E-07
292,0.0013071,0.000641815,0.000341377,0.00491164,2.46E-05,4.31E-06,3.29E-06,1.22E-08,5.58E-09,1.58E-05,1.33E-07
293,0.00131611,0.000646387,0.000343872,0.00494528,2.48E-05,4.34E-06,3.32E-06,1.24E-08,5.63E-09,1.57E-05,1.29E-07
294,0.00132514,0.000650971,0.000346375,0.00497901,2.50E-05,4.38E-06,3.35E-06,1.25E-08,5.69E-09,1.56E-05,1.24E-07
295,0.0013342,0.000655566,0.000348884,0.00501283,2.52E-05,4.42E-06,3.38E-06,1.26E-08,5.74E-09,1.55E-05,1.19E-07
296,0.00134327,0.000660172,0.000351399,0.00504674,2.55E-05,4.46E-06,3.41E-06,1.27E-08,5.79E-09,1.54E-05,1.15E-07
297,0.00135236,0.000664789,0.000353922,0.00508073,2.57E-05,4.50E-06,3.44E-06,1.28E-08,5.85E-09,1.53E-05,1.11E-07
298,0.00136147,0.000669418,0.000356451,0.00511482,2.59E-05,4.54E-06,3.47E-06,1.29E-08,5.90E-09,1.52E-05,1.07E-07
299,0.0013706,0.000674058,0.000358986,0.00514899,2.61E-05,4.57E-06,3.50E-06,1.31E-08,5.96E-09,1.51E-05,1.03E-07
300,0.00137975,0.000678709,0.000361528,0.00518325,2.63E-05,4.61E-06,3.53E-06,1.32E-08,6.01E-09,1.50E-05,9.91E-08
400,0.00138893,0.000683371,0.000364076,0.00521759,2.65E-05,4.65E-06,3.56E-06,1.33E-08,6.07E-09,1.49E-05,9.54E-08
500,0.00238902,0.00119681,0.000646984,0.00903398,5.30E-05,9.51E-06,7.30E-06,2.88E-08,1.33E-08,9.00E-06,2.06E-09
600,0.00349843,0.00177556,0.00096991,0.0134022,8.85E-05,1.61E-05,1.26E-05,5.18E-08,2.40E-08,6.43E-06,3.98E-11
700,0.00465802,0.00238859,0.00131551,0.0180762,0.00013204,2.44E-05,1.93E-05,8.26E-08,3.85E-08,5.01E-06,7.45E-13
800,0.0058313,0.00301625,0.00167255,0.0228829,0.000182732,3.42E-05,2.74E-05,1.21E-07,5.67E-08,4.12E-06,1.41E-14
900,0.00699631,0.00364626,0.00203386,0.0277041,0.000239647,4.53E-05,3.67E-05,1.67E-07,7.87E-08,3.51E-06,2.76E-16
1000,0.0081401,0.00427113,0.00239495,0.0324607,0.000302003,5.77E-05,4.71E-05,2.21E-07,1.04E-07,3.06E-06,5.64E-18
1100,0.00925538,0.00488636,0.00275303,0.0371006,0.000369128,7.11E-05,5.85E-05,2.82E-07,1.34E-07,2.72E-06,1.22E-19
1200,0.0103384,0.00548938,0.0031064,0.0415899,0.000440451,8.56E-05,7.07E-05,3.51E-07,1.67E-07,2.45E-06,2.76E-21
1300,0.0113875,0.00607884,0.00345411,0.0459078,0.000515481,0.000101062,8.36E-05,4.27E-07,2.03E-07,2.22E-06,6.65E-23
1400,0.0124025,0.00665418,0.00379567,0.0500422,0.000593801,0.000117353,9.71E-05,5.09E-07,2.43E-07,2.04E-06,1.69E-24
1500,0.0133839,0.00721533,0.00413087,0.0539872,0.000675051,0.000134449,0.000111208,5.99E-07,2.87E-07,1.88E-06,4.56E-26
1600,0.0143327,0.00776249,0.00445972,0.0577411,0.000758917,0.000152296,0.000125775,6.95E-07,3.34E-07,1.75E-06,1.30E-27
1700,0.0152503,0.00829607,0.00478232,0.0613051,0.000845127,0.000170846,0.000140741,7.98E-07,3.85E-07,1.63E-06,3.90E-29
1800,0.016138,0.00881656,0.00509886,0.0646824,0.00093344,0.000190059,0.000156043,9.07E-07,4.38E-07,1.53E-06,1.23E-30
1900,0.0169972,0.0093245,0.00540955,0.0678775,0.00102364,0.000209896,0.000171624,1.02E-06,4.96E-07,1.43E-06,4.12E-32
2000,0.0178293,0.00982046,0.00571464,0.0708958,0.00111554,0.000230324,0.000187433,1.14E-06,5.56E-07,1.35E-06,1.44E-33
2100,0.0186357,0.010305,0.00601438,0.0737433,0.00120896,0.000251313,0.000203421,1.27E-06,6.20E-07,1.28E-06,5.30E-35
2200,0.0194052,0.0107708,0.00630383,0.0763233,0.00130126,0.00027227,0.000218905,1.40E-06,6.85E-07,1.21E-06,2.05E-36
2300,0.0201013,0.0111996,0.00657353,0.0784863,0.00244161,0.000292673,0.00023294,1.53E-06,7.50E-07,1.15E-06,8.31E-38
2400,0.020824,0.0116444,0.00685278,0.0804519,0.00259111,0.000312752,0.000245187,1.65E-06,8.13E-07,1.10E-06,3.56E-39
2500,0.0215261,0.0120779,0.00712537,0.0823892,0.00274566,0.000333456,0.000258502,1.79E-06,8.80E-07,1.04E-06,1.60E-40
2600,0.0222442,0.0125232,0.00740649,0.0843518,0.0029046,0.000354906,0.000272206,1.92E-06,9.50E-07,1.00E-06,7.40E-42
2700,0.0228344,0.0128935,0.00764148,0.0857488,0.00303902,0.000373368,0.000282979,2.04E-06,1.01E-06,9.70E-07,3.73E-43
2800,0.0234755,0.0132994,0.00790139,0.0872247,0.00318625,0.00039377,0.000294996,2.18E-06,1.08E-06,9.37E-07,1.95E-44
2900,0.0241108,0.0136963,0.00815247,0.0886831,0.00332602,0.000413129,0.000305494,2.30E-06,1.14E-06,9.14E-07,1.05E-45
3000,0.0247042,0.0140784,0.00839981,0.0900436,0.00347904,0.000434628,0.000318105,2.45E-06,1.22E-06,8.81E-07,5.66E-47
3100,0.0252669,0.0144412,0.00863455,0.0911007,0.0036139,0.000453923,0.000328073,2.57E-06,1.28E-06,8.58E-07,3.16E-48
3200,0.0259155,0.0148589,0.00890532,0.0924985,0.00377581,0.000477019,0.000340835,2.73E-06,1.37E-06,8.31E-07,1.81E-49
3300,0.0264234,0.0151964,0.00912796,0.0933118,0.00391293,0.000497053,0.000350751,2.87E-06,1.44E-06,7.90E-07,1.09E-50
3400,0.0270165,0.015586,0.00938358,0.0942571,0.00405604,0.000518112,0.000360756,3.01E-06,1.51E-06,7.57E-07,6.98E-52
3500,0.0275404,0.0159235,0.00960082,0.0949694,0.00416927,0.000534899,0.000366591,3.12E-06,1.57E-06,7.38E-07,4.60E-53
3600,0.0281061,0.0162907,0.00983878,0.0959104,0.00431056,0.000555622,0.000375833,3.26E-06,1.64E-06,7.15E-07,2.95E-54
3700,0.0286743,0.0166747,0.0100951,0.0966562,0.00446702,0.000579158,0.000386967,3.43E-06,1.73E-06,6.78E-07,1.92E-55
3800,0.0291583,0.0170085,0.0103207,0.0972544,0.00461519,0.000601678,0.000397466,3.59E-06,1.82E-06,6.50E-07,1.31E-56
3900,0.0296435,0.0173408,0.0105443,0.0976913,0.00474022,0.000621166,0.00040429,3.72E-06,1.89E-06,6.33E-07,9.68E-58
4000,0.0301737,0.0177017,0.0107867,0.098285,0.00487977,0.00064292,0.000412645,3.88E-06,1.97E-06,6.19E-07,7.00E-59
4100,0.0306592,0.0180335,0.0110099,0.0988725,0.00502316,0.000665084,0.000421776,4.04E-06,2.06E-06,6.03E-07,5.29E-60
4200,0.0310493,0.0183117,0.0112009,0.0988703,0.00513345,0.000683091,0.000426719,4.17E-06,2.12E-06,5.86E-07,4.12E-61
4300,0.0315338,0.0186336,0.0114122,0.0993167,0.00524786,0.000701067,0.000431679,4.29E-06,2.19E-06,5.81E-07,3.28E-62
4400,0.0320188,0.0189721,0.0116431,0.0997406,0.0053902,0.00072378,0.000440124,4.45E-06,2.28E-06,5.69E-07,2.60E-63
4500,0.0324069,0.0192545,0.0118402,0.09992,0.00552518,0.000745674,0.000448197,4.62E-06,2.37E-06,5.51E-07,2.07E-64
4600,0.0329393,0.0196203,0.012087,0.100521,0.00568139,0.000770377,0.000457392,4.80E-06,2.47E-06,5.24E-07,1.67E-65
4700,0.0333361,0.019901,0.0122788,0.100706,0.00580559,0.000790609,0.000463559,4.95E-06,2.55E-06,5.06E-07,1.42E-66
4800,0.0337553,0.0201982,0.0124828,0.101037,0.00594801,0.000813605,0.000471674,5.13E-06,2.64E-06,4.88E-07,1.20E-67
4900,0.0342009,0.0205209,0.0127081,0.101138,0.00607886,0.000835756,0.000477857,5.29E-06,2.73E-06,4.76E-07,1.03E-68
5000,0.0345824,0.0208062,0.0129104,0.100943,0.00619181,0.000855517,0.000482248,5.44E-06,2.81E-06,4.60E-07,9.12E-70
5100,0.0350151,0.0211178,0.0131264,0.101067,0.00632086,0.000877329,0.000488002,5.60E-06,2.90E-06,4.49E-07,8.31E-71
5200,0.0354056,0.0214025,0.0133254,0.101117,0.00644399,0.000898336,0.000493472,5.76E-06,2.99E-06,4.39E-07,7.71E-72
5300,0.0357691,0.0216707,0.013514,0.100845,0.00652845,0.000914067,0.000494673,5.87E-06,3.05E-06,4.37E-07,7.63E-73
5400,0.0360772,0.021904,0.0136799,0.100301,0.00658517,0.000925833,0.000492863,5.95E-06,3.10E-06,4.36E-07,7.84E-74
5500,0.0364544,0.0221847,0.0138785,0.0998789,0.00665269,0.000939334,0.000491079,6.02E-06,3.14E-06,4.31E-07,8.25E-75
5600,0.0368872,0.0224972,0.0140958,0.0995854,0.00672132,0.000953036,0.000489436,6.10E-06,3.18E-06,4.33E-07,8.84E-76
5700,0.0372674,0.022786,0.014302,0.0989119,0.00677285,0.000965472,0.000484459,6.16E-06,3.22E-06,4.32E-07,9.27E-77
5800,0.0376711,0.0230876,0.0145162,0.098534,0.00685129,0.000981614,0.000482407,6.26E-06,3.28E-06,4.29E-07,9.75E-78
5900,0.0380082,0.0233436,0.0146986,0.0979894,0.00690671,0.000993806,0.000479854,6.34E-06,3.33E-06,4.28E-07,1.08E-78
6000,0.0383064,0.023572,0.0148616,0.0974547,0.00695749,0.00100498,0.000477093,6.40E-06,3.36E-06,4.27E-07,1.20E-79
6100,0.0385969,0.0237981,0.0150251,0.0969911,0.00701772,0.00101763,0.000475849,6.48E-06,3.41E-06,4.26E-07,1.36E-80
6200,0.0389374,0.0240454,0.0151958,0.0964725,0.00704479,0.00102488,0.000469742,6.49E-06,3.42E-06,4.28E-07,1.60E-81
6300,0.0393727,0.0243723,0.0154292,0.0962802,0.00714747,0.00104446,0.000471896,6.63E-06,3.50E-06,4.23E-07,1.88E-82
6400,0.0396732,0.0246092,0.0156021,0.0957118,0.00719696,0.00105596,0.000469333,6.69E-06,3.54E-06,4.24E-07,2.31E-83
6500,0.0400854,0.0249173,0.0158214,0.0954048,0.00726268,0.00106987,0.000466878,6.76E-06,3.58E-06,4.25E-07,2.74E-84
6600,0.0403298,0.0251047,0.0159542,0.0946225,0.00724735,0.00107059,0.0004576,6.71E-06,3.55E-06,4.30E-07,3.33E-85
6700,0.0408146,0.0254669,0.0162123,0.0943831,0.00733638,0.00108858,0.000457355,6.81E-06,3.62E-06,4.20E-07,3.90E-86
6800,0.0410118,0.0256418,0.0163472,0.0938921,0.00740871,0.00110313,0.000458097,6.91E-06,3.67E-06,4.12E-07,4.75E-87
6900,0.0413139,0.0258734,0.0165126,0.0935813,0.00747644,0.00111677,0.000457401,6.99E-06,3.72E-06,4.09E-07,5.86E-88
